Token ID	Token	Lemma	POS	BN Synset
	who	who	PRON	
	had	have	VERB	
d001.s035.t002	not	not	ADV	bn:00116360r
d001.s035.t003	received	receive	VERB	bn:00087863v
d001.s035.t004	chemotherapy	chemotherapy	NOUN	bn:00018141n
	in	in	ADP	
	the	the	DET	
d001.s035.t005	past	past	NOUN	bn:00060928n
	,	,	.	
	the	the	DET	
d001.s035.t006	average	average	ADJ	bn:00097854a
d001.s035.t007	survival	survival	NOUN	bn:00030811n
d001.s035.t008	time	time	NOUN	bn:00077268n
	was	be	VERB	
	10.3	10.3	NUM	
d001.s035.t009	months	month	NOUN	bn:00055794n
	in	in	ADP	
	both	both	DET	
d001.s035.t010	groups	group	NOUN	bn:00041942n
	.	.	.	
	-end-	-end-	-end-	
d001.s036.t001	However	however	ADV	bn:00115696r
	,	,	.	
	in	in	ADP	
	both	both	DET	
d001.s036.t002	studies	study	NOUN	bn:00074790n
	,	,	.	
d001.s036.t003	patients	patient	NOUN	bn:00061017n
	whose	whose	PRON	
d001.s036.t004	cancer	cancer	NOUN	bn:00015180n
	was	be	VERB	
d001.s036.t005	not	not	ADV	bn:00116360r
d001.s036.t006	affecting	affect	VERB	bn:00082427v
d001.s036.t007	squamous cells	squamous_cell	NOUN	bn:00073708n
d001.s036.t008	had	have	VERB	bn:00088745v
d001.s036.t009	longer	long	ADJ	bn:00106124a
d001.s036.t010	survival	survival	NOUN	bn:00030811n
d001.s036.t011	times	time	NOUN	bn:00077268n
	if	if	ADP	
	they	they	PRON	
	received	receive	VERB	
	Alimta	alimta	NOUN	
	than	than	ADP	
	if	if	ADP	
	they	they	PRON	
	received	receive	VERB	
	the	the	DET	
	comparator	comparator	NOUN	
	.	.	.	
	-end-	-end-	-end-	
	In	in	ADP	
d001.s037.t001	contrast	contrast	NOUN	bn:00022261n
	,	,	.	
d001.s037.t002	patients	patient	NOUN	bn:00061017n
	whose	whose	PRON	
d001.s037.t003	cancer	cancer	NOUN	bn:00015180n
	was	be	VERB	
d001.s037.t004	affecting	affect	VERB	bn:00082427v
d001.s037.t005	squamous cells	squamous_cell	NOUN	bn:00073708n
d001.s037.t006	had	have	VERB	bn:00088745v
d001.s037.t007	shorter	short	ADJ	bn:00110561a
d001.s037.t008	survival	survival	NOUN	bn:00030811n
d001.s037.t009	times	time	NOUN	bn:00077268n
	if	if	ADP	
	they	they	PRON	
	received	receive	VERB	
	Alimta	alimta	NOUN	
	.	.	.	
	kalgebra	kalgebra	NOUN	
	is	be	VERB	
	a	a	DET	
d001.s037.t010	mathematical	mathematical	ADJ	bn:00106488a
	calculator	calculator	NOUN	
d001.s037.t011	based	base	VERB	bn:00083141v
	on	on	ADP	
	content	content	NOUN	
d001.s037.t012	markup	markup	NOUN	bn:00053491n
	MathML	mathml	NOUN	
	language	language	NOUN	
	.	.	.	
	-end-	-end-	-end-	
d001.s038.t001	Nowadays	nowadays	ADV	bn:00116382r
	it	it	PRON	
	is	be	VERB	
d001.s038.t002	capable	capable	ADJ	bn:00099215a
	to	to	PRT	
d001.s038.t003	make	make	VERB	bn:00090557v
d001.s038.t004	simple	simple	ADJ	bn:00102111a
	MathML	mathml	NOUN	
d001.s038.t005	operations	operation	NOUN	bn:00053826n
	(	(	.	
d001.s038.t006	arithmetic	arithmetic	ADJ	bn:00097495a
	and	and	CONJ	
	logical	logical	ADJ	
	)	)	.	
	and	and	CONJ	
	to	to	PRT	
	representate	representate	VERB	
	2D	2d	NOUN	
	and	and	CONJ	
d001.s038.t007	3D	3d	NOUN	bn:00000102n
d001.s038.t008	graphs	graph	NOUN	bn:00041412n
	.	.	.	
	-end-	-end-	-end-	
	It	it	PRON	
	is	be	VERB	
d001.s039.t001	actually	actually	ADV	bn:00114120r
d001.s039.t002	not	not	ADV	bn:00116360r
d001.s039.t003	necessary	necessary	ADJ	bn:00107182a
	to	to	PRT	
d001.s039.t004	know	know	VERB	bn:00090143v
	MathML	mathml	NOUN	
	to	to	PRT	
d001.s039.t005	use	use	VERB	bn:00082705v
	kalgebra	kalgebra	NOUN	
	.	.	.	
	kalgebra	kalgebra	NOUN	
	is	be	VERB	
	a	a	DET	
	MathML	mathml	NOUN	
d001.s039.t006	based	base	VERB	bn:00083141v
d001.s039.t007	graph	graph	NOUN	bn:00041412n
	calculator	calculator	NOUN	
	.	.	.	
	-end-	-end-	-end-	
	Although	although	ADP	
	it	it	PRON	
	was	be	VERB	
d001.s040.t001	initially	initially	ADV	bn:00114055r
	MathML	mathml	NOUN	
d001.s040.t002	oriented	orient	VERB	bn:00091201v
	it	it	PRON	
	can	can	VERB	
d001.s040.t003	now	now	ADV	bn:00114424r
	be	be	VERB	
d001.s040.t004	used	use	VERB	bn:00082705v
	by	by	ADP	
	everyone	everyone	NOUN	
	with	with	ADP	
d001.s040.t005	little	little	ADJ	bn:00106058a
d001.s040.t006	mathematical	mathematical	ADJ	bn:00106488a
d001.s040.t007	knowledge	knowledge	NOUN	bn:00020452n
	.	.	.	
	-end-	-end-	-end-	
d001.s041.t001	Here	here	ADV	bn:00115639r
	's	'	VERB	
	a	a	DET	
	screenshot	screenshot	NOUN	
	of	of	ADP	
	kalgebra	kalgebra	NOUN	
d001.s041.t002	main	main	ADJ	bn:00099598a
d001.s041.t003	window	window	NOUN	bn:00081292n
	kalgebra	kalgebra	NOUN	
d001.s041.t004	main	main	ADJ	bn:00099598a
d001.s041.t005	window	window	NOUN	bn:00081292n
	kalgebra	kalgebra	NOUN	
d001.s041.t006	main	main	ADJ	bn:00099598a
d001.s041.t007	window	window	NOUN	bn:00081292n
d001.s041.t008	consists	consist	VERB	bn:00085498v
	in	in	ADP	
	a	a	DET	
d001.s041.t009	Console	console	NOUN	bn:00022002n
	tab	tab	NOUN	
	,	,	.	
	a	a	DET	
	2D	2d	NOUN	
d001.s041.t010	Graph	graph	NOUN	bn:00041412n
	tab	tab	NOUN	
	,	,	.	
	a	a	DET	
d001.s041.t011	3D	3d	NOUN	bn:00000102n
d001.s041.t012	Graph	graph	NOUN	bn:00041412n
	tab	tab	NOUN	
	and	and	CONJ	
	a	a	DET	
d001.s041.t013	Dictionary	dictionary	NOUN	bn:00026967n
	tab	tab	NOUN	
	.	.	.	
	-end-	-end-	-end-	
d001.s042.t001	Below	below	ADV	bn:00114401r
	these	these	DET	
	tabs	tab	NOUN	
	you	you	PRON	
	will	will	VERB	
d001.s042.t002	find	find	VERB	bn:00086708v
	an	a	DET	
d001.s042.t003	input	input	NOUN	bn:00046850n
d001.s042.t004	field	field	NOUN	bn:00034274n
	to	to	PRT	
d001.s042.t005	type	type	VERB	bn:00095295v
	your	you	PRON	
d001.s042.t006	functions	function	NOUN	bn:00036821n
	or	or	CONJ	
d001.s042.t007	do	do	VERB	bn:00087108v
	your	you	PRON	
d001.s042.t008	calculations	calculation	NOUN	bn:00014689n
	.	.	.	
	-end-	-end-	-end-	
	If	if	ADP	
	we	we	PRON	
d001.s043.t001	want	want	VERB	bn:00086682v
	to	to	PRT	
d001.s043.t002	understand	understand	VERB	bn:00095375v
	how	how	ADV	
	it	it	PRON	
d001.s043.t003	works	work	VERB	bn:00088629v
	,	,	.	
	the	the	DET	
d001.s043.t004	best	best	ADJ	bn:00098274a
d001.s043.t005	thing	thing	NOUN	bn:00076919n
	we	we	PRON	
	can	can	VERB	
d001.s043.t006	do	do	VERB	bn:00087108v
	is	be	VERB	
	to	to	PRT	
d001.s043.t007	realize	realize	VERB	bn:00092443v
	that	that	DET	
	our	we	PRON	
d001.s043.t008	input	input	NOUN	bn:00046850n
	is	be	VERB	
	being	be	VERB	
d001.s043.t009	converted	convert	VERB	bn:00085761v
	into	into	ADP	
	MathML	mathml	NOUN	
	although	although	ADP	
	it	it	PRON	
	is	be	VERB	
d001.s043.t010	not	not	ADV	bn:00116360r
d001.s043.t011	necessary	necessary	ADJ	bn:00107182a
	to	to	PRT	
d001.s043.t012	know	know	VERB	bn:00090143v
	MathML	mathml	NOUN	
	.	.	.	
	-end-	-end-	-end-	
	I	I	PRON	
	have	have	VERB	
d001.s044.t001	based	base	VERB	bn:00083141v
	the	the	DET	
	syntax	syntax	NOUN	
d001.s044.t002	basically	basically	ADV	bn:00114508r
	on	on	ADP	
d001.s044.t003	common sense	common_sense	NOUN	bn:00021164n
	,	,	.	
	it	it	PRON	
	should	should	VERB	
d001.s044.t004	not	not	ADV	bn:00116360r
	be	be	VERB	
d001.s044.t005	hard	hard	ADJ	bn:00101358a
	for	for	ADP	
	anyone	anyone	NOUN	
	.	.	.	
	-end-	-end-	-end-	
	I	I	PRON	
	ve	ve	VERB	
d001.s045.t001	looked	look	VERB	bn:00090448v
d001.s045.t002	closely	closely	ADV	bn:00114748r
	to	to	PRT	
	maxima	maximum	NOUN	
	and	and	CONJ	
	maple	maple	VERB	
	s	s	NOUN	
	syntax	syntax	NOUN	
	so	so	ADP	
	they	they	PRON	
d001.s045.t003	look	look	VERB	bn:00090452v
d001.s045.t004	very	very	ADV	bn:00116789r
d001.s045.t005	similar	similar	ADJ	bn:00105977a
	.	.	.	
	+	+	.	
	-	-	.	
	*	*	.	
	/	/	.	
	:	:	.	
d001.s045.t006	Addition	addition	NOUN	bn:00001296n
	,	,	.	
d001.s045.t007	subtraction	subtraction	NOUN	bn:00055233n
	,	,	.	
d001.s045.t008	multiplication	multiplication	NOUN	bn:00056300n
	and	and	CONJ	
d001.s045.t009	division	division	NOUN	bn:00027919n
	.	.	.	
	^	^	.	
	,	,	.	
	**	**	.	
	:	:	.	
d001.s045.t010	Power	power	NOUN	bn:00032355n
	,	,	.	
	you	you	PRON	
	can	can	VERB	
d001.s045.t011	use	use	VERB	bn:00082705v
	them	they	PRON	
	both	both	DET	
	.	.	.	
	-end-	-end-	-end-	
d001.s046.t001	Also	also	ADV	bn:00114246r
	it	it	PRON	
	is	be	VERB	
d001.s046.t002	possible	possible	ADJ	bn:00108829a
	to	to	PRT	
d001.s046.t003	use	use	VERB	bn:00082705v
	the	the	DET	
	unicode	unicode	X	
	²	²	X	
	characters	character	NOUN	
	.	.	.	
	-end-	-end-	-end-	
d001.s047.t001	Powers	power	NOUN	bn:00032355n
	are	be	VERB	
	one	one	NUM	
d001.s047.t002	way	way	NOUN	bn:00001965n
	to	to	PRT	
d001.s047.t003	make	make	VERB	bn:00090557v
d001.s047.t004	roots	root	NOUN	bn:00068247n
d001.s047.t005	too	too	ADV	bn:00114246r
	.	.	.	
	-gt	-gt	NOUN	
	:	:	.	
	It	it	PRON	
	s	s	VERB	
	the	the	DET	
d001.s047.t006	way	way	NOUN	bn:00033729n
	to	to	PRT	
d001.s047.t007	specify	specify	VERB	bn:00086468v
	the	the	DET	
d001.s047.t008	bounded	bounded	ADJ	bn:00098761a
d001.s047.t009	variable	variable	NOUN	bn:00079583n
	in	in	ADP	
	a	a	DET	
d001.s047.t010	function	function	NOUN	bn:00036821n
	.	.	.	
	(	(	.	
	)	)	.	
	:	:	.	
	It	it	PRON	
	is	be	VERB	
d001.s047.t011	used	use	VERB	bn:00082705v
	to	to	PRT	
d001.s047.t012	specify	specify	VERB	bn:00091005v
	a	a	DET	
d001.s047.t013	higher	high	ADJ	bn:00104162a
d001.s047.t014	priority	priority	NOUN	bn:00004489n
	.	.	.	
	abc(params)	abc(params)	NOUN	
	:	:	.	
	When	when	ADV	
	the	the	DET	
d001.s047.t015	parser	parser	NOUN	bn:00060753n
d001.s047.t016	finds	find	VERB	bn:00086708v
	a	a	DET	
d001.s047.t017	function	function	NOUN	bn:00036821n
	,	,	.	
	it	it	PRON	
d001.s047.t018	checks	check	VERB	bn:00082813v
	if	if	ADP	
	abc	abc	NOUN	
	is	be	VERB	
	an	a	DET	
d001.s047.t019	operator	operator	NOUN	bn:00059141n
	.	.	.	
	-end-	-end-	-end-	
	If	if	ADP	
	it	it	PRON	
	is	be	VERB	
	,	,	.	
	it	it	PRON	
	will	will	VERB	
	be	be	VERB	
d001.s048.t001	treated	treat	VERB	bn:00095141v
	as	as	ADP	
	an	a	DET	
d001.s048.t002	operator	operator	NOUN	bn:00059141n
	,	,	.	
	if	if	ADP	
	it	it	PRON	
	is	be	VERB	
d001.s048.t003	not	not	ADV	bn:00116360r
	,	,	.	
	it	it	PRON	
	will	will	VERB	
	be	be	VERB	
d001.s048.t004	treated	treat	VERB	bn:00095141v
	as	as	ADP	
	a	a	DET	
d001.s048.t005	user	user	NOUN	bn:00079373n
d001.s048.t006	function	function	NOUN	bn:00036821n
	.	.	.	
	:	:	.	
	=	=	.	
	:	:	.	
	It	it	PRON	
	is	be	VERB	
d001.s048.t007	used	use	VERB	bn:00082705v
	to	to	PRT	
d001.s048.t008	define	define	VERB	bn:00086468v
	a	a	DET	
	variable	variable	ADJ	
d001.s048.t009	value	value	NOUN	bn:00079508n
	.	.	.	
	?	?	.	
	:	:	.	
	Piecewise	piecewise	ADJ	
d001.s048.t010	condition	condition	NOUN	bn:00021645n
d001.s048.t011	definition	definition	NOUN	bn:00025928n
	.	.	.	
	-end-	-end-	-end-	
	Piecewise	piecewise	NOUN	
	is	be	VERB	
	the	the	DET	
d001.s049.t001	way	way	NOUN	bn:00033729n
	we	we	PRON	
	can	can	VERB	
d001.s049.t002	define	define	VERB	bn:00086468v
d001.s049.t003	conditional	conditional	ADJ	bn:00100214a
d001.s049.t004	operations	operation	NOUN	bn:00053826n
	in	in	ADP	
	kalgebra	kalgebra	NOUN	
	.	.	.	
	-end-	-end-	-end-	
	If	if	ADP	
	we	we	PRON	
d001.s050.t001	introduce	introduce	VERB	bn:00087681v
	the	the	DET	
d001.s050.t002	condition	condition	NOUN	bn:00021645n
	before	before	ADP	
	the	the	DET	
	?	?	.	
	it	it	PRON	
	will	will	VERB	
d001.s050.t003	use	use	VERB	bn:00082705v
	this	this	DET	
d001.s050.t004	condition	condition	NOUN	bn:00021645n
d001.s050.t005	only if	only_if	ADV	bn:00116450r
	it	it	PRON	
	is	be	VERB	
d001.s050.t006	true	true	ADJ	bn:00112148a
	,	,	.	
	if	if	ADP	
	it	it	PRON	
d001.s050.t007	finds	find	VERB	bn:00086708v
	a	a	DET	
	?	?	.	
	without	without	ADP	
	any	any	DET	
d001.s050.t008	condition	condition	NOUN	bn:00021645n
	,	,	.	
	it	it	PRON	
	will	will	VERB	
d001.s050.t009	enter	enter	VERB	bn:00085363v
	in	in	ADP	
	the	the	DET	
d001.s050.t010	last	last	ADJ	bn:00105740a
d001.s050.t011	wf	wf	NOUN	bn:00016401n
	.	.	.	
	{	{	.	
	}	}	.	
	:	:	.	
	MathML	mathml	NOUN	
	container	container	NOUN	
	.	.	.	
	It	it	PRON	
	can	can	VERB	
	be	be	VERB	
d001.s050.t012	used	use	VERB	bn:00082705v
	to	to	PRT	
d001.s050.t013	define	define	VERB	bn:00086468v
	a	a	DET	
	container	container	NOUN	
	.	.	.	
	-end-	-end-	-end-	
d001.s051.t001	Mainly	mainly	ADV	bn:00114714r
d001.s051.t002	useful	useful	ADJ	bn:00113456a
	for	for	ADP	
d001.s051.t003	working	work	VERB	bn:00095812v
	with	with	ADP	
	piecewise	piecewise	NOUN	
	.	.	.	
	-end-	-end-	-end-	
d001.s052.t001	Now	now	ADV	bn:00114424r
	you	you	PRON	
	could	could	VERB	
d001.s052.t002	ask	ask	VERB	bn:00082821v
	me	I	PRON	
	,	,	.	
	why	why	ADV	
	should	should	VERB	
	the	the	DET	
d001.s052.t003	user	user	NOUN	bn:00079373n
	mind	mind	NOUN	
	about	about	ADP	
	MathML	mathml	NOUN	
	?	?	.	
	That	that	DET	
	s	s	VERB	
d001.s052.t004	easy	easy	ADJ	bn:00101973a
	.	.	.	
	With	with	ADP	
	this	this	DET	
	,	,	.	
	we	we	PRON	
	can	can	VERB	
d001.s052.t005	operate	operate	VERB	bn:00085744v
	with	with	ADP	
d001.s052.t006	functions	function	NOUN	bn:00036821n
	like	like	ADP	
d001.s052.t007	cos()	cos	NOUN	bn:00022956n
	,	,	.	
d001.s052.t008	sin()	sin	NOUN	bn:00071709n
	,	,	.	
	any	any	DET	
d001.s052.t009	other	other	ADJ	bn:00108011a
d001.s052.t010	trigonometric	trigonometric	ADJ	bn:00112111a
d001.s052.t011	functions	function	NOUN	bn:00036821n
	,	,	.	
d001.s052.t012	sum	sum	NOUN	bn:00003604n
	()	()	.	
	or	or	CONJ	
d001.s052.t013	product	product	NOUN	bn:00053827n
	()	()	.	
	.	.	.	
	-end-	-end-	-end-	
	It	it	PRON	
	does	do	VERB	
d001.s053.t001	not	not	ADV	bn:00116360r
d001.s053.t002	matter	matter	VERB	bn:00085860v
	what	what	DET	
d001.s053.t003	kind	kind	NOUN	bn:00035907n
	it	it	PRON	
	is	be	VERB	
	.	.	.	
	-end-	-end-	-end-	
	We	we	PRON	
	can	can	VERB	
d001.s054.t001	use	use	VERB	bn:00082705v
d001.s054.t002	plus()	plus	NOUN	bn:00001296n
	,	,	.	
d001.s054.t003	times()	times	NOUN	bn:00056300n
	and	and	CONJ	
	everything	everything	NOUN	
	which	which	DET	
d001.s054.t004	has	have	VERB	bn:00089240v
	its	its	PRON	
d001.s054.t005	operator	operator	NOUN	bn:00059141n
	.	.	.	
	kalgebra	kalgebra	NOUN	
	's	's	PRT	
	console	console	NOUN	
	is	be	VERB	
d001.s054.t006	useful	useful	ADJ	bn:00113456a
	as	as	ADP	
	a	a	DET	
	calculator	calculator	NOUN	
	.	.	.	
	-end-	-end-	-end-	
d001.s055.t001	There	there	ADV	bn:00114427r
	you	you	PRON	
d001.s055.t002	have	have	VERB	bn:00089240v
	a	a	DET	
d001.s055.t003	list	list	NOUN	bn:00051508n
	of	of	ADP	
	the	the	DET	
	declared	declare	VERB	
d001.s055.t004	variables	variable	NOUN	bn:00079583n
	.	.	.	
	-end-	-end-	-end-	
	By	by	ADP	
	double	double	ADV	
	clicking	click	VERB	
	on	on	ADP	
	them	they	PRON	
	you	you	PRON	
	will	will	VERB	
d001.s056.t001	see	see	VERB	bn:00084662v
	a	a	DET	
	dialog	dialog	NOUN	
	that	that	DET	
d001.s056.t002	lets	let	VERB	bn:00082536v
	you	you	PRON	
d001.s056.t003	change	change	VERB	bn:00082553v
	their	they	PRON	
d001.s056.t004	values	value	NOUN	bn:00079508n
	(	(	.	
d001.s056.t005	just	just	ADV	bn:00114626r
	a	a	DET	
d001.s056.t006	way	way	NOUN	bn:00001965n
	to	to	PRT	
d001.s056.t007	trick	trick	VERB	bn:00088310v
	the	the	DET	
d001.s056.t008	log	log	NOUN	bn:00051831n
	)	)	.	
	.	.	.	
	-end-	-end-	-end-	
	Every	every	DET	
d001.s057.t001	time	time	NOUN	bn:00019848n
	you	you	PRON	
d001.s057.t002	enter	enter	VERB	bn:00087681v
	an	a	DET	
d001.s057.t003	expression	expression	NOUN	bn:00032395n
	,	,	.	
	the	the	DET	
	""""	""""	.	
	ans	an	NOUN	
	""""	""""	.	
d001.s057.t004	variable	variable	NOUN	bn:00079583n
d001.s057.t005	value	value	NOUN	bn:00079508n
	will	will	VERB	
	be	be	VERB	
d001.s057.t006	changed	change	VERB	bn:00082553v
	to	to	PRT	
	the	the	DET	
d001.s057.t007	last	last	ADJ	bn:00105740a
d001.s057.t008	result	result	NOUN	bn:00034520n
	.	.	.	
	-end-	-end-	-end-	
	Ctrl	ctrl	NOUN	
	N	n	NOUN	
d001.s058.t001	New	new	ADJ	bn:00107270a
d001.s058.t002	Window	window	NOUN	bn:00081292n
	-end-	-end-	-end-	
	Flushes	flush	VERB	
	the	the	DET	
d001.s059.t001	log	log	NOUN	bn:00051831n
	.	.	.	
	-end-	-end-	-end-	
	Ctrl	ctrl	NOUN	
	L	l	NOUN	
d001.s060.t001	Load	load	VERB	bn:00090416v
	Script	script	NOUN	
	-end-	-end-	-end-	
d001.s061.t001	Executes	execute	VERB	bn:00087107v
	the	the	DET	
d001.s061.t002	instructions	instruction	NOUN	bn:00020945n
	in	in	ADP	
	a	a	DET	
d001.s061.t003	file	file	NOUN	bn:00025320n
d001.s061.t004	sequentially	sequentially	ADV	bn:00114819r
	.	.	.	
	-end-	-end-	-end-	
d001.s062.t001	Nice	nice	ADJ	bn:00107292a
	if	if	ADP	
	you	you	PRON	
d001.s062.t002	want	want	VERB	bn:00086682v
	to	to	PRT	
d001.s062.t003	define	define	VERB	bn:00086468v
	some	some	DET	
d001.s062.t004	libraries	library	NOUN	bn:00050969n
	or	or	CONJ	
d001.s062.t005	resume	resume	VERB	bn:00092413v
	some	some	DET	
d001.s062.t006	previous	previous	ADJ	bn:00107791a
d001.s062.t007	work	work	NOUN	bn:00081568n
	.	.	.	
	-end-	-end-	-end-	
	Ctrl	ctrl	NOUN	
	G	g	NOUN	
d001.s063.t001	Save	save	VERB	bn:00093281v
	Script	script	NOUN	
	-end-	-end-	-end-	
d001.s064.t001	Saves	save	VERB	bn:00093281v
	the	the	DET	
d001.s064.t002	instructions	instruction	NOUN	bn:00020945n
	you	you	PRON	
	have	have	VERB	
d001.s064.t003	typed	type	VERB	bn:00095295v
	since	since	ADP	
	the	the	DET	
	session	session	NOUN	
d001.s064.t004	began	begin	VERB	bn:00083344v
	to	to	PRT	
	be	be	VERB	
d001.s064.t005	able	able	ADJ	bn:00096152a
	to	to	PRT	
d001.s064.t006	reuse	reuse	VERB	bn:00092558v
	.	.	.	
	-end-	-end-	-end-	
d001.s065.t001	Generates	generate	VERB	bn:00084080v
d001.s065.t002	text files	text_file	NOUN	bn:00028018n
	so	so	ADP	
	it	it	PRON	
	should	should	VERB	
	be	be	VERB	
d001.s065.t003	easy	easy	ADJ	bn:00101973a
	to	to	PRT	
d001.s065.t004	fix	fix	VERB	bn:00084308v
d001.s065.t005	using	use	VERB	bn:00082705v
	any	any	DET	
d001.s065.t006	text editor	text_editor	NOUN	bn:00076736n
	,	,	.	
	like	like	ADP	
	Kate	kate	NOUN	
	.	.	.	
	-end-	-end-	-end-	
	Ctrl	ctrl	NOUN	
	S	s	NOUN	
d001.s066.t001	Save	save	VERB	bn:00093281v
d001.s066.t002	Log	log	NOUN	bn:00051831n
	-end-	-end-	-end-	
d001.s067.t001	Saves	save	VERB	bn:00093281v
	the	the	DET	
d001.s067.t002	log	log	NOUN	bn:00051831n
	with	with	ADP	
	all	all	DET	
d001.s067.t003	results	result	NOUN	bn:00034520n
	into	into	ADP	
	an	a	DET	
d001.s067.t004	HTML	html	NOUN	bn:00045087n
	file	file	NOUN	
	to	to	PRT	
	be	be	VERB	
d001.s067.t005	able	able	ADJ	bn:00096152a
	to	to	PRT	
d001.s067.t006	print	print	VERB	bn:00089639v
	or	or	CONJ	
d001.s067.t007	publish	publish	VERB	bn:00084099v
	.	.	.	
	-end-	-end-	-end-	
	Ctrl	ctrl	NOUN	
	Q	q	NOUN	
d001.s068.t001	Quit	quit	VERB	bn:00084710v
	-end-	-end-	-end-	
	Shuts	shut	VERB	
	the	the	DET	
d001.s069.t001	program	program	NOUN	bn:00021492n
d001.s069.t002	down	down	ADV	bn:00115114r
	.	.	.	
	-end-	-end-	-end-	
	To	to	PRT	
d001.s070.t001	add	add	VERB	bn:00082317v
	a	a	DET	
d001.s070.t002	new	new	ADJ	bn:00107270a
	2D	2d	NOUN	
d001.s070.t003	graph	graph	NOUN	bn:00041412n
	on	on	ADP	
	kalgebra	kalgebra	NOUN	
	,	,	.	
	what	what	PRON	
	you	you	PRON	
	have	have	VERB	
	to	to	PRT	
d001.s070.t004	do	do	VERB	bn:00087108v
	is	be	VERB	
	to	to	PRT	
d001.s070.t005	go	go	VERB	bn:00088912v
	to	to	PRT	
	the	the	DET	
	2D	2d	NOUN	
d001.s070.t006	Graph	graph	NOUN	bn:00041412n
	tab	tab	NOUN	
	and	and	CONJ	
	click	click	VERB	
	in	in	ADP	
	the	the	DET	
d001.s070.t007	Add	add	VERB	bn:00082317v
	tab	tab	NOUN	
	to	to	PRT	
d001.s070.t008	add	add	VERB	bn:00082317v
	the	the	DET	
d001.s070.t009	new	new	ADJ	bn:00107270a
d001.s070.t010	function	function	NOUN	bn:00036821n
	.	.	.	
	-end-	-end-	-end-	
d001.s071.t001	Then	then	ADV	bn:00114281r
	your	you	PRON	
d001.s071.t002	focus	focus	NOUN	bn:00017153n
	will	will	VERB	
	go	go	VERB	
	to	to	PRT	
	an	a	DET	
d001.s071.t003	input	input	NOUN	bn:00046850n
d001.s071.t004	text	text	NOUN	bn:00076732n
d001.s071.t005	box	box	NOUN	bn:00012528n
	where	where	ADV	
	you	you	PRON	
	can	can	VERB	
d001.s071.t006	type	type	VERB	bn:00095295v
	your	you	PRON	
d001.s071.t007	function	function	NOUN	bn:00036821n
	.	.	.	
	-end-	-end-	-end-	
	If	if	ADP	
	you	you	PRON	
d001.s072.t001	want	want	VERB	bn:00086682v
	to	to	PRT	
d001.s072.t002	use	use	VERB	bn:00082705v
	a	a	DET	
d001.s072.t003	typical	typical	ADJ	bn:00112217a
	f(x)	f(x)	NOUN	
	function	function	NOUN	
	it	it	PRON	
	is	be	VERB	
d001.s072.t004	not	not	ADV	bn:00116360r
d001.s072.t005	necessary	necessary	ADJ	bn:00107182a
	to	to	PRT	
d001.s072.t006	specify	specify	VERB	bn:00091005v
	it	it	PRON	
	.	.	.	
	-end-	-end-	-end-	
	If	if	ADP	
	you	you	PRON	
	have	have	VERB	
d001.s073.t001	entered	enter	VERB	bn:00087681v
	the	the	DET	
d001.s073.t002	function	function	NOUN	bn:00036821n
	click	click	VERB	
	on	on	ADP	
	the	the	DET	
d001.s073.t003	OK	ok	ADJ	bn:00096817a
	button	button	NOUN	
	to	to	PRT	
d001.s073.t004	display	display	VERB	bn:00087013v
	the	the	DET	
d001.s073.t005	graph	graph	NOUN	bn:00041412n
	in	in	ADP	
	the	the	DET	
d001.s073.t006	main	main	ADJ	bn:00099598a
d001.s073.t007	window	window	NOUN	bn:00081292n
	.	.	.	
	-end-	-end-	-end-	
	You	you	PRON	
	can	can	VERB	
d001.s074.t001	set	set	VERB	bn:00090224v
d001.s074.t002	several	several	ADJ	bn:00110469a
d001.s074.t003	graphs	graph	NOUN	bn:00041412n
	on	on	ADP	
	the	the	DET	
d001.s074.t004	same	same	ADJ	bn:00110075a
d001.s074.t005	view	view	NOUN	bn:00079985n
	.	.	.	
	-end-	-end-	-end-	
d001.s075.t001	Just	just	ADV	bn:00114626r
d001.s075.t002	use	use	VERB	bn:00082705v
	the	the	DET	
d001.s075.t003	Add	add	VERB	bn:00082317v
	button	button	NOUN	
	when	when	ADV	
	you	you	PRON	
	are	be	VERB	
	in	in	ADP	
d001.s075.t004	List	list	NOUN	bn:00051508n
d001.s075.t005	mode	mode	NOUN	bn:00055444n
	.	.	.	
	-end-	-end-	-end-	
	You	you	PRON	
	can	can	VERB	
d001.s076.t001	set	set	VERB	bn:00090224v
	each	each	DET	
d001.s076.t002	graph	graph	NOUN	bn:00041412n
	its	its	PRON	
	own	own	ADJ	
d001.s076.t003	color	color	NOUN	bn:00020733n
	.	.	.	
	-end-	-end-	-end-	
	The	the	DET	
d001.s077.t001	Foundation	foundation	NOUN	bn:00036064n
	has	have	VERB	
d001.s077.t002	recently	recently	ADV	bn:00116085r
	been	be	VERB	
d001.s077.t003	involved	involve	VERB	bn:00089893v
	in	in	ADP	
d001.s077.t004	organising	organise	VERB	bn:00091196v
	a	a	DET	
d001.s077.t005	conference	conference	NOUN	bn:00021721n
	which	which	DET	
d001.s077.t006	dealt	deal	VERB	bn:00084527v
	with	with	ADP	
	this	this	DET	
d001.s077.t007	critical	critical	ADJ	bn:00100676a
d001.s077.t008	challenge	challenge	NOUN	bn:00017557n
	.	.	.	
	-end-	-end-	-end-	
	Over	over	ADP	
	100	100	NUM	
d001.s078.t001	participants	participant	NOUN	bn:00060798n
	from	from	ADP	
	the	the	DET	
d001.s078.t002	main	main	ADJ	bn:00099598a
