Token ID	Token	Lemma	POS
	that	that	DET
	our	we	PRON
d001.s043.t008	input	input	NOUN
	is	be	VERB
	being	be	VERB
d001.s043.t009	converted	convert	VERB
	into	into	ADP
	MathML	mathml	NOUN
	although	although	ADP
	it	it	PRON
	is	be	VERB
d001.s043.t010	not	not	ADV
d001.s043.t011	necessary	necessary	ADJ
	to	to	PRT
d001.s043.t012	know	know	VERB
	MathML	mathml	NOUN
	.	.	.
	-end-	-end-	-end-
	I	I	PRON
	have	have	VERB
d001.s044.t001	based	base	VERB
	the	the	DET
	syntax	syntax	NOUN
d001.s044.t002	basically	basically	ADV
	on	on	ADP
d001.s044.t003	common sense	common_sense	NOUN
	,	,	.
	it	it	PRON
	should	should	VERB
d001.s044.t004	not	not	ADV
	be	be	VERB
d001.s044.t005	hard	hard	ADJ
	for	for	ADP
	anyone	anyone	NOUN
	.	.	.
	-end-	-end-	-end-
	I	I	PRON
	ve	ve	VERB
d001.s045.t001	looked	look	VERB
d001.s045.t002	closely	closely	ADV
	to	to	PRT
	maxima	maximum	NOUN
	and	and	CONJ
	maple	maple	VERB
	s	s	NOUN
	syntax	syntax	NOUN
	so	so	ADP
	they	they	PRON
d001.s045.t003	look	look	VERB
d001.s045.t004	very	very	ADV
d001.s045.t005	similar	similar	ADJ
	.	.	.
	+	+	.
	-	-	.
	*	*	.
	/	/	.
	:	:	.
d001.s045.t006	Addition	addition	NOUN
	,	,	.
d001.s045.t007	subtraction	subtraction	NOUN
	,	,	.
d001.s045.t008	multiplication	multiplication	NOUN
	and	and	CONJ
d001.s045.t009	division	division	NOUN
	.	.	.
	^	^	.
	,	,	.
	**	**	.
	:	:	.
d001.s045.t010	Power	power	NOUN
	,	,	.
	you	you	PRON
	can	can	VERB
d001.s045.t011	use	use	VERB
	them	they	PRON
	both	both	DET
	.	.	.
	-end-	-end-	-end-
d001.s046.t001	Also	also	ADV
	it	it	PRON
	is	be	VERB
d001.s046.t002	possible	possible	ADJ
	to	to	PRT
d001.s046.t003	use	use	VERB
	the	the	DET
	unicode	unicode	X
	²	²	X
	characters	character	NOUN
	.	.	.
	-end-	-end-	-end-
d001.s047.t001	Powers	power	NOUN
	are	be	VERB
	one	one	NUM
d001.s047.t002	way	way	NOUN
	to	to	PRT
d001.s047.t003	make	make	VERB
d001.s047.t004	roots	root	NOUN
d001.s047.t005	too	too	ADV
	.	.	.
	-gt	-gt	NOUN
	:	:	.
	It	it	PRON
	s	s	VERB
	the	the	DET
d001.s047.t006	way	way	NOUN
	to	to	PRT
d001.s047.t007	specify	specify	VERB
	the	the	DET
d001.s047.t008	bounded	bounded	ADJ
d001.s047.t009	variable	variable	NOUN
	in	in	ADP
	a	a	DET
d001.s047.t010	function	function	NOUN
	.	.	.
	(	(	.
	)	)	.
	:	:	.
	It	it	PRON
	is	be	VERB
d001.s047.t011	used	use	VERB
	to	to	PRT
d001.s047.t012	specify	specify	VERB
	a	a	DET
d001.s047.t013	higher	high	ADJ
d001.s047.t014	priority	priority	NOUN
	.	.	.
	abc(params)	abc(params)	NOUN
	:	:	.
	When	when	ADV
	the	the	DET
d001.s047.t015	parser	parser	NOUN
d001.s047.t016	finds	find	VERB
	a	a	DET
d001.s047.t017	function	function	NOUN
	,	,	.
	it	it	PRON
d001.s047.t018	checks	check	VERB
	if	if	ADP
	abc	abc	NOUN
	is	be	VERB
	an	a	DET
d001.s047.t019	operator	operator	NOUN
	.	.	.
	-end-	-end-	-end-
	If	if	ADP
	it	it	PRON
	is	be	VERB
	,	,	.
	it	it	PRON
	will	will	VERB
	be	be	VERB
d001.s048.t001	treated	treat	VERB
	as	as	ADP
	an	a	DET
d001.s048.t002	operator	operator	NOUN
	,	,	.
	if	if	ADP
	it	it	PRON
	is	be	VERB
d001.s048.t003	not	not	ADV
	,	,	.
	it	it	PRON
	will	will	VERB
	be	be	VERB
d001.s048.t004	treated	treat	VERB
	as	as	ADP
	a	a	DET
d001.s048.t005	user	user	NOUN
d001.s048.t006	function	function	NOUN
	.	.	.
	:	:	.
	=	=	.
	:	:	.
	It	it	PRON
	is	be	VERB
d001.s048.t007	used	use	VERB
	to	to	PRT
d001.s048.t008	define	define	VERB
	a	a	DET
	variable	variable	ADJ
d001.s048.t009	value	value	NOUN
	.	.	.
	?	?	.
	:	:	.
	Piecewise	piecewise	ADJ
d001.s048.t010	condition	condition	NOUN
d001.s048.t011	definition	definition	NOUN
	.	.	.
	-end-	-end-	-end-
	Piecewise	piecewise	NOUN
	is	be	VERB
	the	the	DET
d001.s049.t001	way	way	NOUN
	we	we	PRON
	can	can	VERB
d001.s049.t002	define	define	VERB
d001.s049.t003	conditional	conditional	ADJ
d001.s049.t004	operations	operation	NOUN
	in	in	ADP
	kalgebra	kalgebra	NOUN
	.	.	.
	-end-	-end-	-end-
	If	if	ADP
	we	we	PRON
d001.s050.t001	introduce	introduce	VERB
	the	the	DET
d001.s050.t002	condition	condition	NOUN
	before	before	ADP
	the	the	DET
	?	?	.
	it	it	PRON
	will	will	VERB
d001.s050.t003	use	use	VERB
	this	this	DET
d001.s050.t004	condition	condition	NOUN
d001.s050.t005	only if	only_if	ADV
	it	it	PRON
	is	be	VERB
d001.s050.t006	true	true	ADJ
	,	,	.
	if	if	ADP
	it	it	PRON
d001.s050.t007	finds	find	VERB
	a	a	DET
	?	?	.
	without	without	ADP
	any	any	DET
d001.s050.t008	condition	condition	NOUN
	,	,	.
	it	it	PRON
	will	will	VERB
d001.s050.t009	enter	enter	VERB
	in	in	ADP
	the	the	DET
d001.s050.t010	last	last	ADJ
d001.s050.t011	wf	wf	NOUN
	.	.	.
	{	{	.
	}	}	.
	:	:	.
	MathML	mathml	NOUN
	container	container	NOUN
	.	.	.
	It	it	PRON
	can	can	VERB
	be	be	VERB
d001.s050.t012	used	use	VERB
	to	to	PRT
d001.s050.t013	define	define	VERB
	a	a	DET
	container	container	NOUN
	.	.	.
	-end-	-end-	-end-
d001.s051.t001	Mainly	mainly	ADV
d001.s051.t002	useful	useful	ADJ
	for	for	ADP
d001.s051.t003	working	work	VERB
	with	with	ADP
	piecewise	piecewise	NOUN
	.	.	.
	-end-	-end-	-end-
d001.s052.t001	Now	now	ADV
	you	you	PRON
	could	could	VERB
d001.s052.t002	ask	ask	VERB
	me	I	PRON
	,	,	.
	why	why	ADV
	should	should	VERB
	the	the	DET
d001.s052.t003	user	user	NOUN
	mind	mind	NOUN
	about	about	ADP
	MathML	mathml	NOUN
	?	?	.
	That	that	DET
	s	s	VERB
d001.s052.t004	easy	easy	ADJ
	.	.	.
	With	with	ADP
	this	this	DET
	,	,	.
	we	we	PRON
	can	can	VERB
d001.s052.t005	operate	operate	VERB
	with	with	ADP
d001.s052.t006	functions	function	NOUN
	like	like	ADP
d001.s052.t007	cos()	cos	NOUN
	,	,	.
d001.s052.t008	sin()	sin	NOUN
	,	,	.
	any	any	DET
d001.s052.t009	other	other	ADJ
d001.s052.t010	trigonometric	trigonometric	ADJ
d001.s052.t011	functions	function	NOUN
	,	,	.
d001.s052.t012	sum	sum	NOUN
	()	()	.
	or	or	CONJ
d001.s052.t013	product	product	NOUN
	()	()	.
	.	.	.
	-end-	-end-	-end-
	It	it	PRON
	does	do	VERB
d001.s053.t001	not	not	ADV
d001.s053.t002	matter	matter	VERB
	what	what	DET
d001.s053.t003	kind	kind	NOUN
	it	it	PRON
	is	be	VERB
	.	.	.
	-end-	-end-	-end-
	We	we	PRON
	can	can	VERB
d001.s054.t001	use	use	VERB
d001.s054.t002	plus()	plus	NOUN
	,	,	.
d001.s054.t003	times()	times	NOUN
	and	and	CONJ
	everything	everything	NOUN
	which	which	DET
d001.s054.t004	has	have	VERB
	its	its	PRON
d001.s054.t005	operator	operator	NOUN
	.	.	.
	kalgebra	kalgebra	NOUN
	's	's	PRT
	console	console	NOUN
	is	be	VERB
d001.s054.t006	useful	useful	ADJ
	as	as	ADP
	a	a	DET
	calculator	calculator	NOUN
	.	.	.
	-end-	-end-	-end-
d001.s055.t001	There	there	ADV
	you	you	PRON
d001.s055.t002	have	have	VERB
	a	a	DET
d001.s055.t003	list	list	NOUN
	of	of	ADP
	the	the	DET
	declared	declare	VERB
d001.s055.t004	variables	variable	NOUN
	.	.	.
	-end-	-end-	-end-
	By	by	ADP
	double	double	ADV
	clicking	click	VERB
	on	on	ADP
	them	they	PRON
	you	you	PRON
	will	will	VERB
d001.s056.t001	see	see	VERB
	a	a	DET
	dialog	dialog	NOUN
	that	that	DET
d001.s056.t002	lets	let	VERB
	you	you	PRON
d001.s056.t003	change	change	VERB
	their	they	PRON
d001.s056.t004	values	value	NOUN
	(	(	.
d001.s056.t005	just	just	ADV
	a	a	DET
d001.s056.t006	way	way	NOUN
	to	to	PRT
d001.s056.t007	trick	trick	VERB
	the	the	DET
d001.s056.t008	log	log	NOUN
	)	)	.
	.	.	.
	-end-	-end-	-end-
	Every	every	DET
d001.s057.t001	time	time	NOUN
	you	you	PRON
d001.s057.t002	enter	enter	VERB
	an	a	DET
d001.s057.t003	expression	expression	NOUN
	,	,	.
	the	the	DET
	""""	""""	.
	ans	an	NOUN
	""""	""""	.
d001.s057.t004	variable	variable	NOUN
d001.s057.t005	value	value	NOUN
	will	will	VERB
	be	be	VERB
d001.s057.t006	changed	change	VERB
	to	to	PRT
	the	the	DET
d001.s057.t007	last	last	ADJ
d001.s057.t008	result	result	NOUN
	.	.	.
	-end-	-end-	-end-
	Ctrl	ctrl	NOUN
	N	n	NOUN
d001.s058.t001	New	new	ADJ
d001.s058.t002	Window	window	NOUN
	-end-	-end-	-end-
	Flushes	flush	VERB
	the	the	DET
d001.s059.t001	log	log	NOUN
	.	.	.
	-end-	-end-	-end-
	Ctrl	ctrl	NOUN
	L	l	NOUN
d001.s060.t001	Load	load	VERB
	Script	script	NOUN
	-end-	-end-	-end-
d001.s061.t001	Executes	execute	VERB
	the	the	DET
d001.s061.t002	instructions	instruction	NOUN
	in	in	ADP
	a	a	DET
d001.s061.t003	file	file	NOUN
d001.s061.t004	sequentially	sequentially	ADV
	.	.	.
	-end-	-end-	-end-
d001.s062.t001	Nice	nice	ADJ
	if	if	ADP
	you	you	PRON
d001.s062.t002	want	want	VERB
	to	to	PRT
d001.s062.t003	define	define	VERB
	some	some	DET
d001.s062.t004	libraries	library	NOUN
	or	or	CONJ
d001.s062.t005	resume	resume	VERB
	some	some	DET
d001.s062.t006	previous	previous	ADJ
d001.s062.t007	work	work	NOUN
	.	.	.
	-end-	-end-	-end-
	Ctrl	ctrl	NOUN
	G	g	NOUN
d001.s063.t001	Save	save	VERB
	Script	script	NOUN
	-end-	-end-	-end-
d001.s064.t001	Saves	save	VERB
	the	the	DET
d001.s064.t002	instructions	instruction	NOUN
	you	you	PRON
	have	have	VERB
d001.s064.t003	typed	type	VERB
	since	since	ADP
	the	the	DET
	session	session	NOUN
d001.s064.t004	began	begin	VERB
	to	to	PRT
	be	be	VERB
d001.s064.t005	able	able	ADJ
	to	to	PRT
d001.s064.t006	reuse	reuse	VERB
	.	.	.
	-end-	-end-	-end-
d001.s065.t001	Generates	generate	VERB
d001.s065.t002	text files	text_file	NOUN
	so	so	ADP
	it	it	PRON
	should	should	VERB
	be	be	VERB
d001.s065.t003	easy	easy	ADJ
	to	to	PRT
d001.s065.t004	fix	fix	VERB
d001.s065.t005	using	use	VERB
	any	any	DET
d001.s065.t006	text editor	text_editor	NOUN
	,	,	.
	like	like	ADP
	Kate	kate	NOUN
	.	.	.
	-end-	-end-	-end-
	Ctrl	ctrl	NOUN
	S	s	NOUN
d001.s066.t001	Save	save	VERB
d001.s066.t002	Log	log	NOUN
	-end-	-end-	-end-
d001.s067.t001	Saves	save	VERB
	the	the	DET
d001.s067.t002	log	log	NOUN
	with	with	ADP
	all	all	DET
d001.s067.t003	results	result	NOUN
	into	into	ADP
	an	a	DET
d001.s067.t004	HTML	html	NOUN
	file	file	NOUN
	to	to	PRT
	be	be	VERB
d001.s067.t005	able	able	ADJ
	to	to	PRT
d001.s067.t006	print	print	VERB
	or	or	CONJ
d001.s067.t007	publish	publish	VERB
	.	.	.
	-end-	-end-	-end-
	Ctrl	ctrl	NOUN
	Q	q	NOUN
d001.s068.t001	Quit	quit	VERB
	-end-	-end-	-end-
	Shuts	shut	VERB
	the	the	DET
d001.s069.t001	program	program	NOUN
d001.s069.t002	down	down	ADV
	.	.	.
	-end-	-end-	-end-
	To	to	PRT
d001.s070.t001	add	add	VERB
	a	a	DET
d001.s070.t002	new	new	ADJ
	2D	2d	NOUN
d001.s070.t003	graph	graph	NOUN
	on	on	ADP
	kalgebra	kalgebra	NOUN
	,	,	.
	what	what	PRON
	you	you	PRON
	have	have	VERB
	to	to	PRT
d001.s070.t004	do	do	VERB
	is	be	VERB
	to	to	PRT
d001.s070.t005	go	go	VERB
	to	to	PRT
	the	the	DET
	2D	2d	NOUN
d001.s070.t006	Graph	graph	NOUN
	tab	tab	NOUN
	and	and	CONJ
	click	click	VERB
	in	in	ADP
	the	the	DET
d001.s070.t007	Add	add	VERB
	tab	tab	NOUN
	to	to	PRT
d001.s070.t008	add	add	VERB
	the	the	DET
d001.s070.t009	new	new	ADJ
d001.s070.t010	function	function	NOUN
	.	.	.
	-end-	-end-	-end-
d001.s071.t001	Then	then	ADV
	your	you	PRON
d001.s071.t002	focus	focus	NOUN
	will	will	VERB
	go	go	VERB
	to	to	PRT
	an	a	DET
d001.s071.t003	input	input	NOUN
d001.s071.t004	text	text	NOUN
d001.s071.t005	box	box	NOUN
	where	where	ADV
	you	you	PRON
	can	can	VERB
d001.s071.t006	type	type	VERB
	your	you	PRON
d001.s071.t007	function	function	NOUN
	.	.	.
	-end-	-end-	-end-
	If	if	ADP
	you	you	PRON
d001.s072.t001	want	want	VERB
	to	to	PRT
d001.s072.t002	use	use	VERB
	a	a	DET
d001.s072.t003	typical	typical	ADJ
	f(x)	f(x)	NOUN
	function	function	NOUN
	it	it	PRON
	is	be	VERB
d001.s072.t004	not	not	ADV
d001.s072.t005	necessary	necessary	ADJ
	to	to	PRT
d001.s072.t006	specify	specify	VERB
	it	it	PRON
	.	.	.
	-end-	-end-	-end-
	If	if	ADP
	you	you	PRON
	have	have	VERB
d001.s073.t001	entered	enter	VERB
	the	the	DET
d001.s073.t002	function	function	NOUN
	click	click	VERB
	on	on	ADP
	the	the	DET
d001.s073.t003	OK	ok	ADJ
	button	button	NOUN
	to	to	PRT
d001.s073.t004	display	display	VERB
	the	the	DET
d001.s073.t005	graph	graph	NOUN
	in	in	ADP
	the	the	DET
d001.s073.t006	main	main	ADJ
d001.s073.t007	window	window	NOUN
	.	.	.
	-end-	-end-	-end-
	You	you	PRON
	can	can	VERB
d001.s074.t001	set	set	VERB
d001.s074.t002	several	several	ADJ
d001.s074.t003	graphs	graph	NOUN
	on	on	ADP
	the	the	DET
d001.s074.t004	same	same	ADJ
d001.s074.t005	view	view	NOUN
	.	.	.
	-end-	-end-	-end-
d001.s075.t001	Just	just	ADV
d001.s075.t002	use	use	VERB
	the	the	DET
d001.s075.t003	Add	add	VERB
	button	button	NOUN
	when	when	ADV
	you	you	PRON
	are	be	VERB
	in	in	ADP
d001.s075.t004	List	list	NOUN
d001.s075.t005	mode	mode	NOUN
	.	.	.
	-end-	-end-	-end-
	You	you	PRON
	can	can	VERB
d001.s076.t001	set	set	VERB
	each	each	DET
d001.s076.t002	graph	graph	NOUN
	its	its	PRON
	own	own	ADJ
d001.s076.t003	color	color	NOUN
	.	.	.
	-end-	-end-	-end-
	The	the	DET
d001.s077.t001	Foundation	foundation	NOUN
	has	have	VERB
d001.s077.t002	recently	recently	ADV
	been	be	VERB
d001.s077.t003	involved	involve	VERB
	in	in	ADP
d001.s077.t004	organising	organise	VERB
	a	a	DET
d001.s077.t005	conference	conference	NOUN
	which	which	DET
d001.s077.t006	dealt	deal	VERB
	with	with	ADP
	this	this	DET
d001.s077.t007	critical	critical	ADJ
d001.s077.t008	challenge	challenge	NOUN
	.	.	.
	-end-	-end-	-end-
	Over	over	ADP
	100	100	NUM
d001.s078.t001	participants	participant	NOUN
	from	from	ADP
	the	the	DET
d001.s078.t002	main	main	ADJ
d001.s078.t003	interest groups	interest_group	NOUN
d001.s078.t004	attended	attend	VERB
	and	and	CONJ
d001.s078.t005	debated	debate	VERB
d001.s078.t006	issues	issue	NOUN
	such	such	ADJ
	as	as	ADP
	the	the	DET
d001.s078.t007	role	role	NOUN
	of	of	ADP
d001.s078.t008	key	key	ADJ
d001.s078.t009	actors	actor	NOUN
d001.s078.t010	including	include	VERB
d001.s078.t011	public	public	ADJ
d001.s078.t012	authorities	authority	NOUN
	,	,	.
d001.s078.t013	social	social	ADJ
	partners	partner	NOUN
	,	,	.
d001.s078.t014	voluntary	voluntary	ADJ
	and	and	CONJ
d001.s078.t015	community	community	NOUN
d001.s078.t016	organisations	organisation	NOUN
d001.s078.t017	as well	as_well	ADV
	as	as	ADP
d001.s078.t018	service	service	NOUN
d001.s078.t019	users	user	NOUN
	.	.	.
	-end-	-end-	-end-
	There	there	DET
	were	be	VERB
d001.s079.t001	relatively	relatively	ADV
d001.s079.t002	few	few	ADJ
d001.s079.t003	cases	case	NOUN
d001.s079.t004	reported	report	VERB
	of	of	ADP
d001.s079.t005	attempts	attempt	NOUN
	to	to	PRT
d001.s079.t006	involve	involve	VERB
d001.s079.t007	users	user	NOUN
	in	in	ADP
d001.s079.t008	service	service	NOUN
d001.s079.t009	planning	planning	NOUN
	but	but	CONJ
	their	they	PRON
d001.s079.t010	involvement	involvement	NOUN
	in	in	ADP
d001.s079.t011	service	service	NOUN
d001.s079.t012	provision	provision	NOUN
	was	be	VERB
d001.s079.t013	found	find	VERB
	to	to	PRT
	be	be	VERB
d001.s079.t014	more	more	ADV
d001.s079.t015	common	common	ADJ
	.	.	.
	-end-	-end-	-end-
d001.s080.t001	Note	note	NOUN
	was	be	VERB
d001.s080.t002	also	also	ADV
	taken	take	VERB
	of	of	ADP
	the	the	DET
d001.s080.t003	variety	variety	NOUN
	of	of	ADP
d001.s080.t004	different	different	ADJ
d001.s080.t005	roles	role	NOUN
d001.s080.t006	played	play	VERB
	by	by	ADP
d001.s080.t007	public	public	ADJ
d001.s080.t008	welfare	welfare	NOUN
	-end-	-end-	-end-
	The	the	DET
d001.s081.t001	Foundation	foundation	NOUN
	organised	organise	VERB
	,	,	.
	together	together	ADV
	with	with	ADP
	the	the	DET
d001.s081.t002	European	european	ADJ
d001.s081.t003	Commission	commission	NOUN
	,	,	.
	the	the	DET
d001.s081.t004	Spanish	spanish	ADJ
d001.s081.t005	Ministry	ministry	NOUN
	of	of	ADP
d001.s081.t006	Social	social	ADJ
d001.s081.t007	Affairs	affairs	NOUN
	and	and	CONJ
	the	the	DET
	Galician	galician	ADJ
d001.s081.t008	regional	regional	ADJ
d001.s081.t009	government	government	NOUN
	,	,	.
	a	a	DET
d001.s081.t010	European	european	ADJ
d001.s081.t011	conference	conference	NOUN
	on	on	ADP
d001.s081.t012	social	social	ADJ
d001.s081.t013	exclusion	exclusion	NOUN
	:	:	.
	a	a	DET
d001.s081.t014	major	major	ADJ
d001.s081.t015	challenge	challenge	NOUN
	for	for	ADP
d001.s081.t016	public	public	ADJ
d001.s081.t017	welfare	welfare	NOUN
d001.s081.t018	services	service	NOUN
	.	.	.
	-end-	-end-	-end-
	The	the	DET
d001.s082.t001	Foundation	foundation	NOUN
d001.s082.t002	recently	recently	ADV
d001.s082.t003	published	publish	VERB
	a	a	DET
d001.s082.t004	comparative	comparative	ADJ
d001.s082.t005	study	study	NOUN
	as	as	ADP
d001.s082.t006	part	part	NOUN
	of	of	ADP
	the	the	DET
	EPOC	epoc	NOUN
d001.s082.t007	project	project	NOUN
	which	which	DET
d001.s082.t008	assesses	assess	VERB
	the	the	DET
d001.s082.t009	extent	extent	NOUN
	to	to	PRT
	which	which	DET
d001.s082.t010	direct	direct	ADJ
d001.s082.t011	participation	participation	NOUN
	can	can	VERB
d001.s082.t012	humanise	humanise	VERB
d001.s082.t013	work	work	NOUN
	while	while	ADP
d001.s082.t014	increasing	increase	VERB
d001.s082.t015	profitability	profitability	NOUN
	.	.	.
	-end-	-end-	-end-
	The	the	DET
d001.s083.t001	study	study	NOUN
	is	be	VERB
d001.s083.t002	based	base	VERB
	on	on	ADP
	195	195	NUM
d001.s083.t003	personal	personal	ADJ
d001.s083.t004	interviews	interview	NOUN
	with	with	ADP
d001.s083.t005	senior	senior	ADJ
d001.s083.t006	officials	official	NOUN
	of	of	ADP
	the	the	DET
d001.s083.t007	social	social	ADJ
	partners	partner	NOUN
	as	as	ADP
d001.s083.t008	representatives	representative	NOUN
	of	of	ADP
d001.s083.t009	national	national	ADJ
d001.s083.t010	level	level	NOUN
	peak	peak	NOUN
d001.s083.t011	organisations	organisation	NOUN
	in	in	ADP
d001.s083.t012	fifteen	fifteen	ADJ
d001.s083.t013	European	european	ADJ
d001.s083.t014	countries	country	NOUN
	.	.	.
	-end-	-end-	-end-
	As	as	ADP
d001.s084.t001	important	important	ADJ
d001.s084.t002	industrial	industrial	ADJ
d001.s084.t003	sectors	sector	NOUN
	,	,	.
	the	the	DET
d001.s084.t004	metal	metal	NOUN
d001.s084.t005	industry	industry	NOUN
	and	and	CONJ
	the	the	DET
d001.s084.t006	banking	banking	NOUN
d001.s084.t007	sector	sector	NOUN
	were	be	VERB
d001.s084.t008	also	also	ADV
d001.s084.t009	included	include	VERB
	.	.	.
	-end-	-end-	-end-
	Key	key	NOUN
d001.s085.t001	speakers	speaker	NOUN
	at	at	ADP
	the	the	DET
d001.s085.t002	social	social	ADJ
d001.s085.t003	exclusion	exclusion	NOUN
d001.s085.t004	conference	conference	NOUN
	were	be	VERB
	(	(	.
d001.s085.t005	left	left	NOUN
	to	to	PRT
d001.s085.t006	right	right	NOUN
	)	)	.
	Cristina	cristina	NOUN
	Louro	louro	NOUN
	,	,	.
d001.s085.t007	Employment	employment	NOUN
	,	,	.
d001.s085.t008	Industrial	industrial	ADJ
d001.s085.t009	Relations	relations	NOUN
	and	and	CONJ
d001.s085.t010	Social Affairs	social_affair	NOUN
d001.s085.t011	Directorate	directorate	NOUN
	,	,	.
d001.s085.t012	European	european	ADJ
d001.s085.t013	Commission	commission	NOUN
	Fernando	fernando	NOUN
	Gomes	gome	NOUN
	,	,	.
	a	a	DET
d001.s085.t014	high	high	ADJ
	degree	degree	NOUN
	of	of	ADP
d001.s085.t015	Committee	committee	NOUN
	of	of	ADP
	the	the	DET
	Regions	region	NOUN
	Barbara	barbara	NOUN
	Weiler	weiler	NOUN
	,	,	.
d001.s085.t016	Member	member	NOUN
	of	of	ADP
	the	the	DET
d001.s085.t017	European	european	ADJ
d001.s085.t018	Parliament	parliament	NOUN
	José	josé	NOUN
	Maria	marium	NOUN
	Gil-Robles	gil-roble	NOUN
	,	,	.
d001.s085.t019	Vice-President	vice_president	NOUN
	,	,	.
d001.s085.t020	European	european	ADJ
d001.s085.t021	Parliament	parliament	NOUN
	and	and	CONJ
	John	john	NOUN
	Carroll	carroll	NOUN
	,	,	.
d001.s085.t022	Economic	economic	ADJ
	and	and	CONJ
d001.s085.t023	Social	social	ADJ
d001.s085.t024	Committee	committee	NOUN
	.	.	.
	-end-	-end-	-end-
d001.s086.t001	Case Studies	case_study	NOUN
	Each	each	DET
d001.s086.t002	national	national	ADJ
d001.s086.t003	report	report	NOUN
d001.s086.t004	contains	contain	VERB
	a	a	DET
d001.s086.t005	portfolio	portfolio	NOUN
	of	of	ADP
	between	between	ADP
	25	25	NUM
	and	and	CONJ
	30	30	NUM
d001.s086.t006	initiatives	initiative	NOUN
	which	which	DET
	best	best	ADJ
d001.s086.t007	present	present	VERB
d001.s086.t008	policies	policy	NOUN
	and	and	CONJ
d001.s086.t009	practices	practice	NOUN
	to	to	PRT
d001.s086.t010	improve	improve	VERB
	the	the	DET
d001.s086.t011	recruitment	recruitment	NOUN
	,	,	.
d001.s086.t012	training	training	NOUN
	and	and	CONJ
d001.s086.t013	development	development	NOUN
	of	of	ADP
d001.s086.t014	ageing	age	VERB
d001.s086.t015	workers	worker	NOUN
	in	in	ADP
	both	both	CONJ
	the	the	DET
d001.s086.t016	work	work	NOUN
d001.s086.t017	place	place	NOUN
	and	and	CONJ
	the	the	DET
d001.s086.t018	community	community	NOUN
	.	.	.
	-end-	-end-	-end-
	For	for	ADP
	each	each	DET
d001.s087.t001	country	country	NOUN
	,	,	.
	two	two	NUM
	or	or	CONJ
	three	three	NUM
d001.s087.t002	initiatives	initiative	NOUN
	have	have	VERB
	been	be	VERB
d001.s087.t003	selected	select	VERB
	for	for	ADP
d001.s087.t004	further	further	ADJ
	in	in	ADP
d001.s087.t005	depth	depth	NOUN
d001.s087.t006	case study	case_study	NOUN
	.	.	.
	-end-	-end-	-end-
	These	these	DET
d001.s088.t001	case studies	case_study	NOUN
d001.s088.t002	analysed	analyse	VERB
	the	the	DET
d001.s088.t003	background	background	NOUN
	of	of	ADP
	the	the	DET
d001.s088.t004	initiatives	initiative	NOUN
	,	,	.
	their	they	PRON
d001.s088.t005	impact	impact	NOUN
	on	on	ADP
d001.s088.t006	employment	employment	NOUN
d001.s088.t007	patterns	pattern	NOUN
	and	and	CONJ
d001.s088.t008	work	work	NOUN
d001.s088.t009	organisations	organisation	NOUN
	and	and	CONJ
d001.s088.t010	assessed	assess	VERB
	the	the	DET
d001.s088.t011	benefits	benefit	NOUN
	and	and	CONJ
d001.s088.t012	problems	problem	NOUN
	of	of	ADP
	the	the	DET
d001.s088.t013	initiative	initiative	NOUN
	.	.	.
	-end-	-end-	-end-
d001.s089.t001	Visits	visit	NOUN
	and	and	CONJ
d001.s089.t002	interviews	interview	NOUN
	with	with	ADP
d001.s089.t003	key	key	ADJ
d001.s089.t004	personnel	personnel	NOUN
	were	be	VERB
d001.s089.t005	also	also	ADV
d001.s089.t006	undertaken	undertake	VERB
	.	.	.
	-end-	-end-	-end-
	These	these	DET
d001.s090.t001	national	national	ADJ
d001.s090.t002	studies	study	NOUN
	will	will	VERB
d001.s090.t003	form	form	VERB
	the	the	DET
d001.s090.t004	basis	basis	NOUN
	of	of	ADP
	a	a	DET
d001.s090.t005	European	european	ADJ
d001.s090.t006	report	report	NOUN
	which	which	DET
d001.s090.t007	synthesises	synthesise	VERB
d001.s090.t008	overall	overall	ADJ
d001.s090.t009	practices	practice	NOUN
	.	.	.
	-end-	-end-	-end-
	The	the	DET
d001.s091.t001	report	report	NOUN
	and	and	CONJ
	a	a	DET
d001.s091.t002	casebook	casebook	NOUN
	of	of	ADP
d001.s091.t003	initiatives	initiative	NOUN
	will	will	VERB
	be	be	VERB
d001.s091.t004	published	publish	VERB
	in	in	ADP
	1996	1996	NUM
	and	and	CONJ
d001.s091.t005	provide	provide	VERB
	the	the	DET
	backdrop	backdrop	NOUN
	for	for	ADP
	a	a	DET
d001.s091.t006	conference	conference	NOUN
	to	to	PRT
	be	be	VERB
d001.s091.t007	staged	stage	VERB
	in	in	ADP
d001.s091.t008	Autumn	autumn	NOUN
	,	,	.
	1996	1996	NUM
	.	.	.
	-end-	-end-	-end-
	The	the	DET
d001.s092.t001	Foundation	foundation	NOUN
d001.s092.t002	aims	aim	VERB
	to	to	PRT
d001.s092.t003	document	document	VERB
	the	the	DET
d001.s092.t004	characteristics	characteristic	NOUN
	of	of	ADP
d001.s092.t005	age	age	NOUN
d001.s092.t006	barriers	barrier	NOUN
	in	in	ADP
d001.s092.t007	job	job	NOUN
d001.s092.t008	recruitment	recruitment	NOUN
	and	and	CONJ
d001.s092.t009	training	training	NOUN
	and	and	CONJ
	to	to	PRT
d001.s092.t010	analyse	analyse	VERB
	their	they	PRON
d001.s092.t011	causes	cause	NOUN
	.	.	.
	-end-	-end-	-end-
	The	the	DET
