Token ID	Token	Lemma	POS
d001.s034.t018	meses	mes	N
d001.s034.t019	con		X
d001.s034.t020	Alimta	alimta	N
d001.s034.t021	frente a		X
d001.s034.t022	7,9		X
d001.s034.t023	meses	mes	N
d001.s034.t024	con		X
d001.s034.t025	docetaxel	docetaxel	N
d001.s034.t026	.		X
d001.s035.t001	En		X
d001.s035.t002	pacientes	paciente	N
d001.s035.t003	que		X
d001.s035.t004	no	no	N
d001.s035.t005	habían	haber	V
d001.s035.t006	recibido	recibir	V
d001.s035.t007	previamente	previamente	R
d001.s035.t008	quimioterapia	quimioterapia	N
d001.s035.t009	,		X
d001.s035.t010	el		X
d001.s035.t011	tiempo	tiempo	N
d001.s035.t012	medio	medio	J
d001.s035.t013	de		X
d001.s035.t014	supervivencia	supervivencia	N
d001.s035.t015	fue	ser	V
d001.s035.t016	de		X
d001.s035.t017	10,3		X
d001.s035.t018	meses	mes	N
d001.s035.t019	en		X
d001.s035.t020	ambos		X
d001.s035.t021	grupos	grupo	N
d001.s035.t022	.		X
d001.s036.t001	No obstante	no~obstante	R
d001.s036.t002	,		X
d001.s036.t003	los		X
d001.s036.t004	pacientes	paciente	N
d001.s036.t005	de		X
d001.s036.t006	ambos		X
d001.s036.t007	estudios	estudio	N
d001.s036.t008	cuyo		X
d001.s036.t009	cáncer	cáncer	N
d001.s036.t010	no	no	N
d001.s036.t011	afectaba	afectar	V
d001.s036.t012	a		X
d001.s036.t013	las		X
d001.s036.t014	células	célula	N
d001.s036.t015	escamosas	escamosas	J
d001.s036.t016	presentaban	presentar	V
d001.s036.t017	un		X
d001.s036.t018	mayor	grande	J
d001.s036.t019	tiempo	tiempo	N
d001.s036.t020	de		X
d001.s036.t021	supervivencia	supervivencia	N
d001.s036.t022	cuando		X
d001.s036.t023	recibían	recibir	V
d001.s036.t024	Alimta	alimta	N
d001.s036.t025	que		X
d001.s036.t026	cuando		X
d001.s036.t027	recibían	recibir	V
d001.s036.t028	el		X
d001.s036.t029	medicamento	medicamento	N
d001.s036.t030	de		X
d001.s036.t031	comparación	comparación	N
d001.s036.t032	.		X
d001.s037.t001	Por el contrario	por el contrario	R
d001.s037.t002	,		X
d001.s037.t003	los		X
d001.s037.t004	pacientes	paciente	N
d001.s037.t005	cuyo		X
d001.s037.t006	cáncer	cáncer	N
d001.s037.t007	estaba	estar	V
d001.s037.t008	afectando	afectar	V
d001.s037.t009	a		X
d001.s037.t010	las		X
d001.s037.t011	células	célula	N
d001.s037.t012	escamosas	escamosas	J
d001.s037.t013	presentaron	presentar	V
d001.s037.t014	tiempos	tiempo	N
d001.s037.t015	de		X
d001.s037.t016	supervivencia	supervivencia	N
d001.s037.t017	más	más	R
d001.s037.t018	breve	breve	J
d001.s037.t019	si		X
d001.s037.t020	se		X
d001.s037.t021	les		X
d001.s037.t022	trataba	tratar	V
d001.s037.t023	con		X
d001.s037.t024	Alimta	alimta	N
d001.s037.t025	.		X
d001.s037.t026	kalgebra	kalgebra	N
d001.s037.t027	es	ser	V
d001.s037.t028	una		X
d001.s037.t029	calculadora	calculadora	N
d001.s037.t030	matemática	matemático	J
d001.s037.t031	basada	basar	V
d001.s037.t032	en		X
d001.s037.t033	el		X
d001.s037.t034	lenguaje	lenguaje	N
d001.s037.t035	de		X
d001.s037.t036	marcado	marcado	N
d001.s037.t037	MathML	mathml	N
d001.s037.t038	.		X
d001.s038.t001	Hoy	hoy	R
d001.s038.t002	en		X
d001.s038.t003	día	día	N
d001.s038.t004	es	ser	V
d001.s038.t005	capaz	capaz	J
d001.s038.t006	de		X
d001.s038.t007	realizar	realizar	V
d001.s038.t008	operaciones	operación	N
d001.s038.t009	simples	simple	J
d001.s038.t010	(		X
d001.s038.t011	aritméticas	aritmético	J
d001.s038.t012	y		X
d001.s038.t013	lógicas	lógico	J
d001.s038.t014	)		X
d001.s038.t015	usando	usar	V
d001.s038.t016	MathML	mathml	N
d001.s038.t017	y		X
d001.s038.t018	de		X
d001.s038.t019	representarlas	representar	V
d001.s038.t020	en		X
d001.s038.t021	gráficas	gráfica	N
d001.s038.t022	de		X
d001.s038.t023	dos		X
d001.s038.t024	y		X
d001.s038.t025	tres		X
d001.s038.t026	dimensiones	dimensión	N
d001.s038.t027	.		X
d001.s039.t001	No	no	N
d001.s039.t002	es	ser	V
d001.s039.t003	necesario	necesario	J
d001.s039.t004	conocer	conocer	V
d001.s039.t005	MathML	mathml	N
d001.s039.t006	para		X
d001.s039.t007	usar	usar	V
d001.s039.t008	kalgebra	kalgebra	N
d001.s039.t009	.		X
d001.s039.t010	kalgebra	kalgebra	N
d001.s039.t011	es	ser	V
d001.s039.t012	una		X
d001.s039.t013	calculadora	calculadora	N
d001.s039.t014	gráfica	gráfico	J
d001.s039.t015	basada	basar	V
d001.s039.t016	en		X
d001.s039.t017	MathML	mathml	N
d001.s039.t018	.		X
d001.s040.t001	Aunque		X
d001.s040.t002	en		X
d001.s040.t003	un		X
d001.s040.t004	principio	principio	N
d001.s040.t005	estuvo	estar	V
d001.s040.t006	orientado	orientar	V
d001.s040.t007	a		X
d001.s040.t008	MathML	mathml	N
d001.s040.t009	,		X
d001.s040.t010	actualmente	actualmente	R
d001.s040.t011	puede	poder	V
d001.s040.t012	ser	ser	V
d001.s040.t013	usado	usar	V
d001.s040.t014	por		X
d001.s040.t015	cualquier		X
d001.s040.t016	persona	persona	N
d001.s040.t017	,		X
d001.s040.t018	aunque		X
d001.s040.t019	posea	poseer	V
d001.s040.t020	pocos		X
d001.s040.t021	conocimientos	conocimiento	N
d001.s040.t022	matemáticos	matemático	J
d001.s040.t023	.		X
d001.s041.t001	Aquí	aquí	R
d001.s041.t002	se		X
d001.s041.t003	muestra	mostrar	V
d001.s041.t004	una		X
d001.s041.t005	captura	captura	N
d001.s041.t006	de		X
d001.s041.t007	la		X
d001.s041.t008	ventana	ventana	N
d001.s041.t009	principal	principal	J
d001.s041.t010	de		X
d001.s041.t011	kalgebra	kalgebra	N
d001.s041.t012	.		X
d001.s041.t013	Ventana	ventana	N
d001.s041.t014	principal	principal	J
d001.s041.t015	de		X
d001.s041.t016	kalgebra	kalgebra	N
d001.s041.t017	La		X
d001.s041.t018	ventana	ventana	N
d001.s041.t019	principal	principal	J
d001.s041.t020	de		X
d001.s041.t021	kalgebra	kalgebra	N
d001.s041.t022	consta	constar	V
d001.s041.t023	de		X
d001.s041.t024	cuatro		X
d001.s041.t025	pestañas	pestaña	N
d001.s041.t026	:		X
d001.s041.t027	Consola	consola	N
d001.s041.t028	,		X
d001.s041.t029	Gráfica	gráfica	N
d001.s041.t030	2D	2d	N
d001.s041.t031	,		X
d001.s041.t032	Gráfica	gráfica	N
d001.s041.t033	3D	3d	N
d001.s041.t034	y		X
d001.s041.t035	Diccionario	diccionario	N
d001.s041.t036	.		X
d001.s042.t001	Bajo		X
d001.s042.t002	estas		X
d001.s042.t003	pestañas	pestaña	N
d001.s042.t004	encontrará	encontrar	V
d001.s042.t005	un		X
d001.s042.t006	campo	campo	N
d001.s042.t007	de		X
d001.s042.t008	entrada	entrada	N
d001.s042.t009	donde	donde	R
d001.s042.t010	podrá	poder	V
d001.s042.t011	introducir	introducir	V
d001.s042.t012	sus		X
d001.s042.t013	funciones	función	N
d001.s042.t014	o		X
d001.s042.t015	realizar	realizar	V
d001.s042.t016	sus		X
d001.s042.t017	cálculos	cálculo	N
d001.s042.t018	.		X
d001.s043.t001	Para		X
d001.s043.t002	entender	entender	V
d001.s043.t003	cómo	cómo	R
d001.s043.t004	funciona	funcionar	V
d001.s043.t005	,		X
d001.s043.t006	conviene	convenir	V
d001.s043.t007	comprender	comprender	V
d001.s043.t008	que		X
d001.s043.t009	lo		X
d001.s043.t010	que		X
d001.s043.t011	introducimos	introducir	V
d001.s043.t012	está	estar	V
d001.s043.t013	siendo	ser	V
d001.s043.t014	convertido	convertir	V
d001.s043.t015	a		X
d001.s043.t016	MathML	mathml	N
d001.s043.t017	,		X
d001.s043.t018	aunque		X
d001.s043.t019	no	no	N
d001.s043.t020	es	ser	V
d001.s043.t021	necesario	necesario	J
d001.s043.t022	conocer	conocer	V
d001.s043.t023	MathML	mathml	N
d001.s043.t024	.		X
d001.s044.t001	He	haber	V
d001.s044.t002	basado	basar	V
d001.s044.t003	la		X
d001.s044.t004	sintaxis	sintaxis	N
d001.s044.t005	en		X
d001.s044.t006	el		X
d001.s044.t007	sentido	sentido	N
d001.s044.t008	común	común	J
d001.s044.t009	,		X
d001.s044.t010	por		X
d001.s044.t011	lo		X
d001.s044.t012	que		X
d001.s044.t013	debería	deber	V
d001.s044.t014	ser	ser	V
d001.s044.t015	asequible	asequible	J
d001.s044.t016	para		X
d001.s044.t017	todos		X
d001.s044.t018	.		X
d001.s045.t001	He	haber	V
d001.s045.t002	tenido	tener	V
d001.s045.t003	también	también	R
d001.s045.t004	en		X
d001.s045.t005	cuenta	cuenta	N
d001.s045.t006	las		X
d001.s045.t007	sintaxis	sintaxis	N
d001.s045.t008	de		X
d001.s045.t009	Maxima	maxima	N
d001.s045.t010	y		X
d001.s045.t011	Maple	maple	N
d001.s045.t012	,		X
d001.s045.t013	por		X
d001.s045.t014	lo		X
d001.s045.t015	que		X
d001.s045.t016	es	ser	V
d001.s045.t017	muy	muy	R
d001.s045.t018	similar	similar	J
d001.s045.t019	a		X
d001.s045.t020	estas		X
d001.s045.t021	.		X
d001.s045.t022	+		X
d001.s045.t023	-		X
d001.s045.t024	*		X
d001.s045.t025	/		X
d001.s045.t026	:		X
d001.s045.t027	suma	suma	N
d001.s045.t028	,		X
d001.s045.t029	resta	resta	N
d001.s045.t030	,		X
d001.s045.t031	multiplicación	multiplicación	N
d001.s045.t032	y		X
d001.s045.t033	división	división	N
d001.s045.t034	.		X
d001.s045.t035	^		X
d001.s045.t036	,		X
d001.s045.t037	**	**	V
d001.s045.t038	:		X
d001.s045.t039	potencia	potencia	N
d001.s045.t040	,		X
d001.s045.t041	puede	poder	V
d001.s045.t042	usar	usar	V
d001.s045.t043	cualquiera		X
d001.s045.t044	de		X
d001.s045.t045	las		X
d001.s045.t046	dos		X
d001.s045.t047	formas	forma	N
d001.s045.t048	.		X
d001.s046.t001	Asimismo	asimismo	R
d001.s046.t002	,		X
d001.s046.t003	puede	poder	V
d001.s046.t004	usar	usar	V
d001.s046.t005	los		X
d001.s046.t006	caracteres	carácter	N
d001.s046.t007	unicode	unicode	N
d001.s046.t008	²		X
d001.s046.t009	.		X
d001.s047.t001	Las		X
d001.s047.t002	potencias	potencia	N
d001.s047.t003	son	ser	V
d001.s047.t004	también	también	R
d001.s047.t005	una		X
d001.s047.t006	forma	forma	N
d001.s047.t007	de		X
d001.s047.t008	expresar	expresar	V
d001.s047.t009	raíces	raíz	N
d001.s047.t010	.		X
d001.s047.t011	-gt		X
d001.s047.t012	:		X
d001.s047.t013	Permite	permitir	V
d001.s047.t014	especificar	especificar	V
d001.s047.t015	la		X
d001.s047.t016	variable	variable	N
d001.s047.t017	limitada	limitar	V
d001.s047.t018	en		X
d001.s047.t019	una		X
d001.s047.t020	función	función	N
d001.s047.t021	.		X
d001.s047.t022	(		X
d001.s047.t023	)		X
d001.s047.t024	:		X
d001.s047.t025	se		X
d001.s047.t026	usa	usar	V
d001.s047.t027	para		X
d001.s047.t028	especificar	especificar	V
d001.s047.t029	una		X
d001.s047.t030	prioridad	prioridad	N
d001.s047.t031	mayor	grande	J
d001.s047.t032	.		X
d001.s047.t033	abc(parámetros)		X
d001.s047.t034	:		X
d001.s047.t035	Cuando		X
d001.s047.t036	el		X
d001.s047.t037	analizador	analizador	N
d001.s047.t038	sintáctico	sintáctico	J
d001.s047.t039	encuentra	encontrar	V
d001.s047.t040	una		X
d001.s047.t041	función	función	N
d001.s047.t042	,		X
d001.s047.t043	comprueba	comprobar	V
d001.s047.t044	si		X
d001.s047.t045	«		X
d001.s047.t046	abc	abc	N
d001.s047.t047	»		X
d001.s047.t048	es	ser	V
d001.s047.t049	un		X
d001.s047.t050	operador	operador	N
d001.s047.t051	.		X
d001.s048.t001	Si		X
d001.s048.t002	lo		X
d001.s048.t003	es	ser	V
d001.s048.t004	,		X
d001.s048.t005	lo		X
d001.s048.t006	trata	tratar	V
d001.s048.t007	como		X
d001.s048.t008	un		X
d001.s048.t009	operador	operador	N
d001.s048.t010	si		X
d001.s048.t011	no	no	N
d001.s048.t012	lo		X
d001.s048.t013	es	ser	V
d001.s048.t014	,		X
d001.s048.t015	lo		X
d001.s048.t016	trata	tratar	V
d001.s048.t017	como		X
d001.s048.t018	una		X
d001.s048.t019	función	función	N
d001.s048.t020	de		X
d001.s048.t021	usuario	usuario	N
d001.s048.t022	.		X
d001.s048.t023	:		X
d001.s048.t024	=		X
d001.s048.t025	:		X
d001.s048.t026	Se		X
d001.s048.t027	usa	usar	V
d001.s048.t028	para		X
d001.s048.t029	definir	definir	V
d001.s048.t030	el		X
d001.s048.t031	valor	valor	N
d001.s048.t032	de		X
d001.s048.t033	una		X
d001.s048.t034	variable	variable	N
d001.s048.t035	.		X
d001.s048.t036	?		X
d001.s048.t037	:		X
d001.s048.t038	definición	definición	N
d001.s048.t039	de		X
d001.s048.t040	condiciones	condición	N
d001.s048.t041	en		X
d001.s048.t042	funciones	función	N
d001.s048.t043	definidas	definir	V
d001.s048.t044	a		X
d001.s048.t045	trozos	trozo	N
d001.s048.t046	(		X
d001.s048.t047	«		X
d001.s048.t048	piecewise	piecewise	N
d001.s048.t049	»		X
d001.s048.t050	)		X
d001.s048.t051	.		X
d001.s049.t001	Permite	permitir	V
d001.s049.t002	definir	definir	V
d001.s049.t003	operaciones	operación	N
d001.s049.t004	condicionales	condicional	J
d001.s049.t005	en		X
d001.s049.t006	kalgebra	kalgebra	N
d001.s049.t007	.		X
d001.s050.t001	Cuando		X
d001.s050.t002	introducimos	introducimos	V
d001.s050.t003	la		X
d001.s050.t004	condición	condición	N
d001.s050.t005	antes		X
d001.s050.t006	del		X
d001.s050.t007	símbolo	símbolo	N
d001.s050.t008	«		X
d001.s050.t009	?		X
d001.s050.t010	»		X
d001.s050.t011	,		X
d001.s050.t012	kalgebra	kalgebra	N
d001.s050.t013	utiliza	utilizar	V
d001.s050.t014	esta		X
d001.s050.t015	condición	condición	N
d001.s050.t016	solo	solo	R
d001.s050.t017	si		X
d001.s050.t018	es	ser	V
d001.s050.t019	verdadera	verdadero	J
d001.s050.t020	en cambio	en~cambio	R
d001.s050.t021	,		X
d001.s050.t022	si		X
d001.s050.t023	encuentra	encontrar	V
d001.s050.t024	un		X
d001.s050.t025	símbolo	símbolo	N
d001.s050.t026	«		X
d001.s050.t027	?		X
d001.s050.t028	»		X
d001.s050.t029	sin		X
d001.s050.t030	ninguna		X
d001.s050.t031	condición	condición	N
d001.s050.t032	,		X
d001.s050.t033	toma	tomar	V
d001.s050.t034	en		X
d001.s050.t035	cuenta	cuenta	N
d001.s050.t036	el		X
d001.s050.t037	último	último	J
d001.s050.t038	caso	caso	N
d001.s050.t039	.		X
d001.s050.t040	{		X
d001.s050.t041	}		X
d001.s050.t042	:		X
d001.s050.t043	Puede	poder	V
d001.s050.t044	usarse	usar	V
d001.s050.t045	para		X
d001.s050.t046	definir	definir	V
d001.s050.t047	un		X
d001.s050.t048	contenedor	contenedor	N
d001.s050.t049	.		X
d001.s051.t001	Es	ser	V
d001.s051.t002	muy	muy	R
d001.s051.t003	útil	útil	J
d001.s051.t004	a		X
d001.s051.t005	la		X
d001.s051.t006	hora	hora	N
d001.s051.t007	de		X
d001.s051.t008	trabajar	trabajar	V
d001.s051.t009	con		X
d001.s051.t010	funciones	función	N
d001.s051.t011	definidas	definir	V
d001.s051.t012	a		X
d001.s051.t013	trozos	trozo	N
d001.s051.t014	.		X
d001.s052.t001	Ahora	ahora	R
d001.s052.t002	puede	poder	V
d001.s052.t003	preguntarme	preguntar	V
d001.s052.t004	por qué	por~qué	R
d001.s052.t005	debería	deber	V
d001.s052.t006	el		X
d001.s052.t007	usuario	usuario	N
d001.s052.t008	preocuparse	preocupar	V
d001.s052.t009	por		X
d001.s052.t010	MathML	mathml	N
d001.s052.t011	.		X
d001.s052.t012	La		X
d001.s052.t013	respuesta	respuesta	N
d001.s052.t014	es	ser	V
d001.s052.t015	fácil	fácil	J
d001.s052.t016	.		X
d001.s052.t017	Con		X
d001.s052.t018	esto		X
d001.s052.t019	podremos	poder	V
d001.s052.t020	realizar	realizar	V
d001.s052.t021	operaciones	operación	N
d001.s052.t022	con		X
d001.s052.t023	funciones	función	N
d001.s052.t024	como		X
d001.s052.t025	cos()	cos	N
d001.s052.t026	,		X
d001.s052.t027	sin()	sin	N
d001.s052.t028	(		X
d001.s052.t029	o		X
d001.s052.t030	cualquier		X
d001.s052.t031	otra		X
d001.s052.t032	función	función	N
d001.s052.t033	trigonométrica	trigonométrica	J
d001.s052.t034	)		X
d001.s052.t035	,		X
d001.s052.t036	sum()	sum	N
d001.s052.t037	o		X
d001.s052.t038	product()	product	N
d001.s052.t039	.		X
d001.s053.t001	No	no	N
d001.s053.t002	importa	importar	V
d001.s053.t003	el		X
d001.s053.t004	tipo	tipo	N
d001.s053.t005	de		X
d001.s053.t006	función	función	N
d001.s053.t007	que		X
d001.s053.t008	sea	ser	V
d001.s053.t009	.		X
d001.s054.t001	Podremos	poder	V
d001.s054.t002	usar	usar	V
d001.s054.t003	plus()	plus	N
d001.s054.t004	,		X
d001.s054.t005	times()	times	N
d001.s054.t006	y		X
d001.s054.t007	cualquier		X
d001.s054.t008	cosa	cosa	N
d001.s054.t009	a la que		X
d001.s054.t010	le		X
d001.s054.t011	corresponda	corresponder	V
d001.s054.t012	un		X
d001.s054.t013	operador	operador	N
d001.s054.t014	.		X
d001.s054.t015	La		X
d001.s054.t016	consola	consola	N
d001.s054.t017	de		X
d001.s054.t018	kalgebra	kalgebra	N
d001.s054.t019	es	ser	V
d001.s054.t020	tan	tan	R
d001.s054.t021	útil	útil	J
d001.s054.t022	como		X
d001.s054.t023	una		X
d001.s054.t024	calculadora	calculadora	N
d001.s054.t025	.		X
d001.s055.t001	Aquí	aquí	R
d001.s055.t002	tiene	tener	V
d001.s055.t003	una		X
d001.s055.t004	lista	lista	N
d001.s055.t005	de		X
d001.s055.t006	las		X
d001.s055.t007	variables	variable	N
d001.s055.t008	declaradas	declarar	V
d001.s055.t009	.		X
d001.s056.t001	Si		X
d001.s056.t002	pulsa	pulsar	V
d001.s056.t003	dos		X
d001.s056.t004	veces	vez	N
d001.s056.t005	sobre		X
d001.s056.t006	una		X
d001.s056.t007	de		X
d001.s056.t008	ellas		X
d001.s056.t009	,		X
d001.s056.t010	le		X
d001.s056.t011	aparecerá	aparecer	V
d001.s056.t012	un		X
d001.s056.t013	diálogo	diálogo	N
d001.s056.t014	con		X
d001.s056.t015	el		X
d001.s056.t016	que		X
d001.s056.t017	podrá	poder	V
d001.s056.t018	cambiar	cambiar	V
d001.s056.t019	su		X
d001.s056.t020	valor	valor	N
d001.s056.t021	(		X
d001.s056.t022	es	ser	V
d001.s056.t023	una		X
d001.s056.t024	forma	forma	N
d001.s056.t025	de		X
d001.s056.t026	engañar	engañar	V
d001.s056.t027	al		X
d001.s056.t028	registro	registro	N
d001.s056.t029	)		X
d001.s056.t030	.		X
d001.s057.t001	Cada vez que		X
d001.s057.t002	introduzca	introducir	V
d001.s057.t003	una		X
d001.s057.t004	expresión	expresión	N
d001.s057.t005	,		X
d001.s057.t006	el		X
d001.s057.t007	valor	valor	N
d001.s057.t008	de		X
d001.s057.t009	la		X
d001.s057.t010	variable	variable	N
d001.s057.t011	«		X
d001.s057.t012	ans	ans	N
d001.s057.t013	»		X
d001.s057.t014	cambiará	cambiar	V
d001.s057.t015	para		X
d001.s057.t016	reproducir	reproducir	V
d001.s057.t017	el		X
d001.s057.t018	último	último	J
d001.s057.t019	resultado	resultado	N
d001.s057.t020	.		X
d001.s058.t001	Ctrl	ctrl	N
d001.s058.t002	N	n	N
d001.s058.t003	Nuevo	nuevo	N
d001.s059.t001	Refresca	refrescar	V
d001.s059.t002	el		X
d001.s059.t003	registro	registro	N
d001.s059.t004	.		X
d001.s060.t001	Ctrl	ctrl	N
d001.s060.t002	L	l	N
d001.s060.t003	Cargar	cargar	V
d001.s060.t004	un		X
d001.s060.t005	guión	guión	N
d001.s061.t001	Ejecuta	ejecutar	V
d001.s061.t002	las		X
d001.s061.t003	instrucciones	instrucción	N
d001.s061.t004	en		X
d001.s061.t005	una		X
d001.s061.t006	archivo	archivo	N
d001.s061.t007	de		X
d001.s061.t008	forma	forma	N
d001.s061.t009	secuencial	secuencial	J
d001.s061.t010	.		X
d001.s062.t001	Es	ser	V
d001.s062.t002	útil	útil	J
d001.s062.t003	si		X
d001.s062.t004	lo		X
d001.s062.t005	que		X
d001.s062.t006	desea	desear	V
d001.s062.t007	es	ser	V
d001.s062.t008	definir	definir	V
d001.s062.t009	una		X
d001.s062.t010	biblioteca	biblioteca	N
d001.s062.t011	o		X
d001.s062.t012	reanudar	reanudar	V
d001.s062.t013	un		X
d001.s062.t014	trabajo	trabajo	N
d001.s062.t015	anterior	anterior	J
d001.s062.t016	.		X
d001.s063.t001	Ctrl	ctrl	N
d001.s063.t002	G	g	N
d001.s063.t003	Guardar	guardar	V
d001.s063.t004	el		X
d001.s063.t005	guión	guión	N
d001.s064.t001	Guarda	guardar	V
d001.s064.t002	las		X
d001.s064.t003	intrucciones	instrucción	N
d001.s064.t004	que		X
d001.s064.t005	ha	haber	V
d001.s064.t006	introducido	introducir	V
d001.s064.t007	desde		X
d001.s064.t008	que		X
d001.s064.t009	comenzó	comenzar	V
d001.s064.t010	la		X
d001.s064.t011	sesión	sesión	N
d001.s064.t012	,		X
d001.s064.t013	con		X
d001.s064.t014	lo		X
d001.s064.t015	que		X
d001.s064.t016	podrá	poder	V
d001.s064.t017	reutilizarlas	reutilizarlas	V
d001.s064.t018	.		X
d001.s065.t001	Genera	generar	V
d001.s065.t002	un		X
d001.s065.t003	archivo	archivo	N
d001.s065.t004	de		X
d001.s065.t005	texto	texto	N
d001.s065.t006	que		X
d001.s065.t007	podrá	poder	V
d001.s065.t008	corregir	corregir	V
d001.s065.t009	usando	usar	V
d001.s065.t010	cualquier		X
d001.s065.t011	editor	editor	N
d001.s065.t012	de		X
d001.s065.t013	texto	texto	N
d001.s065.t014	,		X
d001.s065.t015	por ejemplo	por~ejemplo	R
d001.s065.t016	Kate	kate	N
d001.s065.t017	.		X
d001.s066.t001	Ctrl	ctrl	N
d001.s066.t002	S	s	N
d001.s066.t003	Guardar	guardar	V
d001.s066.t004	el		X
d001.s066.t005	registro	registro	N
d001.s067.t001	Guarda	guardar	V
d001.s067.t002	el		X
d001.s067.t003	registro	registro	N
d001.s067.t004	con		X
d001.s067.t005	todos		X
d001.s067.t006	los		X
d001.s067.t007	resultados	resultado	N
d001.s067.t008	en		X
d001.s067.t009	un		X
d001.s067.t010	archivo	archivo	N
d001.s067.t011	HTML	html	N
d001.s067.t012	que		X
d001.s067.t013	podrá	poder	V
d001.s067.t014	imprimir	imprimir	V
d001.s067.t015	o		X
d001.s067.t016	publicar	publicar	V
d001.s067.t017	.		X
d001.s068.t001	Ctrl	ctrl	N
d001.s068.t002	Q	q	N
d001.s068.t003	Salir	salir	N
d001.s069.t001	Cierra	cerrar	V
d001.s069.t002	el		X
d001.s069.t003	programa	programa	N
d001.s069.t004	.		X
d001.s070.t001	Para		X
d001.s070.t002	añadir	añadir	V
d001.s070.t003	un		X
d001.s070.t004	gráfica	gráfico	J
d001.s070.t005	2D	2d	N
d001.s070.t006	en		X
d001.s070.t007	kalgebra	kalgebra	N
d001.s070.t008	,		X
d001.s070.t009	lo		X
d001.s070.t010	que		X
d001.s070.t011	tiene que	tener~que	V
d001.s070.t012	hacer	hacer	V
d001.s070.t013	es	ser	V
d001.s070.t014	ir	ir	V
d001.s070.t015	a		X
d001.s070.t016	la		X
d001.s070.t017	pestaña	pestaña	N
d001.s070.t018	Gráfica	gráfico	J
d001.s070.t019	2D	2d	N
d001.s070.t020	y		X
d001.s070.t021	aquí	aquí	R
d001.s070.t022	pulsar	pulsar	V
d001.s070.t023	la		X
d001.s070.t024	pestaña	pestaña	N
d001.s070.t025	Añadir	añadir	N
d001.s070.t026	,		X
d001.s070.t027	que		X
d001.s070.t028	le		X
d001.s070.t029	permitirá	permitir	V
d001.s070.t030	añadir	añadir	V
d001.s070.t031	una		X
d001.s070.t032	nueva	nuevo	J
d001.s070.t033	función	función	N
d001.s070.t034	.		X
d001.s071.t001	A		X
d001.s071.t002	continuación	continuación	R
d001.s071.t003	tendrá	tener	V
d001.s071.t004	dirigirse	dirigirse	V
d001.s071.t005	al		X
d001.s071.t006	cuadro	cuadro	N
d001.s071.t007	de		X
d001.s071.t008	texto	texto	N
d001.s071.t009	de		X
d001.s071.t010	entrada	entrada	N
d001.s071.t011	,		X
d001.s071.t012	donde	donde	R
d001.s071.t013	podrá	poder	V
d001.s071.t014	introducir	introducir	V
d001.s071.t015	su		X
d001.s071.t016	función	función	N
d001.s071.t017	.		X
d001.s072.t001	Si		X
d001.s072.t002	quiere	querer	V
d001.s072.t003	usar	usar	V
d001.s072.t004	una		X
d001.s072.t005	función	función	N
d001.s072.t006	f(x)	f(x)	N
d001.s072.t007	típica	típico	J
d001.s072.t008	,		X
d001.s072.t009	no	no	N
d001.s072.t010	es	ser	V
d001.s072.t011	necesario	necesario	J
d001.s072.t012	que		X
d001.s072.t013	la		X
d001.s072.t014	especifique	especificar	V
d001.s072.t015	.		X
d001.s073.t001	Después de		X
d001.s073.t002	haber	haber	V
d001.s073.t003	introducido	introducir	V
d001.s073.t004	la		X
d001.s073.t005	función	función	N
d001.s073.t006	,		X
d001.s073.t007	pulse	pulsar	V
d001.s073.t008	el		X
d001.s073.t009	botón	botón	N
d001.s073.t010	Aceptar	aceptar	V
d001.s073.t011	para		X
d001.s073.t012	dibujar	dibujar	V
d001.s073.t013	la		X
d001.s073.t014	gráfica	gráfica	N
d001.s073.t015	en		X
d001.s073.t016	la		X
d001.s073.t017	ventana	ventana	N
d001.s073.t018	principal	principal	J
d001.s073.t019	.		X
d001.s074.t001	Es	ser	V
d001.s074.t002	posible	posible	J
d001.s074.t003	dibujar	dibujar	V
d001.s074.t004	varias		X
d001.s074.t005	gráficas	gráfica	N
d001.s074.t006	en		X
d001.s074.t007	la		X
d001.s074.t008	misma	mismo	J
d001.s074.t009	vista	vista	N
d001.s074.t010	.		X
d001.s075.t001	Para		X
d001.s075.t002	esto		X
d001.s075.t003	use	usar	V
d001.s075.t004	simplemente	simplemente	R
d001.s075.t005	el		X
d001.s075.t006	botón	botón	N
d001.s075.t007	Añadir	añadir	N
d001.s075.t008	cuando		X
d001.s075.t009	se		X
d001.s075.t010	encuentre	encontrar	V
d001.s075.t011	en		X
d001.s075.t012	el		X
d001.s075.t013	modo	modo	N
d001.s075.t014	Lista	lista	N
d001.s075.t015	.		X
d001.s076.t001	Puede	poder	V
d001.s076.t002	ajustar	ajustar	V
d001.s076.t003	el		X
d001.s076.t004	color	color	N
d001.s076.t005	de		X
d001.s076.t006	cada		X
d001.s076.t007	gráfica	gráfica	N
d001.s076.t008	.		X
d001.s077.t001	La		X
d001.s077.t002	Fundación	fundación	N
d001.s077.t003	ha	haber	V
d001.s077.t004	intervenido	intervenir	V
d001.s077.t005	recientemente	recientemente	R
d001.s077.t006	en		X
d001.s077.t007	la		X
d001.s077.t008	organización	organización	N
d001.s077.t009	de		X
d001.s077.t010	una		X
d001.s077.t011	conferencia	conferencia	N
d001.s077.t012	sobre		X
d001.s077.t013	este		X
d001.s077.t014	decisivo	decisivo	J
d001.s077.t015	reto	reto	N
d001.s077.t016	.		X
d001.s078.t001	Asistieron	asistir	V
