Token ID	Token	Lemma	POS	Sense	BN Synset
d001.s024.t009	می‌شود	شد#شو	VERB		bn:00085337v
d001.s024.t010	که	که	SCONJ		
d001.s024.t011	فعالیت	فعالیت	NOUN,EZ		bn:00001174n
d001.s024.t012	آنزیم‌هایی	آنزیم	NOUN		bn:00031085n
d001.s024.t013	را	را	ADP		
d001.s024.t014	که	که	SCONJ		
d001.s024.t015	در	در	ADP		
d001.s024.t016	تولید	تولید	NOUN,EZ		bn:00032594n
d001.s024.t017	نوکلئوتیدها	نوکلئوتید	NOUN		bn:00008788n
d001.s024.t018	نقش	نقش	NOUN		bn:00015764n
d001.s024.t019	دارند	داشت#دار	VERB		bn:00085337v
d001.s024.t020	(	(	PUNCT		
d001.s024.t021	بلوک‌های	بلوک	NOUN,EZ		bn:00007533n
d001.s024.t022	سازنده	سازنده	ADJ,EZ		bn:00103229a
d001.s024.t023	DNA	DNA	NOUN		
d001.s024.t024	و	و	CCONJ		
d001.s024.t025	RNA	RNA	NOUN		
d001.s024.t026	،	،	PUNCT		
d001.s024.t027	ماده	ماده	NOUN,EZ		bn:00053867n
d001.s024.t028	ژنتیکی	ژنتیک	ADJ,EZ		bn:00104971a
d001.s024.t029	سلول‌ها	سلول	NOUN		bn:00017027n
d001.s024.t030	)	)	PUNCT		
d001.s024.t031	را	را	ADP		
d001.s024.t032	مسدود	مسدود	ADJ		bn:00047957n
d001.s024.t033	می‌کند	کرد#کن	VERB		bn:00085337v
d001.s024.t034	.	.	PUNCT		
d001.s025.t001	آلیمتا	آلیمتا	NOUN		
d001.s025.t002	چگونه	چگونه	ADV		bn:00114790r
d001.s025.t003	مورد	مورد	NOUN,EZ		
d001.s025.t004	مطالعه	مطالعه	NOUN		bn:00061758n
d001.s025.t005	قرار	قرار	NOUN		bn:00080504n
d001.s025.t006	گرفته_است	گرفت#گیر	VERB		
d001.s025.t007	؟	؟	PUNCT		
d001.s026.t001	برای	برای	ADP,EZ		
d001.s026.t002	درمان	درمان	NOUN,EZ		bn:00024461n
d001.s026.t003	مزوتلیومای	مزوتلیومای	NOUN,EZ		bn:00054512n
d001.s026.t004	بدخیم	بدخیم	ADJ,EZ		
d001.s026.t005	پلور	پلور	NOUN		
d001.s026.t006	،	،	PUNCT		
d001.s026.t007	آلیمتا	آلیمتا	NOUN		
d001.s026.t008	در	در	ADP		
d001.s026.t009	یک	یک	NUM		
d001.s026.t010	مطالعه	مطالعه	NOUN,EZ		bn:00061758n
d001.s026.t011	اصلی	اصلی	ADJ		bn:00107593a
d001.s026.t012	بر	بر	ADP		
d001.s026.t013	روی	روی	NOUN,EZ		bn:00067970n
d001.s026.t014	۴۵۶	۴۵۶	NUM		
d001.s026.t015	بیمار	بیمار	NOUN		bn:00001742n
d001.s026.t016	که	که	SCONJ		
d001.s026.t017	قبلا	قبلا	ADV		bn:00114185r
d001.s026.t018	شیمی‌درمانی	شیمی‌درمانی	NOUN		bn:00018141n
d001.s026.t019	برای	برای	ADP,EZ		
d001.s026.t020	بیماری	بیماری	NOUN,EZ		bn:00027546n
d001.s026.t021	خود	خود	PRON		
d001.s026.t022	دریافت	دریافت	NOUN		bn:00066489n
d001.s026.t023	نکرده_بودند	کرد#کن	VERB		
d001.s026.t024	،	،	PUNCT		
d001.s026.t025	مورد	مورد	NOUN,EZ		
d001.s026.t026	بررسی	بررسی	NOUN		bn:00042823n
d001.s026.t027	قرار	قرار	NOUN		bn:00080504n
d001.s026.t028	گرفت	گرفت#گیر	VERB		bn:00082477v
d001.s026.t029	.	.	PUNCT		
d001.s027.t001	اثرات	اثرات	NOUN,EZ		bn:00001740n
d001.s027.t002	آلیمتا	آلیمتا	NOUN		bn:00014207n
d001.s027.t003	در	در	ADP		
d001.s027.t004	ترکیب	ترکیب	NOUN		bn:00001466n
d001.s027.t005	با	با	ADP		
d001.s027.t006	سیس	سیس	NOUN		bn:00076843n
d001.s027.t007	پلاتین	پلاتین	NOUN		bn:00006910n
d001.s027.t008	با	با	ADP		
d001.s027.t009	سیس	سیس	NOUN		
d001.s027.t010	پلاتین	پلاتین	NOUN		
d001.s027.t011	به	به	ADP		
d001.s027.t012	تنهایی	تنهایی	NOUN		bn:00026574n
d001.s027.t013	مقایسه	مقایسه	NOUN		bn:00021297n
d001.s027.t014	شد	شد#شو	VERB		bn:00082596v
d001.s027.t015	.	.	PUNCT		
d001.s028.t001	برای	برای	ADP,EZ		
d001.s028.t002	درمان	درمان	NOUN,EZ		bn:00024461n
d001.s028.t003	سرطان	سرطان	NOUN,EZ		bn:00015180n
d001.s028.t004	ریه	ریه	NOUN,EZ		bn:00052341n
d001.s028.t005	سلول	سلول	NOUN,EZ		bn:00017027n
d001.s028.t006	غیر	غیر	NOUN,EZ		bn:00057897n
d001.s028.t007	کوچک	کوچک	ADJ		bn:00098029a
d001.s028.t008	،	،	PUNCT		
d001.s028.t009	اثرات	اثرات	NOUN,EZ		bn:00001740n
d001.s028.t010	آلیمتا	آلیمتا	NOUN		bn:00097031a
d001.s028.t011	با	با	ADP		
d001.s028.t012	اثرات	اثرات	NOUN,EZ		
d001.s028.t013	دوستاکسل	دوستاکسل	NOUN		bn:00097173a
d001.s028.t014	(	(	PUNCT		
d001.s028.t015	یک	یک	NUM		
d001.s028.t016	داروی	دارو	NOUN,EZ		bn:00028872n
d001.s028.t017	ضد	ضد	NOUN,EZ		
d001.s028.t018	سرطان	سرطان	NOUN,EZ		
d001.s028.t019	دیگر	دیگر	PRON		bn:00108011a
d001.s028.t020	)	)	PUNCT		
d001.s028.t021	در	در	ADP		
d001.s028.t022	یک	یک	NUM		
d001.s028.t023	مطالعه	مطالعه	NOUN		bn:00061758n
d001.s028.t024	که	که	SCONJ		
d001.s028.t025	شامل	شامل	ADJ,EZ		bn:00104728a
d001.s028.t026	۵۷۱	۵۷۱	NUM		
d001.s028.t027	بیمار	بیمار	NOUN,EZ		bn:00001742n
d001.s028.t028	مبتلا	مبتلا	ADJ		bn:00103595a
d001.s028.t029	به	به	ADP		
d001.s028.t030	بیماری	بیماری	NOUN,EZ		bn:00027546n
d001.s028.t031	پیشرفته	پیشرفته	ADJ,EZ		bn:00100896a
d001.s028.t032	موضعی	موضعی	ADJ		bn:00106110a
d001.s028.t033	یا	یا	CCONJ		
d001.s028.t034	متاستاتیک	متاستاتیک	ADJ		bn:00054585n
d001.s028.t035	بود	بود#است	VERB		
d001.s028.t036	که	که	SCONJ		
d001.s028.t037	در	در	ADP		
d001.s028.t038	گذشته	گذشته	ADV		bn:00060927n
d001.s028.t039	شیمی‌درمانی	شیمی‌درمانی	NOUN		bn:00018141n
d001.s028.t040	شده_بودند	شد#شو	VERB		
d001.s028.t041	،	،	PUNCT		
d001.s028.t042	مقایسه	مقایسه	NOUN		bn:00021297n
d001.s028.t043	شد	شد#شو	VERB		bn:00083185v
d001.s028.t044	.	.	PUNCT		
d001.s029.t001	آلیمتا	آلیمتا	NOUN		
d001.s029.t002	همچنین	همچنین	CCONJ		bn:00114246r
d001.s029.t003	با	با	ADP		
d001.s029.t004	جمسیتابین	جمسیتابین	NOUN		bn:00068033n
d001.s029.t005	(	(	PUNCT		
d001.s029.t006	یکی	یکی	NUM		bn:00000005n
d001.s029.t007	دیگر	دیگر	PRON		bn:00108011a
d001.s029.t008	از	از	ADP		
d001.s029.t009	داروهای	دارو	NOUN,EZ		bn:00028872n
d001.s029.t010	ضد	ضد	NOUN,EZ		
d001.s029.t011	سرطان	سرطان	NOUN		bn:00015180n
d001.s029.t012	)	)	PUNCT		
d001.s029.t013	،	،	PUNCT		
d001.s029.t014	هر	هر	DET		
d001.s029.t015	دو	دو	NUM		bn:00012596n
d001.s029.t016	در	در	ADP		
d001.s029.t017	ترکیب	ترکیب	NOUN		bn:00020877n
d001.s029.t018	با	با	ADP		
d001.s029.t019	سیس	سیس	NOUN		bn:00046516n
d001.s029.t020	پلاتین	پلاتین	NOUN		bn:00006910n
d001.s029.t021	،	،	PUNCT		
d001.s029.t022	در	در	ADP		
d001.s029.t023	مطالعه‌ای	مطالعه	NOUN		bn:00061758n
d001.s029.t024	شامل	شامل	ADJ,EZ		bn:00104728a
d001.s029.t025	۱۷۲۵	۱۷۲۵	NUM		
d001.s029.t026	بیمار	بیمار	NOUN		bn:00001742n
d001.s029.t027	که	که	SCONJ		
d001.s029.t028	در	در	ADP		
d001.s029.t029	گذشته	گذشته	NOUN,EZ		bn:00060927n
d001.s029.t030	شیمی‌درمانی	شیمی‌درمانی	NOUN		bn:00018141n
d001.s029.t031	برای	برای	ADP,EZ		
d001.s029.t032	سرطان	سرطان	NOUN,EZ		
d001.s029.t033	ریه	ریه	NOUN		bn:00052341n
d001.s029.t034	دریافت	دریافت	NOUN		bn:00061505n
d001.s029.t035	نکرده_بودند	کرد#کن	VERB		
d001.s029.t036	،	،	PUNCT		
d001.s029.t037	مقایسه	مقایسه	NOUN		bn:00021297n
d001.s029.t038	شد	شد#شو	VERB		bn:00092823v
d001.s029.t039	.	.	PUNCT		
d001.s030.t001	در	در	ADP		
d001.s030.t002	هر	هر	DET		
d001.s030.t003	سه	سه	NUM		
d001.s030.t004	مطالعه	مطالعه	NOUN		bn:00061758n
d001.s030.t005	،	،	PUNCT		
d001.s030.t006	معیار	معیار	NOUN,EZ		bn:00081841n
d001.s030.t007	اصلی	اصلی	ADJ,EZ		bn:00107593a
d001.s030.t008	اثربخشی	اثربخشی	NOUN		bn:00029876n
d001.s030.t009	،	،	PUNCT		
d001.s030.t010	مدت	مدت	NOUN,EZ		bn:00029170n
d001.s030.t011	زنده	زنده	ADJ		bn:00106070a
d001.s030.t012	ماندن	ماندن	NOUN,EZ		bn:00025121n
d001.s030.t013	بیماران	بیمار	NOUN		bn:00001742n
d001.s030.t014	بود	بود#است	VERB		
d001.s030.t015	.	.	PUNCT		
d001.s031.t001	آلیمتا	آلیمتا	NOUN		
d001.s031.t002	در	در	ADP		
d001.s031.t003	طول	طول	NOUN,EZ		bn:00050662n
d001.s031.t004	مطالعات	مطالعات	NOUN		bn:00061758n
d001.s031.t005	چه	چه	DET		
d001.s031.t006	فوایدی	فواید	NOUN		bn:00079396n
d001.s031.t007	را	را	ADP		
d001.s031.t008	نشان	نشان	NOUN		bn:00025766n
d001.s031.t009	داده_است	داد#ده	VERB		
d001.s031.t010	؟	؟	PUNCT		
d001.s032.t001	آلیمتا	آلیمتا	NOUN		
d001.s032.t002	زمان	زمان	NOUN,EZ		bn:00060065n
d001.s032.t003	بقای	بقا	NOUN,EZ		bn:00030811n
d001.s032.t004	بیماران	بیمار	NOUN,EZ		bn:00001742n
d001.s032.t005	مبتلا	مبتلا	ADJ		bn:00103595a
d001.s032.t006	به	به	ADP		
d001.s032.t007	مزوتلیومای	مزوتلیومای	NOUN,EZ		bn:00054512n
d001.s032.t008	بدخیم	بدخیم	ADJ,EZ		
d001.s032.t009	پلور	پلور	NOUN		
d001.s032.t010	را	را	ADP		
d001.s032.t011	افزایش	افزایش	NOUN		bn:00007148n
d001.s032.t012	داد	داد	VERB		bn:00084079v
d001.s032.t013	.	.	PUNCT		
d001.s033.t001	بیمارانی	بیمارانی	NOUN		bn:00001742n
d001.s033.t002	که	که	SCONJ		
d001.s033.t003	آلیمتا	آلیمتا	NOUN		bn:00054653n
d001.s033.t004	و	و	CCONJ		
d001.s033.t005	سیس	سیس	NOUN		bn:00076843n
d001.s033.t006	پلاتین	پلاتین	NOUN		bn:00006910n
d001.s033.t007	دریافت	دریافت	NOUN		bn:00061505n
d001.s033.t008	کردند	کرد#کن	VERB		bn:00086448v
d001.s033.t009	به	به	ADP		
d001.s033.t010	طور	طور	NOUN,EZ		bn:00016401n
d001.s033.t011	متوسط	متوسط	ADJ		bn:00106548a
d001.s033.t012	۱۲	۱۲	NUM		
d001.s033.t013	٫	٫	NOUN		bn:00078738n
d001.s033.t014	۱	۱	NUM		
d001.s033.t015	ماه	ماه	NOUN		bn:00014710n
d001.s033.t016	زنده	زنده	ADJ		bn:00096787a
d001.s033.t017	ماندند	ماند#مان	VERB		bn:00087617v
d001.s033.t018	،	،	PUNCT		
d001.s033.t019	در	در	ADP		
d001.s033.t020	حالی	حالی	NOUN		bn:00043358n
d001.s033.t021	که	که	SCONJ		
d001.s033.t022	این	این	DET		
d001.s033.t023	رقم	رقم	NOUN		bn:00074057n
d001.s033.t024	در	در	ADP		
d001.s033.t025	بیمارانی	بیمارانی	NOUN		
d001.s033.t026	که	که	SCONJ		
d001.s033.t027	به	به	ADP		
d001.s033.t028	تنهایی	تنهایی	NOUN,EZ		bn:00026574n
d001.s033.t029	سیس	سیس	NOUN		
d001.s033.t030	پلاتین	پلاتین	NOUN		
d001.s033.t031	دریافت	دریافت	NOUN		
d001.s033.t032	می‌کردند	کرد#کن	VERB		bn:00093776v
d001.s033.t033	،	،	PUNCT		
d001.s033.t034	۹	۹	NUM		
d001.s033.t035	٫	٫	NOUN		
d001.s033.t036	۳	۳	NUM		
d001.s033.t037	ماه	ماه	NOUN		
d001.s033.t038	بود	بود#است	VERB		
d001.s033.t039	.	.	PUNCT		
d001.s034.t001	در	در	ADP		
d001.s034.t002	درمان	درمان	NOUN,EZ		bn:00024461n
d001.s034.t003	بیماران	بیمار	NOUN,EZ		bn:00001742n
d001.s034.t004	مبتلا	مبتلا	ADJ		bn:00103595a
d001.s034.t005	به	به	ADP		
d001.s034.t006	سرطان	سرطان	NOUN,EZ		bn:00015180n
d001.s034.t007	ریه	ریه	NOUN,EZ		bn:00052341n
d001.s034.t008	سلول	سلول	NOUN,EZ		bn:00017027n
d001.s034.t009	غیر	غیر	NOUN,EZ		bn:00057897n
d001.s034.t010	کوچک	کوچک	ADJ		bn:00098029a
d001.s034.t011	،	،	PUNCT		
d001.s034.t012	Alimta	Alimta	NOUN		
d001.s034.t013	به	به	ADP		
d001.s034.t014	اندازه	اندازه	NOUN,EZ		bn:00065555n
d001.s034.t015	مقایسه	مقایسه	NOUN,EZ		bn:00021297n
d001.s034.t016	کننده‌ها	کننده	NOUN		bn:00001177n
d001.s034.t017	موثر	موثر	ADJ		bn:00102038a
d001.s034.t018	بود	بود#است	VERB		
d001.s034.t019	.	.	PUNCT		
d001.s035.t001	در	در	ADP		
d001.s035.t002	بیمارانی	بیمارانی	NOUN		bn:00001742n
d001.s035.t003	که	که	SCONJ		
d001.s035.t004	در	در	ADP		
d001.s035.t005	گذشته	گذشته	NOUN,EZ		bn:00060927n
d001.s035.t006	شیمی‌درمانی	شیمی‌درمانی	NOUN		bn:00018141n
d001.s035.t007	دریافت	دریافت	NOUN		bn:00026631n
d001.s035.t008	کرده_بودند	کرد#کن	VERB		
d001.s035.t009	،	،	PUNCT		
d001.s035.t010	میانگین	میانگین	NOUN,EZ		bn:00054001n
d001.s035.t011	زمان	زمان	NOUN,EZ		bn:00060065n
d001.s035.t012	بقا	بقا	NOUN		bn:00030811n
d001.s035.t013	با	با	ADP		
d001.s035.t014	آلیمتا	آلیمتا	NOUN		bn:00054653n
d001.s035.t015	۸	۸	NUM		
d001.s035.t016	٫	٫	NOUN		bn:00051760n
d001.s035.t017	۳	۳	NUM		
d001.s035.t018	ماه	ماه	NOUN		bn:00014710n
d001.s035.t019	در	در	ADP		
d001.s035.t020	مقایسه	مقایسه	NOUN		bn:00021297n
d001.s035.t021	با	با	ADP		
d001.s035.t022	۷	۷	NUM		
d001.s035.t023	٫	٫	NOUN		
d001.s035.t024	۹	۹	NUM		
d001.s035.t025	ماه	ماه	NOUN		
d001.s035.t026	با	با	ADP		
d001.s035.t027	دوستاکسل	دوستاکسل	NOUN		
d001.s035.t028	بود	بود#است	VERB		
d001.s035.t029	.	.	PUNCT		
d001.s036.t001	در	در	ADP		
d001.s036.t002	بیمارانی	بیمارانی	NOUN		bn:00001742n
d001.s036.t003	که	که	SCONJ		
d001.s036.t004	در	در	ADP		
d001.s036.t005	گذشته	گذشته	NOUN,EZ		bn:00060927n
d001.s036.t006	شیمی‌درمانی	شیمی‌درمانی	NOUN		bn:00018141n
d001.s036.t007	دریافت	دریافت	NOUN		bn:00061505n
d001.s036.t008	نکرده_بودند	کرد#کن	VERB		
d001.s036.t009	،	،	PUNCT		
d001.s036.t010	میانگین	میانگین	NOUN,EZ		bn:00054001n
d001.s036.t011	زمان	زمان	NOUN,EZ		bn:00060065n
d001.s036.t012	بقا	بقا	NOUN		bn:00030811n
d001.s036.t013	در	در	ADP		
d001.s036.t014	هر	هر	DET		
d001.s036.t015	دو	دو	NUM		
d001.s036.t016	گروه	گروه	NOUN,EZ		bn:00073699n
d001.s036.t017	۱۰	۱۰	NUM		
d001.s036.t018	٫	٫	NOUN		
d001.s036.t019	۳	۳	NUM		
d001.s036.t020	ماه	ماه	NOUN		bn:00014710n
d001.s036.t021	بود	بود#است	VERB		
d001.s036.t022	.	.	PUNCT		
d001.s037.t001	با	با	ADP		
d001.s037.t002	این	این	DET		
d001.s037.t003	حال	حال	NOUN		bn:00043358n
d001.s037.t004	،	،	PUNCT		
d001.s037.t005	در	در	ADP		
d001.s037.t006	هر	هر	DET		
d001.s037.t007	دو	دو	NUM		
d001.s037.t008	مطالعه	مطالعه	NOUN		bn:00061758n
d001.s037.t009	،	،	PUNCT		
d001.s037.t010	بیمارانی	بیمارانی	NOUN		bn:00001742n
d001.s037.t011	که	که	SCONJ		
d001.s037.t012	سرطان	سرطان	NOUN,EZ		bn:00015180n
d001.s037.t013	آنها	آنها	PRON		
d001.s037.t014	سلول‌های	سلول	NOUN,EZ		bn:00017027n
d001.s037.t015	سنگفرشی	سنگفرش	ADJ		bn:00073708n
d001.s037.t016	را	را	ADP		
d001.s037.t017	تحت	تحت	ADP,EZ		
d001.s037.t018	تأثیر	تأثیر	NOUN,EZ		bn:00011744n
d001.s037.t019	قرار	قرار	NOUN		bn:00080504n
d001.s037.t020	نداده_بود	داد#ده	VERB		
d001.s037.t021	،	،	PUNCT		
d001.s037.t022	در	در	ADP		
d001.s037.t023	صورت	صورت	NOUN,EZ		bn:00032600n
d001.s037.t024	دریافت	دریافت	NOUN,EZ		bn:00026631n
d001.s037.t025	Alimta	Alimta	NOUN		
d001.s037.t026	،	،	PUNCT		
d001.s037.t027	زمان	زمان	NOUN,EZ		bn:00060065n
d001.s037.t028	بقای	بقا	NOUN,EZ		bn:00030811n
d001.s037.t029	طولانی‌تری	طولانی‌تری	ADJ		bn:00106124a
d001.s037.t030	نسبت	نسبت	NOUN		
d001.s037.t031	به	به	ADP		
d001.s037.t032	دریافت	دریافت	NOUN,EZ		
d001.s037.t033	داروی	دارو	NOUN,EZ		bn:00028872n
d001.s037.t034	مقایسه‌کننده	مقایسه‌کننده	ADJ		bn:00100121a
d001.s037.t035	داشتند	داشت#دار	VERB		bn:00090493v
d001.s037.t036	.	.	PUNCT		
d001.s038.t001	در	در	ADP		
d001.s038.t002	مقابل	مقابل	NOUN		bn:00023212n
d001.s038.t003	،	،	PUNCT		
d001.s038.t004	بیمارانی	بیمارانی	NOUN		bn:00001742n
d001.s038.t005	که	که	SCONJ		
d001.s038.t006	سرطان	سرطان	NOUN,EZ		bn:00015180n
d001.s038.t007	آنها	آنها	PRON		
d001.s038.t008	سلول‌های	سلول	NOUN,EZ		bn:00017027n
d001.s038.t009	سنگفرشی	سنگفرش	ADJ		bn:00073708n
d001.s038.t010	را	را	ADP		
d001.s038.t011	تحت	تحت	ADP,EZ		
d001.s038.t012	تأثیر	تأثیر	NOUN		bn:00011744n
d001.s038.t013	قرار	قرار	NOUN		bn:00080504n
d001.s038.t014	داده_بود	داد#ده	VERB		
d001.s038.t015	،	،	PUNCT		
d001.s038.t016	در	در	ADP		
d001.s038.t017	صورت	صورت	NOUN,EZ		bn:00032600n
d001.s038.t018	دریافت	دریافت	NOUN,EZ		bn:00026631n
d001.s038.t019	Alimta	Alimta	NOUN		
d001.s038.t020	،	،	PUNCT		
d001.s038.t021	زمان	زمان	NOUN,EZ		bn:00060065n
d001.s038.t022	بقای	بقا	NOUN,EZ		bn:00030811n
d001.s038.t023	کوتاه‌تری	کوتاه‌تری	ADJ		bn:00110561a
d001.s038.t024	داشتند	داشت#دار	VERB		bn:00083340v
d001.s038.t025	.	.	PUNCT		
d002.s001.t001	kalgebra	kalgebra	NOUN		
d002.s001.t002	یک	یک	NUM		
d002.s001.t003	ماشین‌حساب	ماشین‌حساب	NOUN,EZ		bn:00014687n
d002.s001.t004	ریاضی	ریاضی	NOUN		bn:00053829n
d002.s001.t005	بر	بر	ADP		
d002.s001.t006	اساس	اساس	NOUN,EZ		bn:00008786n
d002.s001.t007	نشانه‌گذاری	نشانه‌گذاری	NOUN,EZ		bn:00065224n
d002.s001.t008	محتوا	محتوا	NOUN		bn:00080229n
d002.s001.t009	زبان	زبان	NOUN,EZ		bn:00049910n
d002.s001.t010	MathML	MathML	NOUN		
d002.s001.t011	است	است	VERB		
d002.s001.t012	.	.	PUNCT		
d002.s002.t001	امروزه	امروزه	ADV		bn:00116382r
d002.s002.t002	قادر	قادر	ADJ		bn:00099215a
d002.s002.t003	به	به	ADP		
d002.s002.t004	انجام	انجام	NOUN,EZ		bn:00029881n
d002.s002.t005	عملیات	عملیات	NOUN,EZ		bn:00053826n
d002.s002.t006	MathML	MathML	NOUN		
d002.s002.t007	ساده	ساده	ADJ		bn:00112419a
d002.s002.t008	(	(	PUNCT		
d002.s002.t009	حسابی	حسابی	ADJ		bn:00097495a
d002.s002.t010	و	و	CCONJ		
d002.s002.t011	منطقی	منطقی	ADJ		bn:00101319a
d002.s002.t012	)	)	PUNCT		
d002.s002.t013	و	و	CCONJ		
d002.s002.t014	نمایش	نمایش	NOUN,EZ		bn:00069859n
d002.s002.t015	نمودارهای	نمودار	NOUN,EZ		bn:00026817n
d002.s002.t016	دو	دو	NUM		
d002.s002.t017	بعدی	بعدی	NOUN		bn:00112228a
d002.s002.t018	و	و	CCONJ		
d002.s002.t019	سه‌بعدی	سه‌بعدی	ADJ		bn:00095976a
d002.s002.t020	است	است	VERB		
d002.s002.t021	.	.	PUNCT		
d002.s003.t001	در	در	ADP		
d002.s003.t002	واقع	واقع	NOUN		bn:00114117r
d002.s003.t003	برای	برای	ADP,EZ		
d002.s003.t004	استفاده	استفاده	NOUN		bn:00030627n
d002.s003.t005	از	از	ADP		
d002.s003.t006	کلجبرا	کلجبرا	NOUN		bn:00046516n
d002.s003.t007	نیازی	نیازیدن#نیاز	NOUN		bn:00057131n
d002.s003.t008	به	به	ADP		
d002.s003.t009	دانستن	دانستن	NOUN,EZ		bn:00049374n
d002.s003.t010	MathML	MathML	NOUN		
d002.s003.t011	نیست	نیست	VERB		
d002.s003.t012	.	.	PUNCT		
d002.s004.t001	kalgebra	kalgebra	NOUN		
d002.s004.t002	یک	یک	NUM		
d002.s004.t003	ماشین‌حساب	ماشین‌حساب	NOUN,EZ		bn:00014687n
d002.s004.t004	گراف	گراف	NOUN		bn:00041412n
d002.s004.t005	مبتنی	مبتنی	ADJ		bn:00099970a
d002.s004.t006	بر	بر	ADP		
d002.s004.t007	MathML	MathML	NOUN		
d002.s004.t008	است	است	VERB		
d002.s004.t009	.	.	PUNCT		
d002.s005.t001	اگرچه	اگرچه	SCONJ		
d002.s005.t002	در	در	ADP		
d002.s005.t003	ابتدا	ابتدا	ADV		bn:00009633n
d002.s005.t004	مبتنی	مبتنی	ADJ		bn:00099970a
d002.s005.t005	بر	بر	ADP		
d002.s005.t006	MathML	MathML	NOUN		
d002.s005.t007	بود	بود#است	VERB		
d002.s005.t008	،	،	PUNCT		
d002.s005.t009	اکنون	اکنون	ADV		bn:00058218n
d002.s005.t010	می‌تواند	توانست#توان	VERB		bn:00082844v
d002.s005.t011	توسط	توسط	ADP,EZ		
d002.s005.t012	همه	همه	DET,EZ		
d002.s005.t013	افراد	افراد	NOUN		bn:00046516n
d002.s005.t014	با	با	ADP		
d002.s005.t015	دانش	دانش	NOUN,EZ		bn:00020452n
d002.s005.t016	کمی	کمی	ADJ,EZ		bn:00102920a
d002.s005.t017	ریاضی	ریاضی	NOUN		bn:00035928n
d002.s005.t018	استفاده	استفاده	NOUN		bn:00030627n
d002.s005.t019	شود	شد#شو	VERB		bn:00082705v
d002.s005.t020	.	.	PUNCT		
d002.s006.t001	در	در	ADP		
d002.s006.t002	اینجا	اینجا	ADV		bn:00115639r
d002.s006.t003	یک	یک	NUM		
d002.s006.t004	اسکرین	اسکرین	NOUN		bn:00036471n
d002.s006.t005	شات	شات	NOUN		bn:00071206n
d002.s006.t006	از	از	ADP		
d002.s006.t007	پنجره	پنجره	NOUN,EZ		bn:00081285n
d002.s006.t008	اصلی	اصلی	ADJ,EZ		bn:00107593a
d002.s006.t009	کلجبرا	کلجبرا	NOUN		bn:00046516n
d002.s006.t010	آمده_است	آمد#آ	VERB		
d002.s007.t001	پنجره	پنجره	NOUN,EZ		bn:00016440n
d002.s007.t002	اصلی	اصلی	ADJ,EZ		bn:00107593a
d002.s007.t003	کالجبرا	کالجبرا	NOUN		bn:00051760n
d002.s008.t001	پنجره	پنجره	NOUN,EZ		bn:00081285n
d002.s008.t002	اصلی	اصلی	ADJ,EZ		bn:00107593a
d002.s008.t003	kalgebra	kalgebra	NOUN		
d002.s008.t004	شامل	شامل	ADJ,EZ		bn:00104728a
d002.s008.t005	یک	یک	NUM		
d002.s008.t006	تب	تب	NOUN,EZ		bn:00034193n
d002.s008.t007	Console	Console	NOUN		
d002.s008.t008	،	،	PUNCT		
d002.s008.t009	یک	یک	NUM		
d002.s008.t010	زبانه	زبانه	NOUN,EZ		bn:00076531n
d002.s008.t011	Graph	Graph	NOUN		
d002.s008.t012	۲	۲	NUM		bn:00000075n
d002.s008.t013	D	D	NOUN		bn:00024936n
d002.s008.t014	،	،	PUNCT		
d002.s008.t015	یک	یک	NUM		
d002.s008.t016	Tab	Tab	NOUN		
d002.s008.t017	Graph	Graph	NOUN		
d002.s008.t018	۳	۳	NUM		bn:00000100n
d002.s008.t019	D	D	NOUN		
d002.s008.t020	و	و	CCONJ		
d002.s008.t021	یک	یک	NUM		
d002.s008.t022	زبانه	زبانه	NOUN,EZ		
d002.s008.t023	Dictionary	Dictionary	NOUN		
d002.s008.t024	است	است	VERB		
d002.s008.t025	.	.	PUNCT		
d002.s009.t001	در	در	ADP		
d002.s009.t002	زیر	زیر	NOUN,EZ		bn:00062349n
d002.s009.t003	این	این	DET		
d002.s009.t004	برگه‌ها	برگه	NOUN		bn:00035619n
d002.s009.t005	یک	یک	NUM		
d002.s009.t006	فیلد	فیلد	NOUN,EZ		bn:00079581n
d002.s009.t007	ورودی	ورودی	ADJ		bn:00031044n
d002.s009.t008	برای	برای	ADP,EZ		
d002.s009.t009	تایپ	تایپ	NOUN,EZ		bn:00078813n
d002.s009.t010	توابع	توابع	NOUN		bn:00031293n
d002.s009.t011	یا	یا	CCONJ		
d002.s009.t012	انجام	انجام	NOUN,EZ		bn:00029881n
d002.s009.t013	محاسبات	محاسبات	NOUN,EZ		bn:00014688n
d002.s009.t014	خود	خود	PRON		
d002.s009.t015	پیدا	پیدا	ADJ		bn:00088208v
d002.s009.t016	خواهید_کرد	کرد#کن	VERB		
d002.s009.t017	.	.	PUNCT		
d002.s010.t001	اگر	اگر	SCONJ		
d002.s010.t002	می‌خواهیم	خواست#خواه	VERB		bn:00086682v
d002.s010.t003	بفهمیم	فهمید#فهم	VERB		bn:00082811v
d002.s010.t004	که	که	SCONJ		
d002.s010.t005	چگونه	چگونه	ADV		bn:00117138r
d002.s010.t006	کار	کار	NOUN		bn:00081569n
d002.s010.t007	می‌کند	کرد#کن	VERB		bn:00082811v
d002.s010.t008	،	،	PUNCT		
d002.s010.t009	بهترین	بهترین	ADJ		bn:00104728a
d002.s010.t010	کاری	کاشت#کار	NOUN		bn:00018756n
