Token ID	Token	Lemma	POS	BN Synset	Gloss
d001.s031.t004	কোন	কোন	JQ		
d001.s031.t005	উপকার	উপকার	NC	bn:00037022n	The advantageous quality of being beneficial
d001.s031.t006	দেখিয়েছেন	দেখিয়ে	VM		
d001.s031.t007	?	?	PU		
d001.s032.t001	আলিমতা	আলিমতা	NC	bn:00602447n	Pemetrexed, sold under the brand name Alimta among others, is a chemotherapy medication for the treatment of pleural mesothelioma and non-small cell lung cancer.
d001.s032.t002	ম্যালিগন্যান্ট	ম্যালিগন্যান্ট	NC		
d001.s032.t003	প্লুরাল	প্লুরাল	NC	bn:00106363a	Dangerous to health; characterized by progressive and uncontrolled growth (especially of a tumor)
d001.s032.t004	মেসোথেলিওমা	মেসোথেলিওমা	NP		
d001.s032.t005	আক্রান্ত	আক্রান্ত			
d001.s032.t006	রোগীদের	রোগী	NC		
d001.s032.t007	বেঁচে	বেঁচে	NC		
d001.s032.t008	থাকার	থাকা	NV	bn:00030811n	A state of surviving; remaining alive
d001.s032.t009	সময়	সময়	NC	bn:00077268n	An indefinite period (usually marked by specific attributes or activities)
d001.s032.t010	বৃদ্ধি	বৃদ্ধি	NC	bn:00089667v	Make bigger or more
d001.s032.t011	করেন	করেন	NC		
d001.s032.t012	।	।	PU		
d001.s033.t001	আলিমতা	আলিমতা	NC	bn:00061017n	A person who requires medical care
d001.s033.t002	ও	ও	CCD		
d001.s033.t003	সিসপ্লাতিন	সিসপ্লাতিন	NC	bn:00602447n	Pemetrexed, sold under the brand name Alimta among others, is a chemotherapy medication for the treatment of pleural mesothelioma and non-small cell lung cancer.
d001.s033.t004	গ্রহণকারী	গ্রহণ	NC	bn:00087863v	Go through (mental or physical states or experiences)
d001.s033.t005	রোগীদের	রোগীদের	NC	bn:00061017n	A person who requires medical care
d001.s033.t006	গড়	গড়	PU	bn:00054001n	An average of n numbers computed by adding some function of the numbers and dividing by some function of n
d001.s033.t007	আয়ু	আয়ু	NC	bn:00085382v	Continue in existence after (an adversity, etc.)
d001.s033.t008	ছিল	ছিল	VM	bn:00085382v	Continue in existence after (an adversity, etc.)
d001.s033.t009	১২.১	12.1	PU		
d001.s033.t010	মাস	মাস	NC	bn:00055794n	A time unit of approximately 30 days
d001.s033.t011	।	।	NC		
d001.s034.t001	ফুসফুসের	ফুসফুস	NC		
d001.s034.t002	ক্যান্সারে	ক্যান্সার	NC		
d001.s034.t003	আক্রান্ত	আক্রান্ত	JJ		
d001.s034.t004	রোগীদের	রোগী	NC		
d001.s034.t005	চিকিৎসার	চিকিৎসা	NC		
d001.s034.t006	ক্ষেত্রে	ক্ষেত্র	NC		
d001.s034.t007	,	,	PU		
d001.s034.t008	আলিম্তা	আলিম্তা	NC	bn:00602447n	Pemetrexed, sold under the brand name Alimta among others, is a chemotherapy medication for the treatment of pleural mesothelioma and non-small cell lung cancer.
d001.s034.t009	তুলনামূলক	তুলনা	JJ	bn:00114354r	To the same degree (often followed by `as')
d001.s034.t010	হিসেবে	হিসেবে	VM		
d001.s034.t011	কার্যকর	কার্যকর	NC	bn:00102038a	Producing or capable of producing an intended result or having a striking effect
d001.s034.t012	ছিলেন	ছিলেন	VM		
d001.s034.t013	।	।	PU		
d001.s035.t001	অতীতে	অতীত	NC		
d001.s035.t002	কেমোথেরাপি	কেমোথেরাপি	PU	bn:00018141n	The use of chemical agents to treat or control disease (or mental illness)
d001.s035.t003	পেয়েছিলেন	পেয়েছি	VM		
d001.s035.t004	এমন	এমন			
d001.s035.t005	রোগীদের	রোগী	NC	bn:00061017n	A person who requires medical care
d001.s035.t006	মধ্যে	মধ্যে	PU		
d001.s035.t007	,	,	PU		
d001.s035.t008	গড়	গড়	PU		
d001.s035.t009	বেঁচে	বেঁচে	VM	bn:00030811n	A state of surviving; remaining alive
d001.s035.t010	থাকার	থাকার	VM		
d001.s035.t011	সময়	সময়	NC	bn:00077268n	An indefinite period (usually marked by specific attributes or activities)
d001.s035.t012	ছিল	ছিল	VM		
d001.s035.t013	৮.৩	8.3	PU		
d001.s035.t014	মাস	মাস	NC	bn:00055794n	A time unit of approximately 30 days
d001.s035.t015	,	,	PPR		
d001.s035.t016	যা	যা	PRL		
d001.s035.t017	ডোজট্যাসেলের	ডোজট্যাসেলের	NC	bn:00602447n	Pemetrexed, sold under the brand name Alimta among others, is a chemotherapy medication for the treatment of pleural mesothelioma and non-small cell lung cancer.
d001.s035.t018	সাথে	সাথে	NC		
d001.s035.t019	৭.৯	7.9	PU		
d001.s035.t020	মাসের	মাস	NC	bn:00055794n	A time unit of approximately 30 days
d001.s035.t021	তুলনায়	তুলনা	PU	bn:00085450v	Examine and note the similarities or differences of
d001.s035.t022	।	।	PU		
d001.s036.t001	অতীতে	অতীত	NC		
d001.s036.t002	কেমোথেরাপি	কেমোথেরাপি	PU	bn:00018141n	The use of chemical agents to treat or control disease (or mental illness)
d001.s036.t003	না	না	CX	bn:00116360r	Negation of a word or group of words
d001.s036.t004	পাওয়া	পাওয়া	NC	bn:00087863v	Go through (mental or physical states or experiences)
d001.s036.t005	রোগীদের	রোগী	NC	bn:00061017n	A person who requires medical care
d001.s036.t006	মধ্যে	মধ্যে	PU		
d001.s036.t007	,	,	PU		
d001.s036.t008	উভয়	উভয়	PU		
d001.s036.t009	গ্রুপে	গ্রুপ	NC		
d001.s036.t010	গড়	গড়	PU	bn:00097854a	Approximating the statistical norm or average or expected value
d001.s036.t011	বেঁচে	বেঁচে	VM	bn:00030811n	A state of surviving; remaining alive
d001.s036.t012	থাকার	থাকার	VM		
d001.s036.t013	সময়	সময়	NC	bn:00077268n	An indefinite period (usually marked by specific attributes or activities)
d001.s036.t014	ছিল	ছিল	VM		
d001.s036.t015	১০.৩	10.3	PU		
d001.s036.t016	মাস	মাস	NC	bn:00055794n	A time unit of approximately 30 days
d001.s036.t017	।	।	PU		
d001.s037.t001	যাইহোক	যাইহোক	PRL	bn:00114627r	(contrastive) from another point of view
d001.s037.t002	,	,	PU		
d001.s037.t003	উভয়	উভয়	PU		
d001.s037.t004	গবেষণায়	গবেষণা	NC		
d001.s037.t005	,	,	PU		
d001.s037.t006	যে	যে	CSB		
d001.s037.t007	সমস্ত	সমস্ত	JQ		
d001.s037.t008	রোগীদের	রোগী	NC	bn:00061017n	A person who requires medical care
d001.s037.t009	ক্যান্সার	ক্যান্সার	NC	bn:00015180n	Any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread to other parts of the body through the lymphatic system or the blood stream
d001.s037.t010	স্ক্যামিয়াস	স্ক্যামিয়াস	NC		
d001.s037.t011	কোষগুলিকে	কোষ	ALC	bn:00017027n	(biology) the basic structural and functional unit of all organisms; they may exist as independent units of life (as in monads) or may form colonies or tissues as in higher plants and animals
d001.s037.t012	প্রভাবিত	প্রভাবিত	JJ	bn:00082427v	Act physically on; have an effect upon
d001.s037.t013	করছিল	করছিল	VM	bn:00082427v	Act physically on; have an effect upon
d001.s037.t014	না	না	CX	bn:00116360r	Negation of a word or group of words
d001.s037.t015	,	,	PU		
d001.s037.t016	তাদের	তাদের	PPR		
d001.s037.t017	বেঁচে	বেঁচে	NC		
d001.s037.t018	থাকার	থাকা	NV	bn:00030811n	A state of surviving; remaining alive
d001.s037.t019	সময়	সময়	NC	bn:00077268n	An indefinite period (usually marked by specific attributes or activities)
d001.s037.t020	বেশি	বেশি	JJ	bn:00106124a	Primarily temporal sense; being or indicating a relatively great or greater than average duration or passage of time or a duration as specified
d001.s037.t021	ছিল	ছিল	VM		
d001.s037.t022	যদি	যদি	CSB		
d001.s037.t023	তারা	তারা	PPR		
d001.s037.t024	কম্পারেটর	কম্পারেটর	NC	bn:00602447n	Pemetrexed, sold under the brand name Alimta among others, is a chemotherapy medication for the treatment of pleural mesothelioma and non-small cell lung cancer.
d001.s037.t025	গ্রহণ	গ্রহণ	NC		
d001.s037.t026	করার	করার	NC		
d001.s037.t027	চেয়ে	চেয়ে	NC		
d001.s037.t028	আলিমতা		NC	bn:00602447n	Pemetrexed, sold under the brand name Alimta among others, is a chemotherapy medication for the treatment of pleural mesothelioma and non-small cell lung cancer.
d001.s037.t029	পেত	পেত	PU		
d001.s037.t030	।		PU		
d001.s038.t001	অন্যদিকে	অন্যদিক	ALC		
d001.s038.t002	,	,	PU		
d001.s038.t003	যে-রোগীদের	রোগী	NC	bn:00061017n	A person who requires medical care
d001.s038.t004	ক্যান্সারের	ক্যান্সার	NC	bn:00015180n	Any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread to other parts of the body through the lymphatic system or the blood stream
d001.s038.t005	কারণে	কারণ	NC	bn:00082427v	Act physically on; have an effect upon
d001.s038.t006	স্কোমাস	স্কোমাস	CSB		
d001.s038.t007	কোষগুলো	কোষ	NC	bn:00017027n	(biology) the basic structural and functional unit of all organisms; they may exist as independent units of life (as in monads) or may form colonies or tissues as in higher plants and animals
d001.s038.t008	ক্ষতিগ্রস্ত	ক্ষতিগ্রস্ত			
d001.s038.t009	হচ্ছিল	হচ্ছিল	PPR		
d001.s038.t010	,	,	CSB		
d001.s038.t011	তারা	তারা	PPR		
d001.s038.t012	যদি	যদি	CSB		
d001.s038.t013	আলিমতা	আলিমতা	NC	bn:00602447n	Pemetrexed, sold under the brand name Alimta among others, is a chemotherapy medication for the treatment of pleural mesothelioma and non-small cell lung cancer.
d001.s038.t014	লাভ	লাভ	NC		
d001.s038.t015	করে	করে			
d001.s038.t016	,	,	PU		
d001.s038.t017	তা	তা			
d001.s038.t018	হলে	হলে			
d001.s038.t019	তাদের	তাদের	NV		
d001.s038.t020	বেঁচে	বেঁচে	NC		
d001.s038.t021	থাকার	থাকার	NV	bn:00030811n	A state of surviving; remaining alive
d001.s038.t022	সময়	সময়	NC	bn:00077268n	An indefinite period (usually marked by specific attributes or activities)
d001.s038.t023	কম	কম	JJ	bn:00110561a	Primarily temporal sense; indicating or being or seeming to be limited in duration
d001.s038.t024	ছিল	ছিল	VM		
d001.s038.t025	।	।	PU		
d002.s001.t001	কালজেব্রা	কালজেব্রা	NC	bn:08534138n	
d002.s001.t002	হচ্ছে	হচ্ছে	VM		
d002.s001.t003	একটি	একটি	JQ		
d002.s001.t004	গাণিতিক	গাণিতিক	JJ	bn:00106488a	Of or pertaining to or of the nature of mathematics
d002.s001.t005	ক্যালকুলেটর	ক্যালকুলেটর	NP	bn:00946167n	
d002.s001.t006	যা	যা	NC		
d002.s001.t007	কন্টেন্ট	কন্টেন্ট	NC		
d002.s001.t008	মার্কআপ	মার্কআপ	NC	bn:00053491n	Detailed stylistic instructions for typesetting something that is to be printed; manual markup is usually written on the copy (e.g. underlining words that are to be set in italics)
d002.s001.t009	ম্যাথএমএল	ম্যাথএমএল	NC	bn:00053491n	Detailed stylistic instructions for typesetting something that is to be printed; manual markup is usually written on the copy (e.g. underlining words that are to be set in italics)
d002.s001.t010	ভাষার	ভাষার	NC	bn:00213650n	In logic, mathematics, computer science, and linguistics, a formal language consists of words whose letters are taken from an alphabet and are well-formed according to a specific set of rules.
d002.s001.t011	উপর	উপর	NST		
d002.s001.t012	ভিত্তি	ভিত্তি	NC	bn:00083141v	Use as a basis for; found on
d002.s001.t013	করে	করে	NP		
d002.s001.t014	তৈরি	তৈরি	ALC		
d002.s001.t015	।	।	PU		
d002.s002.t001	আজকাল	আজকাল	ALC	bn:00116382r	In these times
d002.s002.t002	এটি	এটি	PPR		
d002.s002.t003	সহজ	সহজ	JJ	bn:00102111a	Easy and not involved or complicated
d002.s002.t004	গাণিতিক	গাণিতিক	JJ		
d002.s002.t005	অপারেশন	অপারেশন	NC	bn:00053826n	(mathematics) calculation by mathematical methods
d002.s002.t006	(	(	RDS		
d002.s002.t007	গণিত	গণিত	JJ	bn:03313895n	Mathematical Markup Language is a mathematical markup language, an application of XML for describing mathematical notations and capturing both its structure and content.
d002.s002.t008	ও	ও	CCD		
d002.s002.t009	যৌক্তিক	যৌক্তিক	JJ	bn:00097495a	Relating to or involving arithmetic
d002.s002.t010	)	)	RDS		
d002.s002.t011	এবং	এবং	CCD		
d002.s002.t012	দ্বিমাত্রিক		JJ	bn:00097495a	Relating to or involving arithmetic
d002.s002.t013	ও	ও	CCD		
d002.s002.t014	ত্রিমাত্রিক	ত্রিমাত্রিক	JJ	bn:00116382r	In these times
d002.s002.t015	গ্রাফ	গ্রাফ	NC	bn:00041412n	A visual representation of the relations between certain quantities plotted with reference to a set of axes
d002.s002.t016	উপস্থাপন	উপস্থাপন	NC		
d002.s002.t017	করতে	করতে	VM	bn:00090557v	Perform or carry out
d002.s002.t018	সক্ষম	সক্ষম	JJ		
d002.s002.t019	।	।	PU		
d002.s003.t001	প্রকৃতপক্ষে	প্রকৃতপক্ষ	AMN		
d002.s003.t002	কালজেব্রা	প্রকৃতপক্ষ	AMN		
d002.s003.t003	ব্যবহারের	প্রকৃতপক্ষ	AMN	bn:00114118r	Used to imply that one would expect the fact to be the opposite of that stated; surprisingly
d002.s003.t004	জন্য	জন্য	PP		
d002.s003.t005	গণিতএমএল	গণিতএমএল	NC		
d002.s003.t006	জানার	জানা	NC	bn:00085261v	Be cognizant or aware of a fact or a specific piece of information; possess knowledge or information about
d002.s003.t007	প্রয়োজন	প্রয়োজন	NC	bn:00107182a	Absolutely essential
d002.s003.t008	নেই	নেই	VM	bn:00116360r	Negation of a word or group of words
d002.s003.t009	।	।	PU		
d002.s004.t001	কালজেব্রা	কালজেব্রা	NC	bn:08534138n	
d002.s004.t002	একটি	একটি	JQ		
d002.s004.t003	গণিতভিত্তিক	গণিতভিত্তিক	JJ	bn:03313895n	Mathematical Markup Language is a mathematical markup language, an application of XML for describing mathematical notations and capturing both its structure and content.
d002.s004.t004	গ্রাফ	গ্রাফ	NC	bn:00041412n	A visual representation of the relations between certain quantities plotted with reference to a set of axes
d002.s004.t005	ক্যালকুলেটর	ক্যালকুলেটর	NP	bn:00946167n	
d002.s004.t006	।	।	PU		
d002.s005.t001	যদিও	যদি	CSB		
d002.s005.t002	এটি	এটি	PPR		
d002.s005.t003	প্রাথমিকভাবে	প্রাথমিক	AMN	bn:00114055r	At the beginning
d002.s005.t004	গণিত	গণিত	JJ	bn:03313895n	Mathematical Markup Language is a mathematical markup language, an application of XML for describing mathematical notations and capturing both its structure and content.
d002.s005.t005	ভিত্তিক	ভিত্তি	JJ	bn:00091201v	Adjust to a specific need or market
d002.s005.t006	ছিল	ছিল	VM		
d002.s005.t007	,	,	PU		
d002.s005.t008	তবে	তবে	CSB		
d002.s005.t009	এখন	এখন	ALC	bn:00114424r	At the present moment
d002.s005.t010	অল্প	অল্প	NC	bn:00106058a	Limited or below average in number or quantity or magnitude or extent
d002.s005.t011	গাণিতিক	গাণিতিক	JJ	bn:00106488a	Of or pertaining to or of the nature of mathematics
d002.s005.t012	জ্ঞান	জ্ঞান	NC	bn:00020452n	The psychological result of perception and learning and reasoning
d002.s005.t013	সম্পন্ন	সম্পন্ন	PPR		
d002.s005.t014	সকলেই	সকল	PPR		
d002.s005.t015	এটি	এটি	PPR		
d002.s005.t016	ব্যবহার	ব্যবহার	NC	bn:00082705v	Put into service; make work or employ for a particular purpose or for its inherent or natural purpose
d002.s005.t017	করতে	করতে	VM		
d002.s005.t018	পারে	পারে	VM		
d002.s005.t019	।	।	PU		
d002.s006.t001	এখানে	এখান	ALC	bn:00115639r	In or at this place; where the speaker or writer is
d002.s006.t002	কালজেব্রা	কালজেব্রা	NC		
d002.s006.t003	প্রধান	প্রধান	JJ	bn:00099598a	Most important element
d002.s006.t004	উইন্ডোর	উইন্ডোর	NC	bn:08534138n	
d002.s006.t005	একটি	একটি	JQ		
d002.s006.t006	স্ক্রিনশট	স্ক্রিনশট	NC	bn:01157212n	A screenshot, also known as screen capture or screen grab, is a digital image that shows the contents of a computer display.
d002.s006.t007	রয়েছে	রয়েছে	PU		
d002.s007.t001	প্রধান	প্রধান	JJ	bn:00099598a	Most important element
d002.s007.t002	উইন্ডো	উইন্ডো	PU	bn:08534138n	
d002.s008.t001	কালজেব্রা	কালজেব্রা	NC	bn:08534138n	
d002.s008.t002	প্রধান	প্রধান	JJ	bn:00099598a	Most important element
d002.s008.t003	উইন্ডো	উইন্ডো	PU	bn:00081292n	(computer science) a rectangular part of a computer screen that contains a display different from the rest of the screen
d002.s008.t004	একটি	একটি	JQ		
d002.s008.t005	কনসোল	কনসোল	PU		
d002.s008.t006	ট্যাব	ট্যাব	NC	bn:00120018n	In interface design, a Tab is a graphical user interface object that allows multiple documents or panels to be contained within a single window, using tabs as a navigational widget for switching between sets of documents.
d002.s008.t007	,	,	PU		
d002.s008.t008	একটি	একটি	JQ		
d002.s008.t009	দ্বিমাত্রিক	দ্বিমাত্রিক	NC		
d002.s008.t010	গ্রাফ	গ্রাফ	NC	bn:00041412n	A visual representation of the relations between certain quantities plotted with reference to a set of axes
d002.s008.t011	ট্যাব	ট্যাব	NC	bn:00120018n	In interface design, a Tab is a graphical user interface object that allows multiple documents or panels to be contained within a single window, using tabs as a navigational widget for switching between sets of documents.
d002.s008.t012	,	,	PU		
d002.s008.t013	একটি	একটি	JQ		
d002.s008.t014	ত্রিমাত্রিক	ত্রিমাত্রিক	JJ		
d002.s008.t015	গ্রাফ	গ্রাফ	NC	bn:00041412n	A visual representation of the relations between certain quantities plotted with reference to a set of axes
d002.s008.t016	ট্যাব	ট্যাব	NC	bn:00041412n	A visual representation of the relations between certain quantities plotted with reference to a set of axes
d002.s008.t017	এবং	এবং	CCD		
d002.s008.t018	একটি	একটি	JQ		
d002.s008.t019	অভিধান	অভিধান	NC	bn:00026967n	A reference book containing an alphabetical list of words with information about them
d002.s008.t020	ট্যাব	ট্যাব	JJ		
d002.s008.t021	নিয়ে	নিয়ে	NC		
d002.s008.t022	গঠিত	গঠিত	JJ	bn:00085498v	Be composed of
d002.s008.t023	।	।	PU		
d002.s009.t001	এই	এই	DAB	bn:00114401r	In or to a place that is lower
d002.s009.t002	ট্যাবগুলির	ট্যাবগুলির	NC		
d002.s009.t003	নিচে	নিচে	NST	bn:00114401r	In or to a place that is lower
d002.s009.t004	আপনি	আপনি	PPR		
d002.s009.t005	আপনার	আপনার	PPR		
d002.s009.t006	ফাংশন	ফাংশন	NC	bn:00036821n	(mathematics) a mathematical relation such that each element of a given set (the domain of the function) is associated with an element of another set (the range of the function)
d002.s009.t007	টাইপ	টাইপ	NC		
d002.s009.t008	করার	করার	CSB		
d002.s009.t009	জন্য	জন্য	PPR		
d002.s009.t010	অথবা	অথবা	CSB		
d002.s009.t011	আপনার	আপনার	PPR		
d002.s009.t012	গণনা	গণনা	NC	bn:00014688n	The procedure of calculating; determining something by mathematical or logical methods
d002.s009.t013	করার	করার	NV	bn:00087107v	Carry out or perform an action
d002.s009.t014	জন্য	জন্য	NP		
d002.s009.t015	একটি	একটি	JQ		
d002.s009.t016	ইনপুট	ইনপুট	NP	bn:00046850n	A component of production; something that goes into the production of output
d002.s009.t017	ক্ষেত্র	ক্ষেত্র	NC	bn:00034274n	(computer science) a set of one or more adjacent characters comprising a unit of information
d002.s009.t018	খুঁজে	খুঁজে	NC	bn:00086708v	Discover or determine the existence, presence, or fact of
d002.s009.t019	পাবেন	পাবেন	VM		
d002.s009.t020	।	।	CSB		
d002.s010.t001	আমরা	আমরা	PPR		
d002.s010.t002	যদি	যদি	CSB		
d002.s010.t003	বুঝতে	বুঝ	VM		
d002.s010.t004	চাই	চাই	VM	bn:00086682v	Feel or have a desire for; want strongly
d002.s010.t005	এটা	এটা	PPR		
d002.s010.t006	কিভাবে	কিভাবে	AMN		
d002.s010.t007	কাজ	কাজ	NC	bn:00088629v	Perform as expected when applied
d002.s010.t008	করে	করে			
d002.s010.t009	,	,	PU		
d002.s010.t010	তাহলে	তাহলে	JJ		
d002.s010.t011	সবচেয়ে	সবচেয়ে	PU		
d002.s010.t012	ভালো	ভালো	JJ	bn:00098274a	(superlative of `good') having the most positive qualities
d002.s010.t013	যে	যে	CSB		
d002.s010.t014	কাজটা	কাজ	NC	bn:00076919n	An action
d002.s010.t015	আমরা	আমরা	PPR		
d002.s010.t016	করতে	করতে	VM	bn:00087107v	Carry out or perform an action
d002.s010.t017	পারি	পারি	NC		
d002.s010.t018	তা	তা	PPR		
d002.s010.t019	হল	হল	VM		
d002.s010.t020	এটা	এটা	NV		
d002.s010.t021	উপলব্ধি	উপলব্ধি			
d002.s010.t022	করা	করা	NV		
d002.s010.t023	যে	যে	PPR		
d002.s010.t024	আমাদের	আমাদের	NP		
d002.s010.t025	ইনপুট	আমাদের	PPR		
d002.s010.t026	গণিতএমএলে	ইনপুট	NP	bn:00046850n	A component of production; something that goes into the production of output
d002.s010.t027	রূপান্তরিত	রূপান্তর	JJ	bn:00084772v	Exchange or replace with another, usually of the same kind or category
d002.s010.t028	হচ্ছে	হচ্ছে	VM		
d002.s010.t029	যদিও	যদিও	CSB		
d002.s010.t030	এটা	এটা	PPR		
d002.s010.t031	জানার	জানা	NC	bn:00085261v	Be cognizant or aware of a fact or a specific piece of information; possess knowledge or information about
d002.s010.t032	দরকার	দরকার	NC	bn:00107182a	Absolutely essential
d002.s010.t033	নেই	নেই	VM	bn:00116360r	Negation of a word or group of words
d002.s010.t034	।	।	PU		
d002.s011.t001	আমি	আমি	PPR		
d002.s011.t002	মূলত	মূলত	AMN	bn:00114508r	In essence; at bottom or by one's (or its) very nature
d002.s011.t003	সাধারণ	সাধারণ	JJ	bn:00100090a	Belonging to or participated in by a community as a whole; public
d002.s011.t004	জ্ঞানের	জ্ঞান	NC		
d002.s011.t005	উপর	উপর	NST		
d002.s011.t006	ভিত্তি	ভিত্তি	NC	bn:00083141v	Use as a basis for; found on
d002.s011.t007	করে	করে			
d002.s011.t008	বাক্যগঠন	বাক্যগঠন	NC	bn:02561609n	In computer science, the syntax of a computer language is the set of rules that defines the combinations of symbols that are considered to be correctly structured statements or expressions in that language.
d002.s011.t009	তৈরি	তৈরি	NC		
d002.s011.t010	করেছি	করে	VM		
d002.s011.t011	,	বাক্যগঠন	NC		
d002.s011.t012	এটা	এটা	PPR		
d002.s011.t013	কারো	কারো	PPR	bn:02268723n	(grammar) a pronoun having no specific referent, such as someone, anybody, or nothing.
d002.s011.t014	জন্য	জন্য	PP		
d002.s011.t015	কঠিন	কঠিন	JJ	bn:00101358a	Not easy; requiring great physical or mental effort to accomplish or comprehend or endure
d002.s011.t016	হওয়া	হওয়া	PU		
d002.s011.t017	উচিত	উচিত	JJ		
d002.s011.t018	নয়	নয়	PU	bn:00116360r	Negation of a word or group of words
d002.s011.t019	।	।	PU		
d002.s012.t001	আমি	আমি	PPR		
d002.s012.t002	ম্যাক্সিমা	ম্যাক্সিমা	NC		
d002.s012.t003	আর	আর	CCD		
d002.s012.t004	ম্যাপেলের	ম্যাপেলের	NC	bn:03668936n	Maple is a symbolic and numeric computing environment as well as a multi-paradigm programming language.
d002.s012.t005	সিনট্যাক্সের	সিনট্যাক্সের	NC		
d002.s012.t006	দিকে	দিকে	NC	bn:00114748r	In an attentive manner
d002.s012.t007	খুব	খুব	JQ	bn:00116789r	Used as intensifiers; `real' is sometimes used informally for `really'; `rattling' is informal
d002.s012.t008	ভালো	ভালো	JJ		
d002.s012.t009	করে	করে	VM	bn:00114748r	In an attentive manner
d002.s012.t010	তাকিয়েছি	তাকিয়ে	PPR		
d002.s012.t011	,	তাকিয়ে	PPR		
d002.s012.t012	তাই	তাই	CSB		
d002.s012.t013	দেখতে	দেখতে	VM	bn:00090452v	Accord in appearance with
d002.s012.t014	অনেকটা	অনেকটা			
d002.s012.t015	একই	একই	JQ	bn:00096782a	Having the same or similar characteristics
d002.s012.t016	রকম	রকম			
d002.s012.t017	।	।	PU		
d002.s013.t001	+	+			
d002.s013.t002	-	-	PU		
d002.s013.t003	*	*	PU		
d002.s013.t004	/	/	PU		
d002.s013.t005	:	:	PU		
d002.s013.t006	যোগ	যোগ	NC	bn:00001296n	The arithmetic operation of summing; calculating the sum of two or more numbers
d002.s013.t007	বিয়োগ	বিয়োগ	NC	bn:00001296n	The arithmetic operation of summing; calculating the sum of two or more numbers
d002.s013.t008	গুণ	গুণ	NC		
d002.s013.t009	ও	ও	CCD		
d002.s013.t010	ভাগ	ভাগ	NC		
d002.s013.t011	।	।	PU		
d002.s014.t001	^	^	PU		
d002.s014.t002	,	,	PU		
d002.s014.t003	**	*	PU		
d002.s014.t004	:	:	PU		
d002.s014.t005	শক্তি	শক্তি	NC	bn:00032355n	A mathematical notation indicating the number of times a quantity is multiplied by itself
d002.s014.t006	,	,	PU		
d002.s014.t007	আপনি	আপনি	PPR		
d002.s014.t008	উভয়	উভয়	PU		
d002.s014.t009	ব্যবহার	ব্যবহার	NC	bn:00082705v	Put into service; make work or employ for a particular purpose or for its inherent or natural purpose
d002.s014.t010	করতে	করতে	NC		
d002.s014.t011	পারেন	পারেন	VM		
d002.s014.t012	।	।	PU		
d002.s015.t001	এছাড়াও	এছাড়া	PU	bn:00114246r	In addition
d002.s015.t002	ইউনিকোড	ইউনিকোড	NP		
d002.s015.t003	২	২	RDF	bn:02529895n	Unicode, formally the Unicode Standard, is an information technology standard for the consistent encoding, representation, and handling of text expressed in most of the world's writing systems.
d002.s015.t004	অক্ষর	অক্ষর	NC		
d002.s015.t005	ব্যবহার	ব্যবহার	NC	bn:00082705v	Put into service; make work or employ for a particular purpose or for its inherent or natural purpose
d002.s015.t006	করা	করা	NV		
d002.s015.t007	সম্ভব	সম্ভব	JJ	bn:00108829a	Capable of happening or existing
d002.s015.t008	।	।	PU		
d002.s016.t001	শক্তিও	শক্তি	NC	bn:00032355n	A mathematical notation indicating the number of times a quantity is multiplied by itself
d002.s016.t002	শিকড়	শিকড়	NC	bn:00032355n	A mathematical notation indicating the number of times a quantity is multiplied by itself
d002.s016.t003	তৈরির	তৈরি	NC		
d002.s016.t004	একটি	একটি	JQ		
d002.s016.t005	উপায়	উপায়	NC	bn:00001965n	How a result is obtained or an end is achieved
d002.s016.t006	।	।	NC		
d002.s017.t001	-জিটি	-জিটি	NC		
d002.s017.t002	:	:	PU		
d002.s017.t003	এটি	এটি	PPR		
d002.s017.t004	একটি	একটি	JQ		
d002.s017.t005	ফাংশনের	ফাংশনের	NC		
d002.s017.t006	মধ্যে	মধ্য	NST		
d002.s017.t007	সীমাবদ্ধ	সীমাবদ্ধ	JJ		
d002.s017.t008	চলক	চলক	JJ		
d002.s017.t009	নির্ধারণ	নির্ধারণ	NC	bn:00086468v	Decide upon or fix definitely
d002.s017.t010	করার	করার	NV		
d002.s017.t011	উপায়	উপায়	NC	bn:00001965n	How a result is obtained or an end is achieved
d002.s017.t012	।	।	PU		
d002.s018.t001	(	(	RDS		
d002.s018.t002	)	)	RDS		
d002.s018.t003	:	:	PU		
d002.s018.t004	এটি	এটি	PPR		
d002.s018.t005	উচ্চতর	উচ্চতর	JJ	bn:00104162a	Greater than normal in degree or intensity or amount
d002.s018.t006	অগ্রাধিকার	অগ্রাধিকার	NC		
d002.s018.t007	নির্ধারণ	নির্ধারণ	NC	bn:00086468v	Decide upon or fix definitely
d002.s018.t008	করতে	করতে	VM		
d002.s018.t009	ব্যবহৃত	ব্যবহৃত	JJ	bn:00082705v	Put into service; make work or employ for a particular purpose or for its inherent or natural purpose
d002.s018.t010	হয়	হয়	PU		
d002.s018.t011	।	।	PU		
d002.s019.t001	অ্যাবসি	অ্যাবসি	NC		
d002.s019.t002	(	(			
d002.s019.t003	পরম	পরম	PU		
d002.s019.t004	)	)	NC		
d002.s019.t005	:	:	PU		
d002.s019.t006	পার্সার	পার্সার	NC		
d002.s019.t007	যখন	যখন	ALC		
d002.s019.t008	কোন	কোন	JQ		
d002.s019.t009	ফাংশন	ফাংশন	NC	bn:00036821n	(mathematics) a mathematical relation such that each element of a given set (the domain of the function) is associated with an element of another set (the range of the function)
