Token ID	Token	Lemma	POS
d002.s005.t003	was	be	V
d002.s005.t004	initially	initially	R
d002.s005.t005	MathML	mathml	N
d002.s005.t006	oriented	orient	V
d002.s005.t007	it		X
d002.s005.t008	can		X
d002.s005.t009	now	now	R
d002.s005.t010	be	be	V
d002.s005.t011	used	use	V
d002.s005.t012	by		X
d002.s005.t013	everyone	everyone	N
d002.s005.t014	with		X
d002.s005.t015	little	little	J
d002.s005.t016	mathematical	mathematical	J
d002.s005.t017	knowledge	knowledge	N
d002.s005.t018	.		X
d002.s006.t001	Here	here	R
d002.s006.t002	s	be	V
d002.s006.t003	a		X
d002.s006.t004	screenshot	screenshot	N
d002.s006.t005	of		X
d002.s006.t006	kalgebra	kalgebra	N
d002.s006.t007	main	main	J
d002.s006.t008	window	window	N
d002.s007.t001	kalgebra	kalgebra	N
d002.s007.t002	main	main	J
d002.s007.t003	window	window	N
d002.s008.t001	kalgebra	kalgebra	N
d002.s008.t002	main	main	J
d002.s008.t003	window	window	N
d002.s008.t004	consists	consist	V
d002.s008.t005	in		X
d002.s008.t006	a		X
d002.s008.t007	Console	console	N
d002.s008.t008	tab	tab	N
d002.s008.t009	,		X
d002.s008.t010	a		X
d002.s008.t011	2D	2d	N
d002.s008.t012	Graph	graph	N
d002.s008.t013	tab	tab	N
d002.s008.t014	,		X
d002.s008.t015	a		X
d002.s008.t016	3D	3d	N
d002.s008.t017	Graph	graph	N
d002.s008.t018	tab	tab	N
d002.s008.t019	and		X
d002.s008.t020	a		X
d002.s008.t021	Dictionary	dictionary	N
d002.s008.t022	tab	tab	N
d002.s008.t023	.		X
d002.s009.t001	Below	below	R
d002.s009.t002	these		X
d002.s009.t003	tabs	tab	N
d002.s009.t004	you		X
d002.s009.t005	will		X
d002.s009.t006	find	find	V
d002.s009.t007	an		X
d002.s009.t008	input	input	N
d002.s009.t009	field	field	N
d002.s009.t010	to		X
d002.s009.t011	type	type	V
d002.s009.t012	your		X
d002.s009.t013	functions	function	N
d002.s009.t014	or		X
d002.s009.t015	do	do	V
d002.s009.t016	your		X
d002.s009.t017	calculations	calculation	N
d002.s009.t018	.		X
d002.s010.t001	If		X
d002.s010.t002	we		X
d002.s010.t003	want	want	V
d002.s010.t004	to		X
d002.s010.t005	understand	understand	V
d002.s010.t006	how		X
d002.s010.t007	it		X
d002.s010.t008	works	work	V
d002.s010.t009	,		X
d002.s010.t010	the		X
d002.s010.t011	best	good	J
d002.s010.t012	thing	thing	N
d002.s010.t013	we		X
d002.s010.t014	can		X
d002.s010.t015	do	do	V
d002.s010.t016	is	be	V
d002.s010.t017	to		X
d002.s010.t018	realize	realize	V
d002.s010.t019	that		X
d002.s010.t020	our		X
d002.s010.t021	input	input	N
d002.s010.t022	is	be	V
d002.s010.t023	being	be	V
d002.s010.t024	converted	convert	V
d002.s010.t025	into		X
d002.s010.t026	MathML	mathml	N
d002.s010.t027	although		X
d002.s010.t028	it		X
d002.s010.t029	is	be	V
d002.s010.t030	not	not	R
d002.s010.t031	necessary	necessary	J
d002.s010.t032	to		X
d002.s010.t033	know	know	V
d002.s010.t034	MathML	mathml	N
d002.s010.t035	.		X
d002.s011.t001	I		X
d002.s011.t002	have	have	V
d002.s011.t003	based	base	V
d002.s011.t004	the		X
d002.s011.t005	syntax	syntax	N
d002.s011.t006	basically	basically	R
d002.s011.t007	on		X
d002.s011.t008	common	common	J
d002.s011.t009	sense	sense	N
d002.s011.t010	,		X
d002.s011.t011	it		X
d002.s011.t012	should		X
d002.s011.t013	not	not	R
d002.s011.t014	be	be	V
d002.s011.t015	hard	hard	J
d002.s011.t016	for		X
d002.s011.t017	anyone	anyone	N
d002.s011.t018	.		X
d002.s012.t001	I		X
d002.s012.t002	ve	have	V
d002.s012.t003	looked	look	V
d002.s012.t004	closely	closely	R
d002.s012.t005	to		X
d002.s012.t006	maxima	maxima	N
d002.s012.t007	and		X
d002.s012.t008	maple	maple	N
d002.s012.t009	s		X
d002.s012.t010	syntax	syntax	N
d002.s012.t011	so		X
d002.s012.t012	they		X
d002.s012.t013	look	look	V
d002.s012.t014	very	very	R
d002.s012.t015	similar	similar	J
d002.s012.t016	.		X
d002.s013.t001	+		X
d002.s013.t002	-		X
d002.s013.t003	*		X
d002.s013.t004	/		X
d002.s013.t005	:		X
d002.s013.t006	Addition	addition	N
d002.s013.t007	,		X
d002.s013.t008	subtraction	subtraction	N
d002.s013.t009	,		X
d002.s013.t010	multiplication	multiplication	N
d002.s013.t011	and		X
d002.s013.t012	division	division	N
d002.s013.t013	.		X
d002.s014.t001	^		X
d002.s014.t002	,		X
d002.s014.t003	**		X
d002.s014.t004	:		X
d002.s014.t005	Power	power	N
d002.s014.t006	,		X
d002.s014.t007	you		X
d002.s014.t008	can		X
d002.s014.t009	use	use	V
d002.s014.t010	them		X
d002.s014.t011	both		X
d002.s014.t012	.		X
d002.s015.t001	Also	also	R
d002.s015.t002	it		X
d002.s015.t003	is	be	V
d002.s015.t004	possible	possible	J
d002.s015.t005	to		X
d002.s015.t006	use	use	V
d002.s015.t007	the		X
d002.s015.t008	unicode	unicode	N
d002.s015.t009	²		X
d002.s015.t010	characters	character	N
d002.s015.t011	.		X
d002.s016.t001	Powers	power	N
d002.s016.t002	are	be	V
d002.s016.t003	one		X
d002.s016.t004	way	way	N
d002.s016.t005	to		X
d002.s016.t006	make	make	V
d002.s016.t007	roots	root	N
d002.s016.t008	too	too	R
d002.s016.t009	.		X
d002.s017.t001	-gt	-gt	N
d002.s017.t002	:		X
d002.s017.t003	It		X
d002.s017.t004	s	be	V
d002.s017.t005	the		X
d002.s017.t006	way	way	N
d002.s017.t007	to		X
d002.s017.t008	specify	specify	V
d002.s017.t009	the		X
d002.s017.t010	bounded	bound	V
d002.s017.t011	variable	variable	N
d002.s017.t012	in		X
d002.s017.t013	a		X
d002.s017.t014	function	function	N
d002.s017.t015	.		X
d002.s018.t001	(		X
d002.s018.t002	)		X
d002.s018.t003	:		X
d002.s018.t004	It		X
d002.s018.t005	is	be	V
d002.s018.t006	used	use	V
d002.s018.t007	to		X
d002.s018.t008	specify	specify	V
d002.s018.t009	a		X
d002.s018.t010	higher	high	J
d002.s018.t011	priority	priority	N
d002.s018.t012	.		X
d002.s019.t001	abc(params)		X
d002.s019.t002	:		X
d002.s019.t003	When		X
d002.s019.t004	the		X
d002.s019.t005	parser	parser	N
d002.s019.t006	finds	find	V
d002.s019.t007	a		X
d002.s019.t008	function	function	N
d002.s019.t009	,		X
d002.s019.t010	it		X
d002.s019.t011	checks	check	V
d002.s019.t012	if		X
d002.s019.t013	abc	abc	N
d002.s019.t014	is	be	V
d002.s019.t015	an		X
d002.s019.t016	operator	operator	N
d002.s019.t017	.		X
d002.s020.t001	If		X
d002.s020.t002	it		X
d002.s020.t003	is	be	V
d002.s020.t004	,		X
d002.s020.t005	it		X
d002.s020.t006	will		X
d002.s020.t007	be	be	V
d002.s020.t008	treated	treat	V
d002.s020.t009	as		X
d002.s020.t010	an		X
d002.s020.t011	operator	operator	N
d002.s020.t012	,		X
d002.s020.t013	if		X
d002.s020.t014	it		X
d002.s020.t015	is	be	V
d002.s020.t016	not	not	R
d002.s020.t017	,		X
d002.s020.t018	it		X
d002.s020.t019	will		X
d002.s020.t020	be	be	V
d002.s020.t021	treated	treat	V
d002.s020.t022	as		X
d002.s020.t023	a		X
d002.s020.t024	user	user	N
d002.s020.t025	function	function	N
d002.s020.t026	.		X
d002.s021.t001	:		X
d002.s021.t002	#ERROR!		X
d002.s021.t003	:		X
d002.s021.t004	It		X
d002.s021.t005	is	be	V
d002.s021.t006	used	use	V
d002.s021.t007	to		X
d002.s021.t008	define	define	V
d002.s021.t009	a		X
d002.s021.t010	variable	variable	J
d002.s021.t011	value	value	N
d002.s021.t012	.		X
d002.s022.t001	?		X
d002.s022.t002	:		X
d002.s022.t003	Piecewise	piecewise	N
d002.s022.t004	condition	condition	N
d002.s022.t005	definition	definition	N
d002.s022.t006	.		X
d002.s023.t001	Piecewise	piecewise	N
d002.s023.t002	is	be	V
d002.s023.t003	the		X
d002.s023.t004	way	way	N
d002.s023.t005	we		X
d002.s023.t006	can		X
d002.s023.t007	define	define	V
d002.s023.t008	conditional	conditional	J
d002.s023.t009	operations	operation	N
d002.s023.t010	in		X
d002.s023.t011	kalgebra	kalgebra	N
d002.s023.t012	.		X
d002.s024.t001	If		X
d002.s024.t002	we		X
d002.s024.t003	introduce	introduce	V
d002.s024.t004	the		X
d002.s024.t005	condition	condition	N
d002.s024.t006	before		X
d002.s024.t007	the		X
d002.s024.t008	?	?	N
d002.s024.t009	it		X
d002.s024.t010	will		X
d002.s024.t011	use	use	V
d002.s024.t012	this		X
d002.s024.t013	condition	condition	N
d002.s024.t014	only	only	R
d002.s024.t015	if		X
d002.s024.t016	it		X
d002.s024.t017	is	be	V
d002.s024.t018	TRUE	TRUE	J
d002.s024.t019	,		X
d002.s024.t020	if		X
d002.s024.t021	it		X
d002.s024.t022	finds	find	V
d002.s024.t023	a		X
d002.s024.t024	?	?	N
d002.s024.t025	without		X
d002.s024.t026	any		X
d002.s024.t027	condition	condition	N
d002.s024.t028	,		X
d002.s024.t029	it		X
d002.s024.t030	will		X
d002.s024.t031	enter	enter	V
d002.s024.t032	in		X
d002.s024.t033	the		X
d002.s024.t034	last	last	J
d002.s024.t035	instance	instance	N
d002.s024.t036	.		X
d002.s025.t001	Mainly	mainly	R
d002.s025.t002	useful	useful	J
d002.s025.t003	for		X
d002.s025.t004	working	work	V
d002.s025.t005	with		X
d002.s025.t006	piecewise	piecewise	N
d002.s025.t007	.		X
d002.s026.t001	That		X
d002.s026.t002	s	be	V
d002.s026.t003	easy	easy	J
d002.s026.t004	.		X
d002.s026.t005	With		X
d002.s026.t006	this		X
d002.s026.t007	,		X
d002.s026.t008	we		X
d002.s026.t009	can		X
d002.s026.t010	operate	operate	V
d002.s026.t011	with		X
d002.s026.t012	functions	function	N
d002.s026.t013	like		X
d002.s026.t014	cos()	cos	N
d002.s026.t015	,		X
d002.s026.t016	sin()	sin	N
d002.s026.t017	,		X
d002.s026.t018	any		X
d002.s026.t019	other	other	J
d002.s026.t020	trigonometric	trigonometric	J
d002.s026.t021	functions	function	N
d002.s026.t022	,		X
d002.s026.t023	sum()	sum	N
d002.s026.t024	or		X
d002.s026.t025	product()	product	N
d002.s026.t026	.		X
d002.s027.t001	It		X
d002.s027.t002	does	do	V
d002.s027.t003	not	not	R
d002.s027.t004	matter	matter	V
d002.s027.t005	what		X
d002.s027.t006	kind	kind	N
d002.s027.t007	it		X
d002.s027.t008	is	be	V
d002.s027.t009	.		X
d002.s028.t001	We		X
d002.s028.t002	can		X
d002.s028.t003	use	use	V
d002.s028.t004	plus()	plus	N
d002.s028.t005	,		X
d002.s028.t006	times()	times	N
d002.s028.t007	and		X
d002.s028.t008	everything	everything	N
d002.s028.t009	which		X
d002.s028.t010	has	have	V
d002.s028.t011	its		X
d002.s028.t012	operator	operator	N
d002.s028.t013	.		X
d002.s029.t001	kalgebra	kalgebra	N
d002.s029.t002	s	be	V
d002.s029.t003	console	console	V
d002.s029.t004	is	be	V
d002.s029.t005	useful	useful	J
d002.s029.t006	as		X
d002.s029.t007	a		X
d002.s029.t008	calculator	calculator	N
d002.s029.t009	.		X
d002.s030.t001	There	there	R
d002.s030.t002	you		X
d002.s030.t003	have	have	V
d002.s030.t004	a		X
d002.s030.t005	list	list	N
d002.s030.t006	of		X
d002.s030.t007	the		X
d002.s030.t008	declared	declare	V
d002.s030.t009	variables	variable	N
d002.s030.t010	.		X
d002.s031.t001	By		X
d002.s031.t002	double	double	R
d002.s031.t003	clicking	click	V
d002.s031.t004	on		X
d002.s031.t005	them		X
d002.s031.t006	you		X
d002.s031.t007	will		X
d002.s031.t008	see	see	V
d002.s031.t009	a		X
d002.s031.t010	dialog	dialog	N
d002.s031.t011	that		X
d002.s031.t012	lets	let	V
d002.s031.t013	you		X
d002.s031.t014	change	change	V
d002.s031.t015	their		X
d002.s031.t016	values	value	N
d002.s031.t017	(		X
d002.s031.t018	just	just	R
d002.s031.t019	a		X
d002.s031.t020	way	way	N
d002.s031.t021	to		X
d002.s031.t022	trick	trick	V
d002.s031.t023	the		X
d002.s031.t024	log	log	N
d002.s031.t025	)		X
d002.s031.t026	.		X
d002.s032.t001	Every		X
d002.s032.t002	time	time	N
d002.s032.t003	you		X
d002.s032.t004	enter	enter	V
d002.s032.t005	an		X
d002.s032.t006	expression	expression	N
d002.s032.t007	,		X
d002.s032.t008	the		X
d002.s032.t009	"		X
d002.s032.t010	ans	ans	J
d002.s032.t011	"		X
d002.s032.t012	variable	variable	N
d002.s032.t013	value	value	N
d002.s032.t014	will		X
d002.s032.t015	be	be	V
d002.s032.t016	changed	change	V
d002.s032.t017	to		X
d002.s032.t018	the		X
d002.s032.t019	last	last	J
d002.s032.t020	result	result	N
d002.s032.t021	.		X
d002.s033.t001	Ctrl	ctrl	N
d002.s033.t002	N	n	N
d002.s033.t003	New	new	J
d002.s033.t004	Window	window	N
d002.s034.t001	Flushes	flush	V
d002.s034.t002	the		X
d002.s034.t003	log	log	N
d002.s034.t004	.		X
d002.s035.t001	Ctrl	ctrl	N
d002.s035.t002	L	l	N
d002.s035.t003	Load	load	V
d002.s035.t004	Script	script	N
d002.s036.t001	Executes	execute	V
d002.s036.t002	the		X
d002.s036.t003	instructions	instruction	N
d002.s036.t004	in		X
d002.s036.t005	a		X
d002.s036.t006	file	file	N
d002.s036.t007	sequentially	sequentially	R
d002.s036.t008	.		X
d002.s037.t001	Nice	nice	J
d002.s037.t002	if		X
d002.s037.t003	you		X
d002.s037.t004	want	want	V
d002.s037.t005	to		X
d002.s037.t006	define	define	V
d002.s037.t007	some		X
d002.s037.t008	libraries	library	N
d002.s037.t009	or		X
d002.s037.t010	resume	resume	V
d002.s037.t011	some		X
d002.s037.t012	previous	previous	J
d002.s037.t013	work	work	N
d002.s037.t014	.		X
d002.s038.t001	Ctrl	ctrl	N
d002.s038.t002	G	g	N
d002.s038.t003	Save	save	V
d002.s038.t004	Script	script	N
d002.s039.t001	Saves	save	V
d002.s039.t002	the		X
d002.s039.t003	instructions	instruction	N
d002.s039.t004	you		X
d002.s039.t005	have	have	V
d002.s039.t006	typed	type	V
d002.s039.t007	since		X
d002.s039.t008	the		X
d002.s039.t009	session	session	N
d002.s039.t010	began	begin	V
d002.s039.t011	to		X
d002.s039.t012	be	be	V
d002.s039.t013	able	able	J
d002.s039.t014	to		X
d002.s039.t015	reuse	reuse	V
d002.s039.t016	.		X
d002.s040.t001	Generates	generate	V
d002.s040.t002	text	text	N
d002.s040.t003	files	file	N
d002.s040.t004	so		X
d002.s040.t005	it		X
d002.s040.t006	should		X
d002.s040.t007	be	be	V
d002.s040.t008	easy	easy	J
d002.s040.t009	to		X
d002.s040.t010	fix	fix	V
d002.s040.t011	using	use	V
d002.s040.t012	any		X
d002.s040.t013	text	text	N
d002.s040.t014	editor	editor	N
d002.s040.t015	,		X
d002.s040.t016	like		X
d002.s040.t017	Kate	kate	N
d002.s040.t018	.		X
d002.s041.t001	Ctrl	ctrl	N
d002.s041.t002	S	s	N
d002.s041.t003	Save	save	V
d002.s041.t004	Log	log	N
d002.s042.t001	Saves	save	V
d002.s042.t002	the		X
d002.s042.t003	log	log	N
d002.s042.t004	with		X
d002.s042.t005	all		X
d002.s042.t006	results	result	N
d002.s042.t007	into		X
d002.s042.t008	an		X
d002.s042.t009	HTML	html	N
d002.s042.t010	file	file	V
d002.s042.t011	to		X
d002.s042.t012	be	be	V
d002.s042.t013	able	able	J
d002.s042.t014	to		X
d002.s042.t015	print	print	V
d002.s042.t016	or		X
d002.s042.t017	publish	publish	V
d002.s042.t018	.		X
d002.s043.t001	Ctrl	ctrl	N
d002.s043.t002	Q	q	N
d002.s043.t003	Quit	quit	V
d002.s044.t001	Shuts	shut	V
d002.s044.t002	the		X
d002.s044.t003	program	program	N
d002.s044.t004	down	down	R
d002.s044.t005	.		X
d002.s045.t001	To		X
d002.s045.t002	add	add	V
d002.s045.t003	a		X
d002.s045.t004	new	new	J
d002.s045.t005	2D	2d	N
d002.s045.t006	graph	graph	N
d002.s045.t007	on		X
d002.s045.t008	kalgebra	kalgebra	N
d002.s045.t009	,		X
d002.s045.t010	what		X
d002.s045.t011	you		X
d002.s045.t012	have	have	V
d002.s045.t013	to		X
d002.s045.t014	do	do	V
d002.s045.t015	is	be	V
d002.s045.t016	to		X
d002.s045.t017	go	go	V
d002.s045.t018	to		X
d002.s045.t019	the		X
d002.s045.t020	2D	2d	N
d002.s045.t021	Graph	graph	N
d002.s045.t022	tab	tab	N
d002.s045.t023	and		X
d002.s045.t024	click	click	N
d002.s045.t025	in		X
d002.s045.t026	the		X
d002.s045.t027	Add	add	V
d002.s045.t028	tab	tab	N
d002.s045.t029	to		X
d002.s045.t030	add	add	V
d002.s045.t031	the		X
d002.s045.t032	new	new	J
d002.s045.t033	function	function	N
d002.s045.t034	.		X
d002.s046.t001	Then	then	R
d002.s046.t002	your		X
d002.s046.t003	focus	focus	N
d002.s046.t004	will		X
d002.s046.t005	go	go	V
d002.s046.t006	to		X
d002.s046.t007	an		X
d002.s046.t008	input	input	N
d002.s046.t009	text	text	N
d002.s046.t010	box	box	N
d002.s046.t011	where		X
d002.s046.t012	you		X
d002.s046.t013	can		X
d002.s046.t014	type	type	V
d002.s046.t015	your		X
d002.s046.t016	function	function	N
d002.s046.t017	.		X
d002.s047.t001	If		X
d002.s047.t002	you		X
d002.s047.t003	want	want	V
d002.s047.t004	to		X
d002.s047.t005	use	use	V
d002.s047.t006	a		X
d002.s047.t007	typical	typical	J
d002.s047.t008	f(x)	f(x)	N
d002.s047.t009	function	function	V
d002.s047.t010	it		X
d002.s047.t011	is	be	V
d002.s047.t012	not	not	R
d002.s047.t013	necessary	necessary	J
d002.s047.t014	to		X
d002.s047.t015	specify	specify	V
d002.s047.t016	it		X
d002.s047.t017	.		X
d002.s048.t001	If		X
d002.s048.t002	you		X
d002.s048.t003	have	have	V
d002.s048.t004	entered	enter	V
d002.s048.t005	the		X
d002.s048.t006	function	function	N
d002.s048.t007	click	click	N
d002.s048.t008	on		X
d002.s048.t009	the		X
d002.s048.t010	OK	ok	J
d002.s048.t011	button	button	N
d002.s048.t012	to		X
d002.s048.t013	display	display	V
d002.s048.t014	the		X
d002.s048.t015	graph	graph	N
d002.s048.t016	in		X
d002.s048.t017	the		X
d002.s048.t018	main	main	J
d002.s048.t019	window	window	N
d002.s048.t020	.		X
d002.s049.t001	You		X
d002.s049.t002	can		X
d002.s049.t003	set	set	V
d002.s049.t004	several	several	J
d002.s049.t005	graphs	graph	N
d002.s049.t006	on		X
d002.s049.t007	the		X
d002.s049.t008	same	same	J
d002.s049.t009	view	view	N
d002.s049.t010	.		X
d002.s050.t001	Just	just	R
d002.s050.t002	use	use	V
d002.s050.t003	the		X
d002.s050.t004	Add	add	V
d002.s050.t005	button	button	N
d002.s050.t006	when		X
d002.s050.t007	you		X
d002.s050.t008	are	be	V
d002.s050.t009	in		X
d002.s050.t010	List	list	N
d002.s050.t011	mode	mode	N
d002.s050.t012	.		X
d002.s051.t001	You		X
d002.s051.t002	can		X
d002.s051.t003	set	set	V
d002.s051.t004	each		X
d002.s051.t005	graph	graph	N
d002.s051.t006	its		X
d002.s051.t007	own	own	J
d002.s051.t008	color	color	N
d002.s051.t009	.		X
d003.s001.t001	The		X
d003.s001.t002	Foundation	foundation	N
d003.s001.t003	has	have	V
d003.s001.t004	recently	recently	R
d003.s001.t005	been	be	V
d003.s001.t006	involved	involve	V
d003.s001.t007	in		X
d003.s001.t008	organising	organise	V
d003.s001.t009	a		X
d003.s001.t010	conference	conference	N
d003.s001.t011	which		X
d003.s001.t012	dealt	deal	V
d003.s001.t013	with		X
d003.s001.t014	this		X
d003.s001.t015	critical	critical	J
d003.s001.t016	challenge	challenge	N
d003.s001.t017	.		X
d003.s002.t001	Over		X
d003.s002.t002	100		X
d003.s002.t003	participants	participant	N
d003.s002.t004	from		X
d003.s002.t005	the		X
d003.s002.t006	main	main	J
d003.s002.t007	interest	interest	N
d003.s002.t008	groups	group	N
d003.s002.t009	attended	attend	V
d003.s002.t010	and		X
d003.s002.t011	debated	debate	V
d003.s002.t012	issues	issue	N
d003.s002.t013	such	such	R
d003.s002.t014	as	as	R
d003.s002.t015	the		X
d003.s002.t016	role	role	N
d003.s002.t017	of		X
d003.s002.t018	key	key	J
d003.s002.t019	actors	actor	N
d003.s002.t020	including	include	V
d003.s002.t021	public	public	J
d003.s002.t022	authorities	authority	N
d003.s002.t023	,		X
d003.s002.t024	social	social	J
d003.s002.t025	partners	partner	N
d003.s002.t026	,		X
d003.s002.t027	voluntary	voluntary	J
d003.s002.t028	and		X
d003.s002.t029	community	community	N
d003.s002.t030	organisations	organisation	N
d003.s002.t031	as	as	R
d003.s002.t032	well	well	R
d003.s002.t033	as		X
d003.s002.t034	service	service	N
d003.s002.t035	users	user	N
d003.s002.t036	.		X
d003.s003.t001	Note	note	N
d003.s003.t002	was	be	V
d003.s003.t003	also	also	R
d003.s003.t004	taken	take	V
d003.s003.t005	of		X
d003.s003.t006	the		X
d003.s003.t007	variety	variety	N
d003.s003.t008	of		X
d003.s003.t009	different	different	J
d003.s003.t010	roles	role	N
d003.s003.t011	played	play	V
d003.s003.t012	by		X
d003.s003.t013	public	public	J
d003.s003.t014	welfare	welfare	N
d003.s004.t001	The		X
d003.s004.t002	Foundation	foundation	N
d003.s004.t003	organised	organise	N
d003.s004.t004	,		X
d003.s004.t005	together	together	R
d003.s004.t006	with		X
d003.s004.t007	the		X
d003.s004.t008	European	european	J
d003.s004.t009	Commission	commission	N
d003.s004.t010	,		X
d003.s004.t011	the		X
d003.s004.t012	Spanish	spanish	J
d003.s004.t013	Ministry	ministry	N
d003.s004.t014	of		X
d003.s004.t015	Social	social	J
d003.s004.t016	Affairs	affairs	N
d003.s004.t017	and		X
d003.s004.t018	the		X
d003.s004.t019	Galician	galician	J
d003.s004.t020	regional	regional	J
d003.s004.t021	government	government	N
d003.s004.t022	,		X
d003.s004.t023	a		X
d003.s004.t024	European	european	J
d003.s004.t025	conference	conference	N
d003.s004.t026	on		X
d003.s004.t027	social	social	J
d003.s004.t028	exclusion	exclusion	N
d003.s004.t029	:		X
d003.s004.t030	a		X
d003.s004.t031	major	major	J
d003.s004.t032	challenge	challenge	N
d003.s004.t033	for		X
d003.s004.t034	public	public	J
d003.s004.t035	welfare	welfare	N
d003.s004.t036	services	service	N
d003.s004.t037	.		X
d003.s005.t001	The		X
d003.s005.t002	Foundation	foundation	N
d003.s005.t003	recently	recently	R
d003.s005.t004	published	publish	V
d003.s005.t005	a		X
d003.s005.t006	comparative	comparative	J
d003.s005.t007	study	study	N
d003.s005.t008	as		X
d003.s005.t009	part	part	N
d003.s005.t010	of		X
d003.s005.t011	the		X
d003.s005.t012	EPOC	epoc	N
d003.s005.t013	project	project	N
d003.s005.t014	which		X
d003.s005.t015	assesses	assess	V
d003.s005.t016	the		X
d003.s005.t017	extent	extent	N
d003.s005.t018	to		X
d003.s005.t019	which		X
d003.s005.t020	direct	direct	J
d003.s005.t021	participation	participation	N
d003.s005.t022	can		X
d003.s005.t023	humanise	humanise	V
d003.s005.t024	work	work	N
d003.s005.t025	while		X
d003.s005.t026	increasing	increase	V
d003.s005.t027	profitability	profitability	N
d003.s005.t028	.		X
d003.s006.t001	The		X
d003.s006.t002	study	study	N
d003.s006.t003	is	be	V
d003.s006.t004	based	base	V
d003.s006.t005	on		X
d003.s006.t006	195		X
d003.s006.t007	personal	personal	J
d003.s006.t008	interviews	interview	N
d003.s006.t009	with		X
d003.s006.t010	senior	senior	J
d003.s006.t011	officials	official	N
d003.s006.t012	of		X
d003.s006.t013	the		X
d003.s006.t014	social	social	J
d003.s006.t015	partners	partner	N
d003.s006.t016	as		X
d003.s006.t017	representatives	representative	N
d003.s006.t018	of		X
d003.s006.t019	national	national	J
d003.s006.t020	level	level	N
d003.s006.t021	peak	peak	N
d003.s006.t022	organisations	organisation	N
d003.s006.t023	in		X
d003.s006.t024	fifteen	fifteen	J
d003.s006.t025	European	european	J
d003.s006.t026	countries	country	N
d003.s006.t027	.		X
d003.s007.t001	As		X
d003.s007.t002	important	important	J
d003.s007.t003	industrial	industrial	J
d003.s007.t004	sectors	sector	N
d003.s007.t005	,		X
d003.s007.t006	the		X
d003.s007.t007	metal	metal	N
d003.s007.t008	industry	industry	N
d003.s007.t009	and		X
d003.s007.t010	the		X
d003.s007.t011	banking	banking	N
d003.s007.t012	sector	sector	N
d003.s007.t013	were	be	V
d003.s007.t014	also	also	R
d003.s007.t015	included	include	V
d003.s007.t016	.		X
d003.s008.t001	Key	key	N
d003.s008.t002	speakers	speaker	N
d003.s008.t003	at		X
d003.s008.t004	the		X
d003.s008.t005	social	social	J
d003.s008.t006	exclusion	exclusion	N
d003.s008.t007	conference	conference	N
d003.s008.t008	were	be	V
d003.s008.t009	(		X
d003.s008.t010	left	left	N
d003.s008.t011	to		X
d003.s008.t012	right	right	N
d003.s008.t013	)		X
d003.s008.t014	Cristina	cristina	N
d003.s008.t015	Louro	louro	N
d003.s008.t016	,		X
d003.s008.t017	Employment	employment	N
d003.s008.t018	,		X
d003.s008.t019	Industrial	industrial	J
d003.s008.t020	Relations	relations	N
d003.s008.t021	and		X
d003.s008.t022	Social	social	J
d003.s008.t023	Affairs	affair	N
d003.s008.t024	Directorate	directorate	N
d003.s008.t025	,		X
d003.s008.t026	European	european	J
d003.s008.t027	Commission	commission	N
d003.s008.t028	Fernando	fernando	N
d003.s008.t029	Gomes	gomes	N
d003.s008.t030	,		X
d003.s008.t031	a		X
d003.s008.t032	high	high	J
d003.s008.t033	degree	degree	N
d003.s008.t034	of		X
d003.s008.t035	Committee	committee	N
d003.s008.t036	of		X
d003.s008.t037	the		X
d003.s008.t038	Regions	region	N
d003.s008.t039	Barbara	barbara	N
d003.s008.t040	Weiler	weiler	N
d003.s008.t041	,		X
d003.s008.t042	Member	member	N
d003.s008.t043	of		X
d003.s008.t044	the		X
d003.s008.t045	European	european	J
d003.s008.t046	Parliament	parliament	N
d003.s008.t047	José	josé	N
d003.s008.t048	Maria	Maria	N
d003.s008.t049	Gil-Robles	gil-robles	N
d003.s008.t050	,		X
d003.s008.t051	Vice-President	vice-president	N
d003.s008.t052	,		X
d003.s008.t053	European	european	J
d003.s008.t054	Parliament	parliament	N
d003.s008.t055	and	and	N
d003.s008.t056	John	john	N
d003.s008.t057	Carroll	carroll	N
d003.s008.t058	,		X
d003.s008.t059	Economic	economic	J
d003.s008.t060	and		X
d003.s008.t061	Social	social	J
d003.s008.t062	Committee	committee	N
d003.s008.t063	.		X
d003.s009.t001	Case	case	N
d003.s009.t002	Studies	study	N
d003.s009.t003	Each		X
d003.s009.t004	national	national	J
d003.s009.t005	report	report	N
d003.s009.t006	contains	contain	V
d003.s009.t007	a		X
d003.s009.t008	portfolio	portfolio	N
d003.s009.t009	of		X
d003.s009.t010	between		X
d003.s009.t011	25		X
d003.s009.t012	and		X
d003.s009.t013	30		X
d003.s009.t014	initiatives	initiative	N
d003.s009.t015	which		X
d003.s009.t016	best	good	J
d003.s009.t017	present	present	V
d003.s009.t018	policies	policy	N
d003.s009.t019	and		X
d003.s009.t020	practices	practice	N
d003.s009.t021	to		X
d003.s009.t022	improve	improve	V
d003.s009.t023	the		X
d003.s009.t024	recruitment	recruitment	N
d003.s009.t025	,		X
d003.s009.t026	training	training	N
d003.s009.t027	and		X
d003.s009.t028	development	development	N
d003.s009.t029	of		X
d003.s009.t030	ageing	age	V
d003.s009.t031	workers	worker	N
d003.s009.t032	in		X
d003.s009.t033	both		X
d003.s009.t034	the		X
d003.s009.t035	work	work	N
