Token ID	Token	POS	Lemma	BN Synset
d001.s027.t012	effects	NOUN	effect	bn:00021961n
d001.s027.t013	of	ADP	of	
d001.s027.t014	alimta	NOUN	alimta	bn:00041942n
d001.s027.t015	were	AUX	be	
d001.s027.t016	compared	VERB	compare	bn:00085450v
d001.s027.t017	with	ADP	with	
d001.s027.t018	those	DET	those	
d001.s027.t019	of	ADP	of	
d001.s027.t020	docetaxel	PROPN	docetaxel	
d001.s027.t021	(	PUNCT	(	
d001.s027.t022	another	DET	another	
d001.s027.t023	anticancer	NOUN	anticancer	bn:00097220a
d001.s027.t024	medicine	NOUN	medicine	bn:00054128n
d001.s027.t025	)	PUNCT	)	
d001.s027.t026	in	ADP	in	
d001.s027.t027	one	NUM	one	
d001.s027.t028	study	NOUN	study	bn:00074790n
d001.s027.t029	involving	VERB	involve	bn:00082428v
d001.s027.t030	571	NUM	571	
d001.s027.t031	patients	NOUN	patient	bn:00061017n
d001.s027.t032	with	ADP	with	
d001.s027.t033	locally	ADV	locally	bn:00116147r
d001.s027.t034	advanced	ADJ	advanced	bn:00096528a
d001.s027.t035	or	CCONJ	or	
d001.s027.t036	metastatic	ADJ	metastatic	bn:00106664a
d001.s027.t037	disease	NOUN	disease	bn:00027546n
d001.s027.t038	who	PRON	who	
d001.s027.t039	had	AUX	have	
d001.s027.t040	received	VERB	receive	bn:00089246v
d001.s027.t041	chemotherapy	NOUN	chemotherapy	bn:00018141n
d001.s027.t042	in	ADP	in	
d001.s027.t043	the	DET	the	
d001.s027.t044	past	NOUN	past	bn:00060927n
d001.s027.t045	.	PUNCT	.	
d001.s028.t000	alimta	PROPN	alimta	
d001.s028.t001	was	AUX	be	
d001.s028.t002	also	ADV	also	bn:00114246r
d001.s028.t003	compared	VERB	compare	bn:00085450v
d001.s028.t004	with	ADP	with	
d001.s028.t005	gemcitabine	NOUN	gemcitabine	bn:00061938n
d001.s028.t006	(	PUNCT	(	
d001.s028.t007	another	DET	another	
d001.s028.t008	anticancer	NOUN	anticancer	bn:00097220a
d001.s028.t009	medicine	NOUN	medicine	bn:00054128n
d001.s028.t010	)	PUNCT	)	
d001.s028.t011	,	PUNCT	,	
d001.s028.t012	both	DET	both	
d001.s028.t013	in	ADP	in	
d001.s028.t014	combination	NOUN	combination	bn:00020872n
d001.s028.t015	with	ADP	with	
d001.s028.t016	cisplatin	NOUN	cisplatin	bn:00028512n
d001.s028.t017	,	PUNCT	,	
d001.s028.t018	in	ADP	in	
d001.s028.t019	a	DET	a	
d001.s028.t020	study	NOUN	study	bn:00074790n
d001.s028.t021	involving	VERB	involve	bn:00082428v
d001.s028.t022	1,725	NUM	1,725	
d001.s028.t023	patients	NOUN	patient	bn:00061017n
d001.s028.t024	who	PRON	who	
d001.s028.t025	had	AUX	have	
d001.s028.t026	not	PART	not	
d001.s028.t027	received	VERB	receive	bn:00089246v
d001.s028.t028	chemotherapy	NOUN	chemotherapy	bn:00018141n
d001.s028.t029	for	ADP	for	
d001.s028.t030	lung	NOUN	lung	bn:00052341n
d001.s028.t031	cancer	NOUN	cancer	bn:00015180n
d001.s028.t032	in	ADP	in	
d001.s028.t033	the	DET	the	
d001.s028.t034	past	NOUN	past	bn:00060928n
d001.s028.t035	.	PUNCT	.	
d001.s029.t000	in	ADP	in	
d001.s029.t001	all	DET	all	
d001.s029.t002	three	NUM	three	
d001.s029.t003	studies	NOUN	study	bn:00074790n
d001.s029.t004	,	PUNCT	,	
d001.s029.t005	the	DET	the	
d001.s029.t006	main	ADJ	main	bn:00099598a
d001.s029.t007	measure	NOUN	measure	bn:00023853n
d001.s029.t008	of	ADP	of	
d001.s029.t009	effectiveness	NOUN	effectiveness	bn:00029877n
d001.s029.t010	was	AUX	be	
d001.s029.t011	how	SCONJ	how	
d001.s029.t012	long	ADJ	long	bn:00106124a
d001.s029.t013	the	DET	the	
d001.s029.t014	patients	NOUN	patient	bn:00061017n
d001.s029.t015	survived	VERB	survive	bn:00087617v
d001.s029.t016	.	PUNCT	.	
d001.s030.t000	what	DET	what	
d001.s030.t001	benefit	NOUN	benefit	bn:00009905n
d001.s030.t002	has	AUX	have	
d001.s030.t003	alimta	ADV	alimta	bn:00114246r
d001.s030.t004	shown	VERB	show	bn:00093682v
d001.s030.t005	during	ADP	during	
d001.s030.t006	the	DET	the	
d001.s030.t007	studies	NOUN	study	bn:00074790n
d001.s030.t008	?	PUNCT	?	
d001.s031.t000	alimta	ADV	alimta	bn:00114364r
d001.s031.t001	increased	VERB	increase	bn:00089667v
d001.s031.t002	the	DET	the	
d001.s031.t003	survival	NOUN	survival	bn:00030811n
d001.s031.t004	time	NOUN	time	bn:00077267n
d001.s031.t005	of	ADP	of	
d001.s031.t006	patients	NOUN	patient	bn:00061017n
d001.s031.t007	with	ADP	with	
d001.s031.t008	malignant	ADJ	malignant	bn:00106363a
d001.s031.t009	pleural	ADJ	pleural	bn:00108692a
d001.s031.t010	mesothelioma	NOUN	mesothelioma	bn:00054512n
d001.s031.t011	.	PUNCT	.	
d001.s032.t000	patients	NOUN	patient	bn:00061017n
d001.s032.t001	receiving	VERB	receive	bn:00087863v
d001.s032.t002	alimta	NOUN	alimta	bn:00041942n
d001.s032.t003	and	CCONJ	and	
d001.s032.t004	cisplatin	NOUN	cisplatin	bn:00028512n
d001.s032.t005	survived	VERB	survive	bn:00087617v
d001.s032.t006	for	ADP	for	
d001.s032.t007	an	DET	an	
d001.s032.t008	average	NOUN	average	bn:00007449n
d001.s032.t009	of	ADP	of	
d001.s032.t010	12.1	NUM	12.1	
d001.s032.t011	months	NOUN	month	bn:00055794n
d001.s032.t012	,	PUNCT	,	
d001.s032.t013	compared	VERB	compare	bn:00085450v
d001.s032.t014	with	ADP	with	
d001.s032.t015	9.3	NUM	9.3	
d001.s032.t016	months	NOUN	month	bn:00055794n
d001.s032.t017	in	ADP	in	
d001.s032.t018	those	DET	those	
d001.s032.t019	receiving	VERB	receive	bn:00089246v
d001.s032.t020	cisplatin	NOUN	cisplatin	bn:00028512n
d001.s032.t021	alone	ADJ	alone	bn:00096871a
d001.s032.t022	.	PUNCT	.	
d001.s033.t000	in	ADP	in	
d001.s033.t001	the	DET	the	
d001.s033.t002	treatment	NOUN	treatment	bn:00047235n
d001.s033.t003	of	ADP	of	
d001.s033.t004	patients	NOUN	patient	bn:00061017n
d001.s033.t005	with	ADP	with	
d001.s033.t006	non	ADJ	non	bn:00116360r
d001.s033.t007	-	ADJ	-	bn:00103686a
d001.s033.t008	small	ADJ	small	bn:00106058a
d001.s033.t009	cell	NOUN	cell	bn:00017027n
d001.s033.t010	lung	NOUN	lung	bn:00052341n
d001.s033.t011	cancer	NOUN	cancer	bn:00015180n
d001.s033.t012	,	PUNCT	,	
d001.s033.t013	alimta	PROPN	alimta	
d001.s033.t014	was	AUX	be	
d001.s033.t015	as	ADV	as	bn:00114354r
d001.s033.t016	effective	ADJ	effective	bn:00102040a
d001.s033.t017	as	ADP	as	
d001.s033.t018	the	DET	the	
d001.s033.t019	comparators	NOUN	comparator	bn:00017562n
d001.s033.t020	.	PUNCT	.	
d001.s034.t000	in	ADP	in	
d001.s034.t001	patients	NOUN	patient	bn:00061017n
d001.s034.t002	who	PRON	who	
d001.s034.t003	had	AUX	have	
d001.s034.t004	received	VERB	receive	bn:00089246v
d001.s034.t005	chemotherapy	NOUN	chemotherapy	bn:00018141n
d001.s034.t006	in	ADP	in	
d001.s034.t007	the	DET	the	
d001.s034.t008	past	NOUN	past	bn:00060927n
d001.s034.t009	,	PUNCT	,	
d001.s034.t010	the	DET	the	
d001.s034.t011	average	ADJ	average	bn:00097854a
d001.s034.t012	survival	NOUN	survival	bn:00030811n
d001.s034.t013	time	NOUN	time	bn:00077267n
d001.s034.t014	was	AUX	be	
d001.s034.t015	8.3	NUM	8.3	
d001.s034.t016	months	NOUN	month	bn:00055794n
d001.s034.t017	with	ADP	with	
d001.s034.t018	alimta	NOUN	alimta	bn:00041942n
d001.s034.t019	,	PUNCT	,	
d001.s034.t020	compared	VERB	compare	bn:00085450v
d001.s034.t021	with	ADP	with	
d001.s034.t022	7.9	NUM	7.9	
d001.s034.t023	months	NOUN	month	bn:00055794n
d001.s034.t024	with	ADP	with	
d001.s034.t025	docetaxel	NOUN	docetaxel	bn:00061430n
d001.s034.t026	.	PUNCT	.	
d001.s035.t000	in	ADP	in	
d001.s035.t001	patients	NOUN	patient	bn:00061017n
d001.s035.t002	who	PRON	who	
d001.s035.t003	had	AUX	have	
d001.s035.t004	not	PART	not	
d001.s035.t005	received	VERB	receive	bn:00089246v
d001.s035.t006	chemotherapy	NOUN	chemotherapy	bn:00018141n
d001.s035.t007	in	ADP	in	
d001.s035.t008	the	DET	the	
d001.s035.t009	past	NOUN	past	bn:00060927n
d001.s035.t010	,	PUNCT	,	
d001.s035.t011	the	DET	the	
d001.s035.t012	average	ADJ	average	bn:00097854a
d001.s035.t013	survival	NOUN	survival	bn:00030811n
d001.s035.t014	time	NOUN	time	bn:00077267n
d001.s035.t015	was	AUX	be	
d001.s035.t016	10.3	NUM	10.3	
d001.s035.t017	months	NOUN	month	bn:00055794n
d001.s035.t018	in	ADP	in	
d001.s035.t019	both	DET	both	
d001.s035.t020	groups	NOUN	group	bn:00041942n
d001.s035.t021	.	PUNCT	.	
d001.s036.t000	however	ADV	however	bn:00114216r
d001.s036.t001	,	PUNCT	,	
d001.s036.t002	in	ADP	in	
d001.s036.t003	both	DET	both	
d001.s036.t004	studies	NOUN	study	bn:00074790n
d001.s036.t005	,	PUNCT	,	
d001.s036.t006	patients	NOUN	patient	bn:00061017n
d001.s036.t007	whose	DET	whose	
d001.s036.t008	cancer	NOUN	cancer	bn:00015180n
d001.s036.t009	was	AUX	be	
d001.s036.t010	not	PART	not	
d001.s036.t011	affecting	VERB	affect	bn:00082427v
d001.s036.t012	squamous	ADJ	squamous	bn:00107004a
d001.s036.t013	cells	NOUN	cell	bn:00017027n
d001.s036.t014	had	AUX	have	
d001.s036.t015	longer	ADJ	long	bn:00106124a
d001.s036.t016	survival	NOUN	survival	bn:00030811n
d001.s036.t017	times	NOUN	time	bn:00077267n
d001.s036.t018	if	SCONJ	if	
d001.s036.t019	they	PRON	they	
d001.s036.t020	received	VERB	receive	bn:00089246v
d001.s036.t021	alimta	ADV	alimta	bn:00117212r
d001.s036.t022	than	ADP	than	
d001.s036.t023	if	SCONJ	if	
d001.s036.t024	they	PRON	they	
d001.s036.t025	received	VERB	receive	bn:00089246v
d001.s036.t026	the	DET	the	
d001.s036.t027	comparator	NOUN	comparator	bn:00046770n
d001.s036.t028	.	PUNCT	.	
d001.s037.t000	in	ADP	in	
d001.s037.t001	contrast	NOUN	contrast	bn:00022261n
d001.s037.t002	,	PUNCT	,	
d001.s037.t003	patients	NOUN	patient	bn:00061017n
d001.s037.t004	whose	DET	whose	
d001.s037.t005	cancer	NOUN	cancer	bn:00015180n
d001.s037.t006	was	AUX	be	
d001.s037.t007	affecting	VERB	affect	bn:00082427v
d001.s037.t008	squamous	ADJ	squamous	bn:00107004a
d001.s037.t009	cells	NOUN	cell	bn:00017027n
d001.s037.t010	had	AUX	have	
d001.s037.t011	shorter	ADJ	short	bn:00110561a
d001.s037.t012	survival	NOUN	survival	bn:00030811n
d001.s037.t013	times	NOUN	time	bn:00077267n
d001.s037.t014	if	SCONJ	if	
d001.s037.t015	they	PRON	they	
d001.s037.t016	received	VERB	receive	bn:00087863v
d001.s037.t017	alimta	ADV	alimta	bn:00116467r
d001.s037.t018	.	PUNCT	.	
d002.s001.t000	kalgebra	PROPN	kalgebra	
d002.s001.t001	is	AUX	be	
d002.s001.t002	a	DET	a	
d002.s001.t003	mathematical	ADJ	mathematical	bn:00106488a
d002.s001.t004	calculator	NOUN	calculator	bn:00014687n
d002.s001.t005	based	VERB	base	bn:00083141v
d002.s001.t006	on	ADP	on	
d002.s001.t007	content	NOUN	content	bn:00022154n
d002.s001.t008	markup	PROPN	markup	
d002.s001.t009	mathml	PROPN	mathml	
d002.s001.t010	language	NOUN	language	bn:00049910n
d002.s001.t011	.	PUNCT	.	
d002.s002.t000	nowadays	ADV	nowadays	bn:00116382r
d002.s002.t001	it	PRON	it	
d002.s002.t002	is	AUX	be	
d002.s002.t003	capable	ADJ	capable	bn:00099215a
d002.s002.t004	to	PART	to	
d002.s002.t005	make	VERB	make	bn:00087106v
d002.s002.t006	simple	ADJ	simple	bn:00110649a
d002.s002.t007	mathml	ADJ	mathml	bn:00106488a
d002.s002.t008	operations	NOUN	operation	bn:00053826n
d002.s002.t009	(	PUNCT	(	
d002.s002.t010	arithmetic	ADJ	arithmetic	bn:00097495a
d002.s002.t011	and	CCONJ	and	
d002.s002.t012	logical	ADJ	logical	bn:00105862a
d002.s002.t013	)	PUNCT	)	
d002.s002.t014	and	CCONJ	and	
d002.s002.t015	to	PART	to	
d002.s002.t016	representate	VERB	representate	bn:00090887v
d002.s002.t017	2d	NUM	2d	
d002.s002.t018	and	CCONJ	and	
d002.s002.t019	3d	PROPN	3d	
d002.s002.t020	graphs	NOUN	graph	bn:00041412n
d002.s002.t021	.	PUNCT	.	
d002.s003.t000	it	PRON	it	
d002.s003.t001	is	AUX	be	
d002.s003.t002	actually	ADV	actually	bn:00114117r
d002.s003.t003	not	PART	not	
d002.s003.t004	necessary	ADJ	necessary	bn:00107182a
d002.s003.t005	to	PART	to	
d002.s003.t006	know	VERB	know	bn:00090144v
d002.s003.t007	mathml	PROPN	mathml	
d002.s003.t008	to	PART	to	
d002.s003.t009	use	VERB	use	bn:00082705v
d002.s003.t010	kalgebra	NOUN	kalgebra	bn:00002676n
d002.s003.t011	.	PUNCT	.	
d002.s004.t000	kalgebra	PROPN	kalgebra	
d002.s004.t001	is	AUX	be	
d002.s004.t002	a	DET	a	
d002.s004.t003	mathml	PROPN	mathml	
d002.s004.t004	based	VERB	base	bn:00083141v
d002.s004.t005	graph	NOUN	graph	bn:00041412n
d002.s004.t006	calculator	NOUN	calculator	bn:00014687n
d002.s004.t007	.	PUNCT	.	
d002.s005.t000	although	SCONJ	although	
d002.s005.t001	it	PRON	it	
d002.s005.t002	was	AUX	be	
d002.s005.t003	initially	ADV	initially	bn:00114055r
d002.s005.t004	mathml	ADJ	mathml	bn:00103547a
d002.s005.t005	oriented	VERB	orient	bn:00091199v
d002.s005.t006	it	PRON	it	
d002.s005.t007	can	AUX	can	
d002.s005.t008	now	ADV	now	bn:00116382r
d002.s005.t009	be	AUX	be	
d002.s005.t010	used	VERB	use	bn:00082705v
d002.s005.t011	by	ADP	by	
d002.s005.t012	everyone	PRON	everyone	
d002.s005.t013	with	ADP	with	
d002.s005.t014	little	ADJ	little	bn:00106059a
d002.s005.t015	mathematical	ADJ	mathematical	bn:00106488a
d002.s005.t016	knowledge	NOUN	knowledge	bn:00020452n
d002.s005.t017	.	PUNCT	.	
d002.s006.t000	here	ADV	here	bn:00115639r
d002.s006.t001	s	VERB	s	bn:00094678v
d002.s006.t002	a	DET	a	
d002.s006.t003	screenshot	NOUN	screenshot	bn:00069815n
d002.s006.t004	of	ADP	of	
d002.s006.t005	kalgebra	ADJ	kalgebra	bn:00096764a
d002.s006.t006	main	ADJ	main	bn:00099598a
d002.s006.t007	window	NOUN	window	bn:00081285n
d002.s007.t000	kalgebra	VERB	kalgebra	bn:00082508v
d002.s007.t001	main	ADJ	main	bn:00099598a
d002.s007.t002	window	NOUN	window	bn:00081287n
d002.s008.t000	kalgebra	NOUN	kalgebra	bn:00002676n
d002.s008.t001	main	ADJ	main	bn:00099598a
d002.s008.t002	window	NOUN	window	bn:00081285n
d002.s008.t003	consists	VERB	consist	bn:00085498v
d002.s008.t004	in	ADP	in	
d002.s008.t005	a	DET	a	
d002.s008.t006	console	NOUN	console	bn:00022001n
d002.s008.t007	tab	NOUN	tab	bn:00075802n
d002.s008.t008	,	PUNCT	,	
d002.s008.t009	a	DET	a	
d002.s008.t010	2d	NUM	2d	
d002.s008.t011	graph	NOUN	graph	bn:00041412n
d002.s008.t012	tab	NOUN	tab	bn:00075802n
d002.s008.t013	,	PUNCT	,	
d002.s008.t014	a	DET	a	
d002.s008.t015	3d	NUM	3d	
d002.s008.t016	graph	NOUN	graph	bn:00041412n
d002.s008.t017	tab	NOUN	tab	bn:00075802n
d002.s008.t018	and	CCONJ	and	
d002.s008.t019	a	DET	a	
d002.s008.t020	dictionary	ADJ	dictionary	bn:00026967n
d002.s008.t021	tab	NOUN	tab	bn:00075802n
d002.s008.t022	.	PUNCT	.	
d002.s009.t000	below	ADP	below	
d002.s009.t001	these	DET	these	
d002.s009.t002	tabs	NOUN	tab	bn:00075802n
d002.s009.t003	you	PRON	you	
d002.s009.t004	will	AUX	will	
d002.s009.t005	find	VERB	find	bn:00084231v
d002.s009.t006	an	DET	an	
d002.s009.t007	input	NOUN	input	bn:00046848n
d002.s009.t008	field	NOUN	field	bn:00034269n
d002.s009.t009	to	PART	to	
d002.s009.t010	type	VERB	type	bn:00095295v
d002.s009.t011	your	PRON	your	
d002.s009.t012	functions	NOUN	function	bn:00036821n
d002.s009.t013	or	CCONJ	or	
d002.s009.t014	do	AUX	do	
d002.s009.t015	your	PRON	your	
d002.s009.t016	calculations	NOUN	calculation	bn:00014688n
d002.s009.t017	.	PUNCT	.	
d002.s010.t000	if	SCONJ	if	
d002.s010.t001	we	PRON	we	
d002.s010.t002	want	VERB	want	bn:00086682v
d002.s010.t003	to	PART	to	
d002.s010.t004	understand	VERB	understand	bn:00095375v
d002.s010.t005	how	SCONJ	how	
d002.s010.t006	it	PRON	it	
d002.s010.t007	works	VERB	work	bn:00088629v
d002.s010.t008	,	PUNCT	,	
d002.s010.t009	the	DET	the	
d002.s010.t010	best	ADJ	good	bn:00103678a
d002.s010.t011	thing	NOUN	thing	bn:00076919n
d002.s010.t012	we	PRON	we	
d002.s010.t013	can	AUX	can	
d002.s010.t014	do	AUX	do	
d002.s010.t015	is	AUX	be	
d002.s010.t016	to	PART	to	
d002.s010.t017	realize	VERB	realize	bn:00082472v
d002.s010.t018	that	SCONJ	that	
d002.s010.t019	our	PRON	our	
d002.s010.t020	input	NOUN	input	bn:00046848n
d002.s010.t021	is	AUX	be	
d002.s010.t022	being	AUX	be	
d002.s010.t023	converted	VERB	convert	bn:00084785v
d002.s010.t024	into	ADP	into	
d002.s010.t025	mathml	PROPN	mathml	
d002.s010.t026	although	SCONJ	although	
d002.s010.t027	it	PRON	it	
d002.s010.t028	is	AUX	be	
d002.s010.t029	not	PART	not	
d002.s010.t030	necessary	ADJ	necessary	bn:00107182a
d002.s010.t031	to	PART	to	
d002.s010.t032	know	VERB	know	bn:00090141v
d002.s010.t033	mathml	PROPN	mathml	
d002.s010.t034	.	PUNCT	.	
d002.s011.t000	i	PRON	I	
d002.s011.t001	have	AUX	have	
d002.s011.t002	based	VERB	base	bn:00083141v
d002.s011.t003	the	DET	the	
d002.s011.t004	syntax	NOUN	syntax	bn:00062118n
d002.s011.t005	basically	ADV	basically	bn:00114508r
d002.s011.t006	on	ADP	on	
d002.s011.t007	common	ADJ	common	bn:00099929a
d002.s011.t008	sense	NOUN	sense	bn:00021164n
d002.s011.t009	,	PUNCT	,	
d002.s011.t010	it	PRON	it	
d002.s011.t011	should	AUX	should	
d002.s011.t012	not	PART	not	
d002.s011.t013	be	AUX	be	
d002.s011.t014	hard	ADJ	hard	bn:00101358a
d002.s011.t015	for	ADP	for	
d002.s011.t016	anyone	PRON	anyone	
d002.s011.t017	.	PUNCT	.	
d002.s012.t000	i	PRON	I	
d002.s012.t001	ve	VERB	ve	bn:00083181v
d002.s012.t002	looked	VERB	look	bn:00090448v
d002.s012.t003	closely	ADV	closely	bn:00114750r
d002.s012.t004	to	ADP	to	
d002.s012.t005	maxima	PROPN	maxima	
d002.s012.t006	and	CCONJ	and	
d002.s012.t007	maple	PROPN	maple	
d002.s012.t008	s	PART	s	
d002.s012.t009	syntax	NOUN	syntax	bn:00062118n
d002.s012.t010	so	SCONJ	so	
d002.s012.t011	they	PRON	they	
d002.s012.t012	look	VERB	look	bn:00090448v
d002.s012.t013	very	ADV	very	bn:00116789r
d002.s012.t014	similar	ADJ	similar	bn:00110647a
d002.s012.t015	.	PUNCT	.	
d002.s013.t000	+	X	+	
d002.s013.t001	-	PUNCT	-	
d002.s013.t002	*	PUNCT	*	
d002.s013.t003	/	SYM	/	
d002.s013.t004	:	PUNCT	:	
d002.s013.t005	addition	NOUN	addition	bn:00001296n
d002.s013.t006	,	PUNCT	,	
d002.s013.t007	subtraction	NOUN	subtraction	bn:00055233n
d002.s013.t008	,	PUNCT	,	
d002.s013.t009	multiplication	NOUN	multiplication	bn:00056300n
d002.s013.t010	and	CCONJ	and	
d002.s013.t011	division	NOUN	division	bn:00027919n
d002.s013.t012	.	PUNCT	.	
d002.s014.t000	^	X	^	
d002.s014.t001	,	PUNCT	,	
d002.s014.t002	*	PUNCT	*	
d002.s014.t003	*	NOUN	*	bn:00000005n
d002.s014.t004	:	PUNCT	:	
d002.s014.t005	power	NOUN	power	bn:00063941n
d002.s014.t006	,	PUNCT	,	
d002.s014.t007	you	PRON	you	
d002.s014.t008	can	AUX	can	
d002.s014.t009	use	VERB	use	bn:00082705v
d002.s014.t010	them	PRON	they	
d002.s014.t011	both	DET	both	
d002.s014.t012	.	PUNCT	.	
d002.s015.t000	also	ADV	also	bn:00114246r
d002.s015.t001	it	PRON	it	
d002.s015.t002	is	AUX	be	
d002.s015.t003	possible	ADJ	possible	bn:00108829a
d002.s015.t004	to	PART	to	
d002.s015.t005	use	VERB	use	bn:00082705v
d002.s015.t006	the	DET	the	
d002.s015.t007	unicode	NOUN	unicode	bn:00047160n
d002.s015.t008	²	NUM	²	
d002.s015.t009	characters	NOUN	character	bn:00017752n
d002.s015.t010	.	PUNCT	.	
d002.s016.t000	powers	NOUN	power	bn:00032355n
d002.s016.t001	are	AUX	be	
d002.s016.t002	one	NUM	one	
d002.s016.t003	way	NOUN	way	bn:00001965n
d002.s016.t004	to	PART	to	
d002.s016.t005	make	VERB	make	bn:00086008v
d002.s016.t006	roots	NOUN	root	bn:00068246n
d002.s016.t007	too	ADV	too	bn:00114246r
d002.s016.t008	.	PUNCT	.	
d002.s017.t000	-gt	X	-gt	
d002.s017.t001	:	PUNCT	:	
d002.s017.t002	it	PRON	it	
d002.s017.t003	s	VERB	s	bn:00074588n
d002.s017.t004	the	DET	the	
d002.s017.t005	way	NOUN	way	bn:00033729n
d002.s017.t006	to	PART	to	
d002.s017.t007	specify	VERB	specify	bn:00086468v
d002.s017.t008	the	DET	the	
d002.s017.t009	bounded	VERB	bound	bn:00083798v
d002.s017.t010	variable	NOUN	variable	bn:00079581n
d002.s017.t011	in	ADP	in	
d002.s017.t012	a	DET	a	
d002.s017.t013	function	NOUN	function	bn:00036821n
d002.s017.t014	.	PUNCT	.	
d002.s018.t000	(	PUNCT	(	
d002.s018.t001	)	PUNCT	)	
d002.s018.t002	:	PUNCT	:	
d002.s018.t003	it	PRON	it	
d002.s018.t004	is	AUX	be	
d002.s018.t005	used	VERB	use	bn:00082705v
d002.s018.t006	to	PART	to	
d002.s018.t007	specify	VERB	specify	bn:00086468v
d002.s018.t008	a	DET	a	
d002.s018.t009	higher	ADJ	high	bn:00104162a
d002.s018.t010	priority	NOUN	priority	bn:00064072n
d002.s018.t011	.	PUNCT	.	
d002.s019.t000	abc(params	NOUN	abc(param	bn:00025967n
d002.s019.t001	)	PUNCT	)	
d002.s019.t002	:	PUNCT	:	
d002.s019.t003	when	SCONJ	when	
d002.s019.t004	the	DET	the	
d002.s019.t005	parser	NOUN	parser	bn:00060753n
d002.s019.t006	finds	VERB	find	bn:00082811v
d002.s019.t007	a	DET	a	
d002.s019.t008	function	NOUN	function	bn:00036821n
d002.s019.t009	,	PUNCT	,	
d002.s019.t010	it	PRON	it	
d002.s019.t011	checks	VERB	check	bn:00084848v
d002.s019.t012	if	SCONJ	if	
d002.s019.t013	abc	PROPN	abc	
d002.s019.t014	is	AUX	be	
d002.s019.t015	an	DET	an	
d002.s019.t016	operator	NOUN	operator	bn:00059141n
d002.s019.t017	.	PUNCT	.	
d002.s020.t000	if	SCONJ	if	
d002.s020.t001	it	PRON	it	
d002.s020.t002	is	AUX	be	
d002.s020.t003	,	PUNCT	,	
d002.s020.t004	it	PRON	it	
d002.s020.t005	will	AUX	will	
d002.s020.t006	be	AUX	be	
d002.s020.t007	treated	VERB	treat	bn:00087116v
d002.s020.t008	as	ADP	as	
d002.s020.t009	an	DET	an	
d002.s020.t010	operator	NOUN	operator	bn:00059141n
d002.s020.t011	,	PUNCT	,	
d002.s020.t012	if	SCONJ	if	
d002.s020.t013	it	PRON	it	
d002.s020.t014	is	AUX	be	
d002.s020.t015	not	PART	not	
d002.s020.t016	,	PUNCT	,	
d002.s020.t017	it	PRON	it	
d002.s020.t018	will	AUX	will	
d002.s020.t019	be	AUX	be	
d002.s020.t020	treated	VERB	treat	bn:00087116v
d002.s020.t021	as	ADP	as	
d002.s020.t022	a	DET	a	
d002.s020.t023	user	NOUN	user	bn:00079373n
d002.s020.t024	function	NOUN	function	bn:00036821n
d002.s020.t025	.	PUNCT	.	
d002.s021.t000	:	PUNCT	:	
d002.s021.t001	#	SYM	#	
d002.s021.t002	error	NOUN	error	bn:00031486n
d002.s021.t003	!	PUNCT	!	
d002.s021.t004	:	PUNCT	:	
d002.s021.t005	it	PRON	it	
d002.s021.t006	is	AUX	be	
d002.s021.t007	used	VERB	use	bn:00082705v
d002.s021.t008	to	PART	to	
d002.s021.t009	define	VERB	define	bn:00086466v
d002.s021.t010	a	DET	a	
d002.s021.t011	variable	ADJ	variable	bn:00113501a
d002.s021.t012	value	NOUN	value	bn:00079508n
d002.s021.t013	.	PUNCT	.	
d002.s022.t000	?	PUNCT	?	
d002.s022.t001	:	PUNCT	:	
d002.s022.t002	piecewise	NOUN	piecewise	bn:00033359n
d002.s022.t003	condition	NOUN	condition	bn:00021644n
d002.s022.t004	definition	NOUN	definition	bn:00025928n
d002.s022.t005	.	PUNCT	.	
d002.s023.t000	piecewise	NOUN	piecewise	bn:00031281n
d002.s023.t001	is	AUX	be	
d002.s023.t002	the	DET	the	
d002.s023.t003	way	NOUN	way	bn:00033729n
d002.s023.t004	we	PRON	we	
d002.s023.t005	can	AUX	can	
d002.s023.t006	define	VERB	define	bn:00086466v
d002.s023.t007	conditional	ADJ	conditional	bn:00100214a
d002.s023.t008	operations	NOUN	operation	bn:00053826n
d002.s023.t009	in	ADP	in	
d002.s023.t010	kalgebra	NOUN	kalgebra	bn:00002676n
d002.s023.t011	.	PUNCT	.	
d002.s024.t000	if	SCONJ	if	
d002.s024.t001	we	PRON	we	
d002.s024.t002	introduce	VERB	introduce	bn:00082273v
d002.s024.t003	the	DET	the	
d002.s024.t004	condition	NOUN	condition	bn:00021645n
d002.s024.t005	before	ADP	before	
d002.s024.t006	the	DET	the	
d002.s024.t007	?	PUNCT	?	
d002.s024.t008	it	PRON	it	
d002.s024.t009	will	AUX	will	
d002.s024.t010	use	VERB	use	bn:00082705v
d002.s024.t011	this	DET	this	
d002.s024.t012	condition	NOUN	condition	bn:00021645n
d002.s024.t013	only	ADV	only	bn:00114234r
d002.s024.t014	if	SCONJ	if	
d002.s024.t015	it	PRON	it	
d002.s024.t016	is	AUX	be	
d002.s024.t017	true	ADJ	true	bn:00112146a
d002.s024.t018	,	PUNCT	,	
d002.s024.t019	if	SCONJ	if	
d002.s024.t020	it	PRON	it	
d002.s024.t021	finds	VERB	find	bn:00084231v
d002.s024.t022	a	DET	a	
d002.s024.t023	?	PUNCT	?	
d002.s024.t024	without	ADP	without	
d002.s024.t025	any	DET	any	
d002.s024.t026	condition	NOUN	condition	bn:00021645n
d002.s024.t027	,	PUNCT	,	
