Token ID	Token	Lemma	POS
es001.s035.t018	meses	mes	N
es001.s035.t019	con		X
es001.s035.t020	Alimta	alimta	N
es001.s035.t021	frente a		X
es001.s035.t022	7,9		X
es001.s035.t023	meses	mes	N
es001.s035.t024	con		X
es001.s035.t025	docetaxel	docetaxel	N
es001.s035.t026	.		X
es001.s036.t001	En		X
es001.s036.t002	pacientes	paciente	N
es001.s036.t003	que		X
es001.s036.t004	no	no	N
es001.s036.t005	habían	haber	V
es001.s036.t006	recibido	recibir	V
es001.s036.t007	previamente	previamente	R
es001.s036.t008	quimioterapia	quimioterapia	N
es001.s036.t009	,		X
es001.s036.t010	el		X
es001.s036.t011	tiempo	tiempo	N
es001.s036.t012	medio	medio	J
es001.s036.t013	de		X
es001.s036.t014	supervivencia	supervivencia	N
es001.s036.t015	fue	ser	V
es001.s036.t016	de		X
es001.s036.t017	10,3		X
es001.s036.t018	meses	mes	N
es001.s036.t019	en		X
es001.s036.t020	ambos		X
es001.s036.t021	grupos	grupo	N
es001.s036.t022	.		X
es001.s037.t001	No obstante	no~obstante	R
es001.s037.t002	,		X
es001.s037.t003	los		X
es001.s037.t004	pacientes	paciente	N
es001.s037.t005	de		X
es001.s037.t006	ambos		X
es001.s037.t007	estudios	estudio	N
es001.s037.t008	cuyo		X
es001.s037.t009	cáncer	cáncer	N
es001.s037.t010	no	no	N
es001.s037.t011	afectaba	afectar	V
es001.s037.t012	a		X
es001.s037.t013	las		X
es001.s037.t014	células	célula	N
es001.s037.t015	escamosas	escamosas	J
es001.s037.t016	presentaban	presentar	V
es001.s037.t017	un		X
es001.s037.t018	mayor	grande	J
es001.s037.t019	tiempo	tiempo	N
es001.s037.t020	de		X
es001.s037.t021	supervivencia	supervivencia	N
es001.s037.t022	cuando		X
es001.s037.t023	recibían	recibir	V
es001.s037.t024	Alimta	alimta	N
es001.s037.t025	que		X
es001.s037.t026	cuando		X
es001.s037.t027	recibían	recibir	V
es001.s037.t028	el		X
es001.s037.t029	medicamento	medicamento	N
es001.s037.t030	de		X
es001.s037.t031	comparación	comparación	N
es001.s037.t032	.		X
es002.s001.t001	kalgebra	kalgebra	N
es002.s001.t002	es	ser	V
es002.s001.t003	una		X
es002.s001.t004	calculadora	calculadora	N
es002.s001.t005	matemática	matemático	J
es002.s001.t006	basada	basar	V
es002.s001.t007	en		X
es002.s001.t008	el		X
es002.s001.t009	lenguaje	lenguaje	N
es002.s001.t010	de		X
es002.s001.t011	marcado	marcado	N
es002.s001.t012	MathML	mathml	N
es002.s001.t013	.		X
es002.s002.t001	Hoy	hoy	R
es002.s002.t002	en		X
es002.s002.t003	día	día	N
es002.s002.t004	es	ser	V
es002.s002.t005	capaz	capaz	J
es002.s002.t006	de		X
es002.s002.t007	realizar	realizar	V
es002.s002.t008	operaciones	operación	N
es002.s002.t009	simples	simple	J
es002.s002.t010	(		X
es002.s002.t011	aritméticas	aritmético	J
es002.s002.t012	y		X
es002.s002.t013	lógicas	lógico	J
es002.s002.t014	)		X
es002.s002.t015	usando	usar	V
es002.s002.t016	MathML	mathml	N
es002.s002.t017	y		X
es002.s002.t018	de		X
es002.s002.t019	representarlas	representar	V
es002.s002.t020	en		X
es002.s002.t021	gráficas	gráfica	N
es002.s002.t022	de		X
es002.s002.t023	dos		X
es002.s002.t024	y		X
es002.s002.t025	tres		X
es002.s002.t026	dimensiones	dimensión	N
es002.s002.t027	.		X
es002.s003.t001	No	no	N
es002.s003.t002	es	ser	V
es002.s003.t003	necesario	necesario	J
es002.s003.t004	conocer	conocer	V
es002.s003.t005	MathML	mathml	N
es002.s003.t006	para		X
es002.s003.t007	usar	usar	V
es002.s003.t008	kalgebra	kalgebra	N
es002.s003.t009	.		X
es002.s004.t001	kalgebra	kalgebra	N
es002.s004.t002	es	ser	V
es002.s004.t003	una		X
es002.s004.t004	calculadora	calculadora	N
es002.s004.t005	gráfica	gráfico	J
es002.s004.t006	basada	basar	V
es002.s004.t007	en		X
es002.s004.t008	MathML	mathml	N
es002.s004.t009	.		X
es002.s005.t001	Aunque		X
es002.s005.t002	en		X
es002.s005.t003	un		X
es002.s005.t004	principio	principio	N
es002.s005.t005	estuvo	estar	V
es002.s005.t006	orientado	orientar	V
es002.s005.t007	a		X
es002.s005.t008	MathML	mathml	N
es002.s005.t009	,		X
es002.s005.t010	actualmente	actualmente	R
es002.s005.t011	puede	poder	V
es002.s005.t012	ser	ser	V
es002.s005.t013	usado	usar	V
es002.s005.t014	por		X
es002.s005.t015	cualquier		X
es002.s005.t016	persona	persona	N
es002.s005.t017	,		X
es002.s005.t018	aunque		X
es002.s005.t019	posea	poseer	V
es002.s005.t020	pocos		X
es002.s005.t021	conocimientos	conocimiento	N
es002.s005.t022	matemáticos	matemático	J
es002.s005.t023	.		X
es002.s006.t001	Aquí	aquí	R
es002.s006.t002	se		X
es002.s006.t003	muestra	mostrar	V
es002.s006.t004	una		X
es002.s006.t005	captura	captura	N
es002.s006.t006	de		X
es002.s006.t007	la		X
es002.s006.t008	ventana	ventana	N
es002.s006.t009	principal	principal	J
es002.s006.t010	de		X
es002.s006.t011	kalgebra	kalgebra	N
es002.s006.t012	.		X
es002.s007.t001	Ventana	ventana	N
es002.s007.t002	principal	principal	J
es002.s007.t003	de		X
es002.s007.t004	kalgebra	kalgebra	N
es002.s008.t001	La		X
es002.s008.t002	ventana	ventana	N
es002.s008.t003	principal	principal	J
es002.s008.t004	de		X
es002.s008.t005	kalgebra	kalgebra	N
es002.s008.t006	consta	constar	V
es002.s008.t007	de		X
es002.s008.t008	cuatro		X
es002.s008.t009	pestañas	pestaña	N
es002.s008.t010	:		X
es002.s008.t011	Consola	consola	N
es002.s008.t012	,		X
es002.s008.t013	Gráfica	gráfica	N
es002.s008.t014	2D	2d	N
es002.s008.t015	,		X
es002.s008.t016	Gráfica	gráfica	N
es002.s008.t017	3D	3d	N
es002.s008.t018	y		X
es002.s008.t019	Diccionario	diccionario	N
es002.s008.t020	.		X
es002.s009.t001	Bajo		X
es002.s009.t002	estas		X
es002.s009.t003	pestañas	pestaña	N
es002.s009.t004	encontrará	encontrar	V
es002.s009.t005	un		X
es002.s009.t006	campo	campo	N
es002.s009.t007	de		X
es002.s009.t008	entrada	entrada	N
es002.s009.t009	donde	donde	R
es002.s009.t010	podrá	poder	V
es002.s009.t011	introducir	introducir	V
es002.s009.t012	sus		X
es002.s009.t013	funciones	función	N
es002.s009.t014	o		X
es002.s009.t015	realizar	realizar	V
es002.s009.t016	sus		X
es002.s009.t017	cálculos	cálculo	N
es002.s009.t018	.		X
es002.s010.t001	Para		X
es002.s010.t002	entender	entender	V
es002.s010.t003	cómo	cómo	R
es002.s010.t004	funciona	funcionar	V
es002.s010.t005	,		X
es002.s010.t006	conviene	convenir	V
es002.s010.t007	comprender	comprender	V
es002.s010.t008	que		X
es002.s010.t009	lo		X
es002.s010.t010	que		X
es002.s010.t011	introducimos	introducir	V
es002.s010.t012	está	estar	V
es002.s010.t013	siendo	ser	V
es002.s010.t014	convertido	convertir	V
es002.s010.t015	a		X
es002.s010.t016	MathML	mathml	N
es002.s010.t017	,		X
es002.s010.t018	aunque		X
es002.s010.t019	no	no	N
es002.s010.t020	es	ser	V
es002.s010.t021	necesario	necesario	J
es002.s010.t022	conocer	conocer	V
es002.s010.t023	MathML	mathml	N
es002.s010.t024	.		X
es002.s011.t001	He	haber	V
es002.s011.t002	basado	basar	V
es002.s011.t003	la		X
es002.s011.t004	sintaxis	sintaxis	N
es002.s011.t005	en		X
es002.s011.t006	el		X
es002.s011.t007	sentido	sentido	N
es002.s011.t008	común	común	J
es002.s011.t009	,		X
es002.s011.t010	por		X
es002.s011.t011	lo		X
es002.s011.t012	que		X
es002.s011.t013	debería	deber	V
es002.s011.t014	ser	ser	V
es002.s011.t015	asequible	asequible	J
es002.s011.t016	para		X
es002.s011.t017	todos		X
es002.s011.t018	.		X
es002.s012.t001	He	haber	V
es002.s012.t002	tenido	tener	V
es002.s012.t003	también	también	R
es002.s012.t004	en		X
es002.s012.t005	cuenta	cuenta	N
es002.s012.t006	las		X
es002.s012.t007	sintaxis	sintaxis	N
es002.s012.t008	de		X
es002.s012.t009	Maxima	maxima	N
es002.s012.t010	y		X
es002.s012.t011	Maple	maple	N
es002.s012.t012	,		X
es002.s012.t013	por		X
es002.s012.t014	lo		X
es002.s012.t015	que		X
es002.s012.t016	es	ser	V
es002.s012.t017	muy	muy	R
es002.s012.t018	similar	similar	J
es002.s012.t019	a		X
es002.s012.t020	estas		X
es002.s012.t021	.		X
es002.s013.t001	+		X
es002.s013.t002	-		X
es002.s013.t003	*		X
es002.s013.t004	/		X
es002.s013.t005	:		X
es002.s013.t006	suma	suma	N
es002.s013.t007	,		X
es002.s013.t008	resta	resta	N
es002.s013.t009	,		X
es002.s013.t010	multiplicación	multiplicación	N
es002.s013.t011	y		X
es002.s013.t012	división	división	N
es002.s013.t013	.		X
es002.s014.t001	^		X
es002.s014.t002	,		X
es002.s014.t003	**	**	V
es002.s014.t004	:		X
es002.s014.t005	potencia	potencia	N
es002.s014.t006	,		X
es002.s014.t007	puede	poder	V
es002.s014.t008	usar	usar	V
es002.s014.t009	cualquiera		X
es002.s014.t010	de		X
es002.s014.t011	las		X
es002.s014.t012	dos		X
es002.s014.t013	formas	forma	N
es002.s014.t014	.		X
es002.s015.t001	Asimismo	asimismo	R
es002.s015.t002	,		X
es002.s015.t003	puede	poder	V
es002.s015.t004	usar	usar	V
es002.s015.t005	los		X
es002.s015.t006	caracteres	carácter	N
es002.s015.t007	unicode	unicode	N
es002.s015.t008	²		X
es002.s015.t009	.		X
es002.s016.t001	Las		X
es002.s016.t002	potencias	potencia	N
es002.s016.t003	son	ser	V
es002.s016.t004	también	también	R
es002.s016.t005	una		X
es002.s016.t006	forma	forma	N
es002.s016.t007	de		X
es002.s016.t008	expresar	expresar	V
es002.s016.t009	raíces	raíz	N
es002.s016.t010	.		X
es002.s017.t001	-gt		X
es002.s017.t002	:		X
es002.s017.t003	Permite	permitir	V
es002.s017.t004	especificar	especificar	V
es002.s017.t005	la		X
es002.s017.t006	variable	variable	N
es002.s017.t007	limitada	limitar	V
es002.s017.t008	en		X
es002.s017.t009	una		X
es002.s017.t010	función	función	N
es002.s017.t011	.		X
es002.s018.t001	(		X
es002.s018.t002	)		X
es002.s018.t003	:		X
es002.s018.t004	se		X
es002.s018.t005	usa	usar	V
es002.s018.t006	para		X
es002.s018.t007	especificar	especificar	V
es002.s018.t008	una		X
es002.s018.t009	prioridad	prioridad	N
es002.s018.t010	mayor	grande	J
es002.s018.t011	.		X
es002.s019.t001	abc(parámetros)		X
es002.s019.t002	:		X
es002.s019.t003	Cuando		X
es002.s019.t004	el		X
es002.s019.t005	analizador	analizador	N
es002.s019.t006	sintáctico	sintáctico	J
es002.s019.t007	encuentra	encontrar	V
es002.s019.t008	una		X
es002.s019.t009	función	función	N
es002.s019.t010	,		X
es002.s019.t011	comprueba	comprobar	V
es002.s019.t012	si		X
es002.s019.t013	«		X
es002.s019.t014	abc	abc	N
es002.s019.t015	»		X
es002.s019.t016	es	ser	V
es002.s019.t017	un		X
es002.s019.t018	operador	operador	N
es002.s019.t019	.		X
es002.s020.t001	Si		X
es002.s020.t002	lo		X
es002.s020.t003	es	ser	V
es002.s020.t004	,		X
es002.s020.t005	lo		X
es002.s020.t006	trata	tratar	V
es002.s020.t007	como		X
es002.s020.t008	un		X
es002.s020.t009	operador	operador	N
es002.s020.t010	si		X
es002.s020.t011	no	no	N
es002.s020.t012	lo		X
es002.s020.t013	es	ser	V
es002.s020.t014	,		X
es002.s020.t015	lo		X
es002.s020.t016	trata	tratar	V
es002.s020.t017	como		X
es002.s020.t018	una		X
es002.s020.t019	función	función	N
es002.s020.t020	de		X
es002.s020.t021	usuario	usuario	N
es002.s020.t022	.		X
es002.s021.t001	:		X
es002.s021.t002	=		X
es002.s021.t003	:		X
es002.s021.t004	Se		X
es002.s021.t005	usa	usar	V
es002.s021.t006	para		X
es002.s021.t007	definir	definir	V
es002.s021.t008	el		X
es002.s021.t009	valor	valor	N
es002.s021.t010	de		X
es002.s021.t011	una		X
es002.s021.t012	variable	variable	N
es002.s021.t013	.		X
es002.s022.t001	?		X
es002.s022.t002	:		X
es002.s022.t003	definición	definición	N
es002.s022.t004	de		X
es002.s022.t005	condiciones	condición	N
es002.s022.t006	en		X
es002.s022.t007	funciones	función	N
es002.s022.t008	definidas	definir	V
es002.s022.t009	a		X
es002.s022.t010	trozos	trozo	N
es002.s022.t011	(		X
es002.s022.t012	«		X
es002.s022.t013	piecewise	piecewise	N
es002.s022.t014	»		X
es002.s022.t015	)		X
es002.s022.t016	.		X
es002.s023.t001	Permite	permitir	V
es002.s023.t002	definir	definir	V
es002.s023.t003	operaciones	operación	N
es002.s023.t004	condicionales	condicional	J
es002.s023.t005	en		X
es002.s023.t006	kalgebra	kalgebra	N
es002.s023.t007	.		X
es002.s024.t001	Cuando		X
es002.s024.t002	introducimos	introducimos	V
es002.s024.t003	la		X
es002.s024.t004	condición	condición	N
es002.s024.t005	antes		X
es002.s024.t006	del		X
es002.s024.t007	símbolo	símbolo	N
es002.s024.t008	«		X
es002.s024.t009	?		X
es002.s024.t010	»		X
es002.s024.t011	,		X
es002.s024.t012	kalgebra	kalgebra	N
es002.s024.t013	utiliza	utilizar	V
es002.s024.t014	esta		X
es002.s024.t015	condición	condición	N
es002.s024.t016	solo	solo	R
es002.s024.t017	si		X
es002.s024.t018	es	ser	V
es002.s024.t019	verdadera	verdadero	J
es002.s024.t020	en cambio	en~cambio	R
es002.s024.t021	,		X
es002.s024.t022	si		X
es002.s024.t023	encuentra	encontrar	V
es002.s024.t024	un		X
es002.s024.t025	símbolo	símbolo	N
es002.s024.t026	«		X
es002.s024.t027	?		X
es002.s024.t028	»		X
es002.s024.t029	sin		X
es002.s024.t030	ninguna		X
es002.s024.t031	condición	condición	N
es002.s024.t032	,		X
es002.s024.t033	toma	tomar	V
es002.s024.t034	en		X
es002.s024.t035	cuenta	cuenta	N
es002.s024.t036	el		X
es002.s024.t037	último	último	J
es002.s024.t038	caso	caso	N
es002.s024.t039	.		X
es002.s025.t001	{		X
es002.s025.t002	}		X
es002.s025.t003	:		X
es002.s025.t004	Puede	poder	V
es002.s025.t005	usarse	usar	V
es002.s025.t006	para		X
es002.s025.t007	definir	definir	V
es002.s025.t008	un		X
es002.s025.t009	contenedor	contenedor	N
es002.s025.t010	.		X
es002.s026.t001	Es	ser	V
es002.s026.t002	muy	muy	R
es002.s026.t003	útil	útil	J
es002.s026.t004	a		X
es002.s026.t005	la		X
es002.s026.t006	hora	hora	N
es002.s026.t007	de		X
es002.s026.t008	trabajar	trabajar	V
es002.s026.t009	con		X
es002.s026.t010	funciones	función	N
es002.s026.t011	definidas	definir	V
es002.s026.t012	a		X
es002.s026.t013	trozos	trozo	N
es002.s026.t014	.		X
es002.s027.t001	Ahora	ahora	R
es002.s027.t002	puede	poder	V
es002.s027.t003	preguntarme	preguntar	V
es002.s027.t004	por qué	por~qué	R
es002.s027.t005	debería	deber	V
es002.s027.t006	el		X
es002.s027.t007	usuario	usuario	N
es002.s027.t008	preocuparse	preocupar	V
es002.s027.t009	por		X
es002.s027.t010	MathML	mathml	N
es002.s027.t011	.		X
es002.s028.t001	La		X
es002.s028.t002	respuesta	respuesta	N
es002.s028.t003	es	ser	V
es002.s028.t004	fácil	fácil	J
es002.s028.t005	.		X
es002.s028.t006	Con		X
es002.s028.t007	esto		X
es002.s028.t008	podremos	poder	V
es002.s028.t009	realizar	realizar	V
es002.s028.t010	operaciones	operación	N
es002.s028.t011	con		X
es002.s028.t012	funciones	función	N
es002.s028.t013	como		X
es002.s028.t014	cos()	cos	N
es002.s028.t015	,		X
es002.s028.t016	sin()	sin	N
es002.s028.t017	(		X
es002.s028.t018	o		X
es002.s028.t019	cualquier		X
es002.s028.t020	otra		X
es002.s028.t021	función	función	N
es002.s028.t022	trigonométrica	trigonométrica	J
es002.s028.t023	)		X
es002.s028.t024	,		X
es002.s028.t025	sum()	sum	N
es002.s028.t026	o		X
es002.s028.t027	product()	product	N
es002.s028.t028	.		X
es002.s029.t001	No	no	N
es002.s029.t002	importa	importar	V
es002.s029.t003	el		X
es002.s029.t004	tipo	tipo	N
es002.s029.t005	de		X
es002.s029.t006	función	función	N
es002.s029.t007	que		X
es002.s029.t008	sea	ser	V
es002.s029.t009	.		X
es002.s030.t001	Podremos	poder	V
es002.s030.t002	usar	usar	V
es002.s030.t003	plus()	plus	N
es002.s030.t004	,		X
es002.s030.t005	times()	times	N
es002.s030.t006	y		X
es002.s030.t007	cualquier		X
es002.s030.t008	cosa	cosa	N
es002.s030.t009	a la que		X
es002.s030.t010	le		X
es002.s030.t011	corresponda	corresponder	V
es002.s030.t012	un		X
es002.s030.t013	operador	operador	N
es002.s030.t014	.		X
es002.s031.t001	La		X
es002.s031.t002	consola	consola	N
es002.s031.t003	de		X
es002.s031.t004	kalgebra	kalgebra	N
es002.s031.t005	es	ser	V
es002.s031.t006	tan	tan	R
es002.s031.t007	útil	útil	J
es002.s031.t008	como		X
es002.s031.t009	una		X
es002.s031.t010	calculadora	calculadora	N
es002.s031.t011	.		X
es002.s032.t001	Aquí	aquí	R
es002.s032.t002	tiene	tener	V
es002.s032.t003	una		X
es002.s032.t004	lista	lista	N
es002.s032.t005	de		X
es002.s032.t006	las		X
es002.s032.t007	variables	variable	N
es002.s032.t008	declaradas	declarar	V
es002.s032.t009	.		X
es002.s033.t001	Si		X
es002.s033.t002	pulsa	pulsar	V
es002.s033.t003	dos		X
es002.s033.t004	veces	vez	N
es002.s033.t005	sobre		X
es002.s033.t006	una		X
es002.s033.t007	de		X
es002.s033.t008	ellas		X
es002.s033.t009	,		X
es002.s033.t010	le		X
es002.s033.t011	aparecerá	aparecer	V
es002.s033.t012	un		X
es002.s033.t013	diálogo	diálogo	N
es002.s033.t014	con		X
es002.s033.t015	el		X
es002.s033.t016	que		X
es002.s033.t017	podrá	poder	V
es002.s033.t018	cambiar	cambiar	V
es002.s033.t019	su		X
es002.s033.t020	valor	valor	N
es002.s033.t021	(		X
es002.s033.t022	es	ser	V
es002.s033.t023	una		X
es002.s033.t024	forma	forma	N
es002.s033.t025	de		X
es002.s033.t026	engañar	engañar	V
es002.s033.t027	al		X
es002.s033.t028	registro	registro	N
es002.s033.t029	)		X
es002.s033.t030	.		X
es002.s034.t001	Cada vez que		X
es002.s034.t002	introduzca	introducir	V
es002.s034.t003	una		X
es002.s034.t004	expresión	expresión	N
es002.s034.t005	,		X
es002.s034.t006	el		X
es002.s034.t007	valor	valor	N
es002.s034.t008	de		X
es002.s034.t009	la		X
es002.s034.t010	variable	variable	N
es002.s034.t011	«		X
es002.s034.t012	ans	ans	N
es002.s034.t013	»		X
es002.s034.t014	cambiará	cambiar	V
es002.s034.t015	para		X
es002.s034.t016	reproducir	reproducir	V
es002.s034.t017	el		X
es002.s034.t018	último	último	J
es002.s034.t019	resultado	resultado	N
es002.s034.t020	.		X
es002.s035.t001	Ctrl	ctrl	N
es002.s035.t002	N	n	N
es002.s035.t003	Nuevo	nuevo	N
es002.s036.t001	Refresca	refrescar	V
es002.s036.t002	el		X
es002.s036.t003	registro	registro	N
es002.s036.t004	.		X
es002.s037.t001	Ctrl	ctrl	N
es002.s037.t002	L	l	N
es002.s037.t003	Cargar	cargar	V
es002.s037.t004	un		X
es002.s037.t005	guión	guión	N
es002.s038.t001	Ejecuta	ejecutar	V
es002.s038.t002	las		X
es002.s038.t003	instrucciones	instrucción	N
es002.s038.t004	en		X
es002.s038.t005	una		X
es002.s038.t006	archivo	archivo	N
es002.s038.t007	de		X
es002.s038.t008	forma	forma	N
es002.s038.t009	secuencial	secuencial	J
es002.s038.t010	.		X
es002.s039.t001	Es	ser	V
es002.s039.t002	útil	útil	J
es002.s039.t003	si		X
es002.s039.t004	lo		X
es002.s039.t005	que		X
es002.s039.t006	desea	desear	V
es002.s039.t007	es	ser	V
es002.s039.t008	definir	definir	V
es002.s039.t009	una		X
es002.s039.t010	biblioteca	biblioteca	N
es002.s039.t011	o		X
es002.s039.t012	reanudar	reanudar	V
es002.s039.t013	un		X
es002.s039.t014	trabajo	trabajo	N
es002.s039.t015	anterior	anterior	J
es002.s039.t016	.		X
es002.s040.t001	Ctrl	ctrl	N
es002.s040.t002	G	g	N
es002.s040.t003	Guardar	guardar	V
es002.s040.t004	el		X
es002.s040.t005	guión	guión	N
es002.s041.t001	Guarda	guardar	V
es002.s041.t002	las		X
es002.s041.t003	intrucciones	instrucción	N
es002.s041.t004	que		X
es002.s041.t005	ha	haber	V
es002.s041.t006	introducido	introducir	V
es002.s041.t007	desde		X
es002.s041.t008	que		X
es002.s041.t009	comenzó	comenzar	V
es002.s041.t010	la		X
es002.s041.t011	sesión	sesión	N
es002.s041.t012	,		X
es002.s041.t013	con		X
es002.s041.t014	lo		X
es002.s041.t015	que		X
es002.s041.t016	podrá	poder	V
es002.s041.t017	reutilizarlas	reutilizarlas	V
es002.s041.t018	.		X
es002.s042.t001	Genera	generar	V
es002.s042.t002	un		X
es002.s042.t003	archivo	archivo	N
es002.s042.t004	de		X
es002.s042.t005	texto	texto	N
es002.s042.t006	que		X
es002.s042.t007	podrá	poder	V
es002.s042.t008	corregir	corregir	V
es002.s042.t009	usando	usar	V
es002.s042.t010	cualquier		X
es002.s042.t011	editor	editor	N
es002.s042.t012	de		X
es002.s042.t013	texto	texto	N
es002.s042.t014	,		X
es002.s042.t015	por ejemplo	por~ejemplo	R
es002.s042.t016	Kate	kate	N
es002.s042.t017	.		X
es002.s043.t001	Ctrl	ctrl	N
es002.s043.t002	S	s	N
es002.s043.t003	Guardar	guardar	V
es002.s043.t004	el		X
es002.s043.t005	registro	registro	N
es002.s044.t001	Guarda	guardar	V
es002.s044.t002	el		X
es002.s044.t003	registro	registro	N
es002.s044.t004	con		X
es002.s044.t005	todos		X
es002.s044.t006	los		X
es002.s044.t007	resultados	resultado	N
es002.s044.t008	en		X
es002.s044.t009	un		X
es002.s044.t010	archivo	archivo	N
es002.s044.t011	HTML	html	N
es002.s044.t012	que		X
es002.s044.t013	podrá	poder	V
es002.s044.t014	imprimir	imprimir	V
es002.s044.t015	o		X
es002.s044.t016	publicar	publicar	V
es002.s044.t017	.		X
es002.s045.t001	Ctrl	ctrl	N
es002.s045.t002	Q	q	N
es002.s045.t003	Salir	salir	N
es002.s046.t001	Cierra	cerrar	V
es002.s046.t002	el		X
es002.s046.t003	programa	programa	N
es002.s046.t004	.		X
es002.s047.t001	Para		X
es002.s047.t002	añadir	añadir	V
es002.s047.t003	un		X
es002.s047.t004	gráfica	gráfico	J
es002.s047.t005	2D	2d	N
es002.s047.t006	en		X
es002.s047.t007	kalgebra	kalgebra	N
es002.s047.t008	,		X
es002.s047.t009	lo		X
es002.s047.t010	que		X
es002.s047.t011	tiene que	tener~que	V
es002.s047.t012	hacer	hacer	V
es002.s047.t013	es	ser	V
es002.s047.t014	ir	ir	V
es002.s047.t015	a		X
es002.s047.t016	la		X
es002.s047.t017	pestaña	pestaña	N
es002.s047.t018	Gráfica	gráfico	J
es002.s047.t019	2D	2d	N
es002.s047.t020	y		X
es002.s047.t021	aquí	aquí	R
es002.s047.t022	pulsar	pulsar	V
es002.s047.t023	la		X
es002.s047.t024	pestaña	pestaña	N
es002.s047.t025	Añadir	añadir	N
es002.s047.t026	,		X
es002.s047.t027	que		X
es002.s047.t028	le		X
es002.s047.t029	permitirá	permitir	V
es002.s047.t030	añadir	añadir	V
es002.s047.t031	una		X
es002.s047.t032	nueva	nuevo	J
es002.s047.t033	función	función	N
es002.s047.t034	.		X
es002.s048.t001	A		X
es002.s048.t002	continuación	continuación	R
es002.s048.t003	tendrá	tener	V
es002.s048.t004	dirigirse	dirigirse	V
es002.s048.t005	al		X
es002.s048.t006	cuadro	cuadro	N
es002.s048.t007	de		X
es002.s048.t008	texto	texto	N
es002.s048.t009	de		X
es002.s048.t010	entrada	entrada	N
es002.s048.t011	,		X
es002.s048.t012	donde	donde	R
es002.s048.t013	podrá	poder	V
es002.s048.t014	introducir	introducir	V
es002.s048.t015	su		X
es002.s048.t016	función	función	N
es002.s048.t017	.		X
es002.s049.t001	Si		X
es002.s049.t002	quiere	querer	V
es002.s049.t003	usar	usar	V
es002.s049.t004	una		X
es002.s049.t005	función	función	N
es002.s049.t006	f(x)	f(x)	N
es002.s049.t007	típica	típico	J
es002.s049.t008	,		X
es002.s049.t009	no	no	N
es002.s049.t010	es	ser	V
es002.s049.t011	necesario	necesario	J
es002.s049.t012	que		X
es002.s049.t013	la		X
es002.s049.t014	especifique	especificar	V
es002.s049.t015	.		X
es002.s050.t001	Después de		X
es002.s050.t002	haber	haber	V
es002.s050.t003	introducido	introducir	V
es002.s050.t004	la		X
es002.s050.t005	función	función	N
es002.s050.t006	,		X
es002.s050.t007	pulse	pulsar	V
es002.s050.t008	el		X
es002.s050.t009	botón	botón	N
es002.s050.t010	Aceptar	aceptar	V
es002.s050.t011	para		X
es002.s050.t012	dibujar	dibujar	V
es002.s050.t013	la		X
es002.s050.t014	gráfica	gráfica	N
es002.s050.t015	en		X
es002.s050.t016	la		X
es002.s050.t017	ventana	ventana	N
es002.s050.t018	principal	principal	J
es002.s050.t019	.		X
es002.s051.t001	Es	ser	V
es002.s051.t002	posible	posible	J
es002.s051.t003	dibujar	dibujar	V
es002.s051.t004	varias		X
es002.s051.t005	gráficas	gráfica	N
es002.s051.t006	en		X
es002.s051.t007	la		X
es002.s051.t008	misma	mismo	J
es002.s051.t009	vista	vista	N
es002.s051.t010	.		X
es002.s052.t001	Para		X
es002.s052.t002	esto		X
es002.s052.t003	use	usar	V
es002.s052.t004	simplemente	simplemente	R
es002.s052.t005	el		X
es002.s052.t006	botón	botón	N
es002.s052.t007	Añadir	añadir	N
es002.s052.t008	cuando		X
es002.s052.t009	se		X
es002.s052.t010	encuentre	encontrar	V
es002.s052.t011	en		X
es002.s052.t012	el		X
es002.s052.t013	modo	modo	N
es002.s052.t014	Lista	lista	N
es002.s052.t015	.		X
es003.s002.t001	Asistieron	asistir	V
es003.s002.t002	más	más	R
es003.s002.t003	de		X
es003.s002.t004	100		X
es003.s002.t005	participantes	participante	N
es003.s002.t006	en		X
es003.s002.t007	representación	representación	N
es003.s002.t008	de		X
es003.s002.t009	los		X
es003.s002.t010	principales	principal	J
es003.s002.t011	grupos	grupo	N
es003.s002.t012	de		X
es003.s002.t013	interés	interés	N
es003.s002.t014	,		X
es003.s002.t015	los		X
es003.s002.t016	cuales		X
es003.s002.t017	discutieron	discutir	V
es003.s002.t018	cuestiones	cuestión	N
es003.s002.t019	tales		X
es003.s002.t020	como		X
es003.s002.t021	el		X
es003.s002.t022	papel	papel	N
es003.s002.t023	de		X
es003.s002.t024	los		X
es003.s002.t025	principales	principal	J
es003.s002.t026	agentes	agente	N
es003.s002.t027	,		X
es003.s002.t028	entre		X
es003.s002.t029	ellos		X
es003.s002.t030	,		X
es003.s002.t031	las		X
es003.s002.t032	autoridades	autoridad	N
es003.s002.t033	públicas	público	J
es003.s002.t034	,		X
es003.s002.t035	los		X
es003.s002.t036	interlocutores	interlocutor	N
es003.s002.t037	sociales	social	J
es003.s002.t038	y		X
es003.s002.t039	las		X
es003.s002.t040	organizaciones	organización	N
es003.s002.t041	comunitarias	comunitario	J
es003.s002.t042	y		X
es003.s002.t043	de		X
es003.s002.t044	voluntarios	voluntario	N
es003.s002.t045	,		X
es003.s002.t046	además	además	R
es003.s002.t047	de		X
es003.s002.t048	los		X
es003.s002.t049	propios	propio	J
es003.s002.t050	usuarios	usuario	N
es003.s002.t051	.		X
es003.s003.t001	Se		X
es003.s003.t002	llegó	llegar	V
es003.s003.t003	a		X
